stratum,graphs,AE2_plugin,AE2_plugin_mcse,AE2_plugin_between_source_se,AE2_midpoint,AE2_midpoint_mcse,AE2_midpoint_between_source_se,AE2_median,AE2_median_mcse,AE2_median_between_source_se,AE2_extratrees_pooled,AE2_extratrees_pooled_mcse,AE2_extratrees_pooled_between_source_se,AE2_extratrees_real_only,AE2_extratrees_real_only_mcse,AE2_extratrees_real_only_between_source_se,AE2_plugin_reservoir,AE2_plugin_reservoir_mcse,AE2_plugin_reservoir_between_source_se,selection_2,selection_2_mcse,selection_2_between_source_se,history_2,history_2_mcse,history_2_between_source_se,total_2,total_2_mcse,total_2_between_source_se,mid_error_2,mid_error_2_mcse,mid_error_2_between_source_se,abs_selection_2,abs_selection_2_between_source_se,abs_history_2,abs_history_2_between_source_se,abs_total_2,abs_total_2_between_source_se,covers_truth_2,covers_truth_2_mcse,covers_truth_2_between_source_se,width_2,width_2_mcse,width_2_between_source_se,volume_ratio,volume_ratio_mcse,volume_ratio_between_source_se,lost_share,lost_share_mcse,lost_share_between_source_se,lost_share_reservoir,lost_share_reservoir_mcse,lost_share_reservoir_between_source_se,paired_midpoint_minus_plugin,paired_midpoint_minus_plugin_mcse,paired_midpoint_minus_plugin_between_source_se,paired_extratrees_pooled_minus_plugin,paired_extratrees_pooled_minus_plugin_mcse,paired_extratrees_pooled_minus_plugin_between_source_se,paired_plugin_reservoir_minus_plugin,paired_plugin_reservoir_minus_plugin_mcse,paired_plugin_reservoir_minus_plugin_between_source_se,expected_history_2,expected_history_reservoir_2,share_J_lt_K
real,6,0.14098059284841635,0.0011582437262006252,0.042900247837870865,0.03686396284547302,0.0010265777221029806,0.009125085575941983,0.22884872807441203,2.8078325713891125e-18,0.0319635581353675,0.043217017575619375,0.0012058771373461036,0.01502609274515164,0.03932877706200116,0.0007844134941531797,0.009511143195682312,0.03950985178947228,0.0014272148379046454,0.0108038757162162,-0.000984811852074347,0.001450093410586516,0.0006375464608720909,-0.139995780996342,0.001176675324011131,0.043282136734682806,-0.14098059284841635,0.0011582437262006252,0.042900247837870865,-0.027393749035488912,0.0012639775768283387,0.01387717240536288,0.01029689572588151,0.003876596238339036,0.139995780996342,0.043282136734682806,0.14098059284841635,0.042900247837870865,1.0,0.0,0.0,0.22717368762585488,0.0014443360511079012,0.06853179313750955,0.9972684202729821,0.001062805919736499,0.0011331969729407938,0.19789146397540006,0.0014375633424895194,0.05564288560538585,0.1382093487594285,0.0011709551390599391,0.039775358967374566,-0.1041166300029433,0.0008717683075859782,0.03750092442753683,-0.09776357527279696,0.0018802893568367392,0.053635632451684165,-0.10147074105894403,0.001124259973744964,0.03298027764513856,-0.1386151411139647,-0.03801060616035967,0.1977077022086633
dar_a0,2,0.022412842354385017,0.0023036769631759285,0.000648741223327599,0.02326097243055784,0.002161592103356849,0.00010827029398473298,0.03568966568008969,0.0,0.00044071406880774594,0.020065019457684276,0.0024859035245026902,0.0001467089243283731,0.023372851383353672,0.0021993658596749584,0.00143094874969725,0.023763036840136698,0.0022192591438118564,3.252243929354609e-05,0.005767487705389318,0.004238263133632103,0.006954752053943996,-0.00856688687035508,0.0005846946180625465,0.0031383154417836453,-0.002799399164965763,0.004236488709953072,0.0038164366121603505,0.005031319249567678,0.00422528080316863,0.003861440740979513,0.024341071522217622,0.0005455122427873785,0.00856688687035508,0.0031383154417836453,0.022412842354385017,0.000648741223327599,0.125,0.0534961877638319,0.024999999999999994,0.015661436829066892,0.0007923465938521947,9.000825763831077e-05,1.004072405875957,0.0034976171028354946,0.0037762558265985735,0.036163914120561524,0.001204202169190572,0.0050210569777043735,0.015450454170107354,0.0008451985171067655,0.0008790255986787796,0.0008481300761728234,0.0012937920504826467,0.0007570115173123308,-0.0023478228967007426,0.0014099343446354476,0.0007954501476559697,0.0013501944857516781,0.001353744727714814,0.0006162187840340518,-0.008000500572770797,-0.001489096789945854,0.03612048226510929
dar_a08,2,0.020358656773416434,0.002296027903129463,0.0005261115417684488,0.018444475310648703,0.0019866931450646013,0.00033524690034698873,0.41580761379269027,1.273513149771875e-17,0.003407235989478452,0.018864508411571543,0.001993226242709467,0.00011693690290990112,0.24968521379664066,0.00031623298643282486,0.0032503154997461925,0.01751676149272205,0.0020811651960693997,0.0012629607182736494,0.001079272642210677,0.003568898113383966,0.002312932560607689,-0.013128232139436903,0.0010868966295730924,0.00013263742578049648,-0.012048959497226223,0.003494054116646634,0.002445569986388185,-0.005045033046354727,0.0034697819757977693,0.0027103660024770633,0.01795441711425049,0.001265833731106442,0.013128232139436903,0.00013263742578049648,0.020358656773416434,0.0005261115417684488,0.2,0.0643796306459214,0.05,0.01400785290174297,0.00109963551758201,0.0005295920321777479,1.0031948644953963,0.0038190483582011435,0.005120533665433302,0.45911511204750044,0.004326504184487521,0.005202068569239632,0.366507852901743,0.005261758423707439,0.0019704079678222737,-0.0019141814627677306,0.0011554745185572094,0.0008613584421154369,-0.001494148361844891,0.003397948550213872,0.00040917463885854766,-0.002841895280694384,0.002016406392836777,0.001789072260042096,-0.013622546250852241,-0.0005765248020824787,0.4562583284436572
ad_memoryless,2,0.006191668537388196,0.0007240116005238884,0.0013695739155639537,0.006191668537388196,0.0007240116005238884,0.0013695739155639537,0.3082312409654201,9.00509784133932e-18,0.002961858034481485,0.005159536793592893,0.0007932547305929133,0.00128471502440221,0.05546697167159324,0.0015881073901517623,0.00019513628005352057,0.006191668537388196,0.0007240116005238884,0.0013695739155639537,0.002018229004028039,0.0012143640925395657,0.00014395942219031486,0.0,0.0,0.0,0.002018229004028039,0.0012143640925395657,0.00014395942219031486,0.002018229004028039,0.0012143640925395657,0.00014395942219031486,0.006191668537388196,0.0013695739155639537,0.0,0.0,0.006191668537388196,0.0013695739155639537,0.0,0.0,0.0,0.0,0.0,0.0,1.0019075939012563,0.001257192589210794,6.635003873578514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010321317437953013,0.0003624122203687713,8.485889116174442e-05,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0
ad_memory,2,0.01887854576750056,0.002481459532725587,0.001986371066183941,0.017800752922894774,0.0022689060721911517,0.002350109146070734,0.42763540717349174,0.0,0.006661350037289237,0.007548892510098571,0.0009026845541201573,0.0010284203148677954,0.2625981245054767,0.00042531647141892974,0.006977823975637204,0.017866835307827456,0.002336804147408019,0.0014349659152569742,0.0035629646804758246,0.003715373195925741,0.0003586847414587227,-0.010532595826550242,0.001021315954686839,0.0023429406541364464,-0.006969631146074417,0.003776041174458889,0.0019842559126777236,-0.0014343991644257647,0.003682111550290454,0.0008671273793049326,0.01802277422409216,0.002572130447268136,0.010532595826550242,0.0023429406541364464,0.01887854576750056,0.001986371066183941,0.175,0.06150524153958023,0.025,0.01107046396329732,0.0010956044392999096,0.0022342570667455894,0.9965498904641138,0.00431809945052129,3.9971287038365055e-05,0.2558864880864289,0.004259892585551487,0.012783039810566802,0.21007242489270386,0.004516562860576175,0.016322424892703857,-0.001077792844605785,0.0009897655396872188,0.00036373807988679396,-0.011329653257401989,0.002502369687979592,0.003014791381051734,-0.0010117104596731041,0.0016404526662678798,0.0005514051509269645,-0.010286221922335526,-0.0014294528716450317,0.25281865449113355
