graph_id,fit_status,fallback_used,lam,AE2,ProfileAE,signed_rho2
pool-v3-panel888-20260921_ad_dev_0016,starts_disagree,True,nan,0.00019135166715900098,0.000319127729815538,-0.00019135166715900098
pool-v3-panel888-20260921_ad_dev_0016,boundary_other,True,nan,0.01181906343342081,0.003030491268358732,0.01181906343342081
pool-v3-panel888-20260921_ad_dev_0016,weakly_identified,False,0.024085542766591285,0.016636471519223796,0.004173281949640647,0.016636471519223796
pool-v3-panel888-20260921_ad_dev_0016,starts_disagree,True,nan,0.003091396136232709,0.0010854419900148454,-0.003091396136232709
pool-v3-panel888-20260921_ad_dev_0016,starts_disagree,True,nan,1.8876806962310477e-05,0.0002734805066165493,-1.8876806962310477e-05
pool-v3-panel888-20260921_ad_dev_0017,weakly_identified,False,0.060749232867575526,0.021924081028307535,0.005921846703262343,0.021924081028307535
pool-v3-panel888-20260921_ad_dev_0017,weakly_identified,False,0.04579731952044881,0.007208377586751039,0.002331658422957813,-0.007208377586751039
pool-v3-panel888-20260921_ad_dev_0017,starts_disagree,True,nan,0.035854707103622985,0.009960643698048149,0.035854707103622985
pool-v3-panel888-20260921_ad_dev_0017,weakly_identified,False,0.07596993256189292,0.015070996696736505,0.004515096700567119,-0.015070996696736505
pool-v3-panel888-20260921_ad_dev_0017,weakly_identified,False,0.07289388088461272,0.007088642362083175,0.0022982689610206368,-0.007088642362083175
pool-v3-panel888-20260921_ad_dev_0018,starts_disagree,True,nan,0.0063726004521889,0.0016431635182806582,0.0063726004521889
pool-v3-panel888-20260921_ad_dev_0018,starts_disagree,True,nan,0.017822277796233865,0.0045301785086441166,0.017822277796233865
pool-v3-panel888-20260921_ad_dev_0018,weakly_identified,False,0.032951573985117485,0.006802780044073444,0.0018384166903940358,-0.006802780044073444
pool-v3-panel888-20260921_ad_dev_0018,starts_disagree,True,nan,0.006649840971273375,0.0017994268721367823,-0.006649840971273375
pool-v3-panel888-20260921_ad_dev_0018,weakly_identified,False,0.03209014078733497,0.00730636370092352,0.0019667727194753854,-0.00730636370092352
pool-v3-panel888-20260921_ad_dev_0019,weakly_identified,False,0.0305997221190573,0.09412053306824873,0.02583968558396757,0.09412053306824873
pool-v3-panel888-20260921_ad_dev_0019,weakly_identified,False,0.12028743190696531,0.03959486334472413,0.011251801866249219,0.03959486334472413
pool-v3-panel888-20260921_ad_dev_0019,weakly_identified,False,0.06257050765942601,0.02653991876865626,0.010269117413618184,-0.02653991876865626
pool-v3-panel888-20260921_ad_dev_0019,weakly_identified,False,0.0598564776441478,0.015755450652067057,0.007290769867507547,-0.015755450652067057
pool-v3-panel888-20260921_ad_dev_0019,boundary_other,False,1.0000000000000004e-06,0.1008214778464266,0.03570690589373205,0.1008214778464266
pool-v3-panel888-20260921_ad_dev_0020,weakly_identified,False,0.05165434269556231,0.037023769197716785,0.0114550766341146,-0.037023769197716785
pool-v3-panel888-20260921_ad_dev_0020,boundary_other,False,0.11712034156863371,0.002919676767958651,0.0020097702493075474,-0.002919676767958651
pool-v3-panel888-20260921_ad_dev_0020,weakly_identified,False,0.05007755221079072,0.05870627662728162,0.016273546952121704,0.05870627662728162
pool-v3-panel888-20260921_ad_dev_0020,weakly_identified,False,0.03226516910191009,0.005844115411292677,0.002317935183616032,0.005844115411292677
pool-v3-panel888-20260921_ad_dev_0020,weakly_identified,False,0.08221333217411289,0.005492792820491477,0.002243404870617298,0.005492792820491477
pool-v3-panel888-20260921_ad_dev_0021,starts_disagree,True,nan,0.035913753082634975,0.009306842172106868,0.035913753082634975
pool-v3-panel888-20260921_ad_dev_0021,boundary_homogeneous,False,0.07440822764315272,0.030160663233553014,0.008141552877599949,0.030160663233553014
pool-v3-panel888-20260921_ad_dev_0021,boundary_other,True,nan,0.016870604253617527,0.005408595158521553,0.016870604253617527
pool-v3-panel888-20260921_ad_dev_0021,weakly_identified,False,0.06408619490350226,0.0019776647377024448,0.002424750240607326,-0.0019776647377024448
pool-v3-panel888-20260921_ad_dev_0021,starts_disagree,True,nan,0.003018887685575372,0.002500062970653303,0.003018887685575372
pool-v3-panel888-20260921_ad_dev_0022,converged,False,0.5244581478282162,0.003429904015821328,0.030149786399098093,-0.003429904015821328
pool-v3-panel888-20260921_ad_dev_0022,weakly_identified,False,0.5321733801165589,0.17268204242966112,0.07434979443643479,0.17268204242966112
pool-v3-panel888-20260921_ad_dev_0022,weakly_identified,False,0.560459105757638,0.0599961420885049,0.04295043173263152,0.0599961420885049
pool-v3-panel888-20260921_ad_dev_0022,weakly_identified,False,0.5113445465954493,0.07891903088838426,0.041492156222332245,0.07891903088838426
pool-v3-panel888-20260921_ad_dev_0022,weakly_identified,False,0.5898181871783875,0.14078951635464176,0.05492559438262921,0.14078951635464176
pool-v3-panel888-20260921_ad_dev_0023,weakly_identified,False,0.05846459310551693,0.018408338262238005,0.004991189423905904,0.018408338262238005
pool-v3-panel888-20260921_ad_dev_0023,weakly_identified,False,0.05905743138021304,0.06284806689645271,0.01682453477339875,0.06284806689645271
pool-v3-panel888-20260921_ad_dev_0023,weakly_identified,False,0.028234196323430938,0.0443070036021002,0.011506055692757,0.0443070036021002
pool-v3-panel888-20260921_ad_dev_0023,weakly_identified,False,1.0002186741942782e-06,0.016852008468956375,0.005378157062560122,-0.016852008468956375
pool-v3-panel888-20260921_ad_dev_0023,weakly_identified,False,0.05574779903934395,0.013507567036044416,0.004483484475582524,-0.013507567036044416
pool-v3-panel888-20260921_ad_dev_0024,weakly_identified,False,0.054612617410442515,0.010739008570996064,0.003105695741001451,0.010739008570996064
pool-v3-panel888-20260921_ad_dev_0024,starts_disagree,True,nan,0.012306005930854139,0.0035969297047908425,0.012306005930854139
pool-v3-panel888-20260921_ad_dev_0024,weakly_identified,False,0.06696017107411785,0.012371792582355087,0.0034963507431347474,0.012371792582355087
pool-v3-panel888-20260921_ad_dev_0024,starts_disagree,True,nan,0.017392934812107838,0.004694198058069054,0.017392934812107838
pool-v3-panel888-20260921_ad_dev_0024,weakly_identified,False,0.050820663476441694,0.01750759407362283,0.004693279553748584,0.01750759407362283
