graph_id,stratum,draws,deterministic,selection_2,selection_2_mcse,history_2,history_2_mcse,total_2,total_2_mcse,mid_error_2,mid_error_2_mcse,history_reservoir_2,history_reservoir_2_mcse,total_reservoir_2,total_reservoir_2_mcse,volume_ratio,volume_ratio_mcse,at_cap_share,at_cap_share_mcse,lost_share,lost_share_mcse,lost_share_reservoir,lost_share_reservoir_mcse,width_2,width_2_mcse,covers_truth_2,covers_truth_2_mcse,covers_truth_all,covers_truth_all_mcse,AE2_plugin,AE2_plugin_mcse,AE2_midpoint,AE2_midpoint_mcse,AE2_median,AE2_median_mcse,AE2_extratrees_pooled,AE2_extratrees_pooled_mcse,AE2_extratrees_real_only,AE2_extratrees_real_only_mcse,AE2_plugin_reservoir,AE2_plugin_reservoir_mcse,ProfileAE_plugin,ProfileAE_plugin_mcse,ProfileAE_midpoint,ProfileAE_midpoint_mcse,ProfileAE_extratrees_pooled,ProfileAE_extratrees_pooled_mcse,abs_selection_2,abs_history_2,abs_total_2,abs_mid_error_2,selection_2_z,selection_sd_empirical,selection_sd_analytic,selection_sd_ratio,expected_history_2,expected_midpoint_bias_2,paired_midpoint_minus_plugin,paired_midpoint_minus_plugin_mcse,paired_extratrees_pooled_minus_plugin,paired_extratrees_pooled_minus_plugin_mcse,paired_plugin_reservoir_minus_plugin,paired_plugin_reservoir_minus_plugin_mcse,paired_midpoint_minus_extratrees_pooled,paired_midpoint_minus_extratrees_pooled_mcse,weak_history_rho2
sp_hospital,real,20,False,-6.632904344844315e-05,0.0018798630018172354,-0.2528048780487805,0.0016974314943315368,-0.25287120709222893,0.001525416855850711,-0.017291938799545967,0.001505515367197527,-0.06640243902439026,0.0015912180915487683,-0.0664687680678387,0.00211503454196036,1.0012800740283776,0.0014956553643962894,0.6340853658536586,0.002060626171468664,0.2921341463414634,0.0017074889882271191,0.16378048780487806,0.0025134660344450456,0.4711585365853658,0.0018856833468164822,1.0,0.0,1.0,0.0,0.25287120709222893,0.001525416855850711,0.017291938799545967,0.001505515367197527,0.1550009593092644,6.367565748859375e-18,0.02131913340333485,0.0028131031150762896,0.01365911240741256,0.0012402474941142782,0.0664687680678387,0.00211503454196036,0.11348673151459346,0.0004957013902974036,0.08522021349493565,0.0005284809990123036,0.018053763690124645,0.0017142253831496138,0.006401368337651781,0.2528048780487805,0.25287120709222893,0.017291938799545967,-0.03528397728149543,0.008407002920900299,0.00918874245252883,0.914924209088765,-0.2528533801580334,-0.017120280948200173,-0.23557926829268294,0.0009428416734082413,-0.23155207368889408,0.003918849341097595,-0.18640243902439024,0.001918603768578119,-0.0040271946037888804,0.004197986964233916,False
sp_highschool2013,real,1,True,0.0,0.0,-0.18322447576486767,0.0,-0.18322447576486767,0.0,-0.06067377105534549,0.0,-0.06428325885183911,0.0,-0.06428325885183911,0.0,0.9902392446024083,0.0,0.4444826400825026,0.0,0.2751804743898247,0.0,0.21966311447232725,0.0,0.24510140941904435,0.0,1.0,0.0,1.0,0.0,0.18322447576486767,0.0,0.06067377105534549,0.0,0.19543570347008532,0.0,0.031677402500611296,0.0,0.033825535419608255,0.0,0.06428325885183911,0.0,0.13956686146442077,0.0,0.03716913028532142,0.0,0.02388852149771112,0.0,0.0,0.18322447576486767,0.18322447576486767,0.06067377105534549,,0.0,0.0,,-0.18322447576486767,-0.06067377105534549,-0.12255070470952217,0.0,-0.15154707326425637,0.0,-0.11894121691302856,0.0,0.028996368554734198,0.0,False
copenhagen_bluetooth,real,20,False,0.00011354335063240017,0.00011472081467523675,-0.23211871358262154,0.00013590090829012792,-0.23200517023198913,0.00013024519675210714,-0.051194653741634386,0.00010298716441067333,-0.052054930135203945,0.0001690691447684639,-0.05194138678457155,0.00020340639196589675,1.0000177226041513,0.00011451996410216725,0.5069383945239576,0.00010997258165491175,0.28020096735871475,0.00013495724717797576,0.19607611585676304,0.00026603198821333995,0.36162103298070936,0.00013732350203368458,1.0,0.0,1.0,0.0,0.23200517023198913,0.00013024519675210714,0.051194653741634386,0.00010298716441067333,0.15679934307552426,6.367565748859375e-18,0.004083352329637774,0.00014134800683560493,0.022057494637968945,0.00011961838118336633,0.05194138678457155,0.00020340639196589675,0.14175289539407426,4.04720386804507e-05,0.051596047276935265,4.635801263022191e-05,0.013822620771966304,9.154795109937845e-05,0.00043033097137030183,0.23211871358262154,0.23200517023198913,0.051194653741634386,0.9897362649823411,0.0005130470800959697,0.0006227244129168049,0.8238750070723694,-0.23208852005532501,-0.051313969571230966,-0.18081051649035468,6.866175101684378e-05,-0.2279218179023513,0.0002257355862817429,-0.18006378344741752,0.0002173352346141818,0.04711130141199662,0.00018577689069668326,False
snap_email_eu,real,20,False,0.00045599450738441626,0.0006739982026695801,-0.1330812297416757,0.0004006250862066274,-0.1326252352342913,0.0005829430660427102,-0.04955873881940078,0.0006099782925244821,-0.028027698654356153,0.0002493286885435109,-0.027571704146971736,0.0006799022860356424,1.0018626064454008,0.0007062295486123292,0.4419998035556428,0.0006603954363968373,0.2930262253216776,0.0005729105177106719,0.21555839308515862,0.0006059599966678003,0.16613299282978097,0.00036049715766827344,1.0,0.0,1.0,0.0,0.1326252352342913,0.0005829430660427102,0.04955873881940078,0.0006099782925244821,0.2156007462895261,6.367565748859375e-18,0.04241699920204932,0.00038337687130330457,0.06615243921403909,0.000253154656880855,0.027571704146971736,0.0006799022860356424,0.13920302515749794,0.00022324729755874068,0.0433719427490901,0.0003440766790691886,0.04792286948883708,0.00019752048794503604,0.002271952852571646,0.1330812297416757,0.1326252352342913,0.04955873881940078,0.67655151835466,0.003014211595763723,0.0029986956448183203,1.0051742333278182,-0.13215886454183273,-0.04976967131474108,-0.08306649641489049,0.00018024857883413577,-0.09020823603224193,0.00042709956812641593,-0.10505353108731952,0.00048216222841206846,0.0071417396173514645,0.0004537086422766641,False
snap_collegemsg,real,20,False,-0.0006417645271798701,0.0014431706567661247,-0.022819956616052055,0.0006234717343796922,-0.023461721143231928,0.00118873309031527,0.01961853916045571,0.0013460895805661036,-0.013665943600867678,0.0005695841846451155,-0.01430770812804755,0.001186647921297181,1.0016961898395724,0.0023128536391841203,0.24049891540130147,0.0016092662554754197,0.029674620390455535,0.000901498681024449,0.01989154013015184,0.0007342796006303474,0.08616052060737528,0.0011362950849205028,1.0,0.0,1.0,0.0,0.023461721143231928,0.00118873309031527,0.01961853916045571,0.0013460895805661036,0.31579499307470826,0.0,0.06389739333675366,0.0024789178698880763,0.02098907598556959,0.0012591882682851483,0.01430770812804755,0.001186647921297181,0.008914364356816827,0.0003608612991764824,0.011310689873118097,0.0005780792047135951,0.022354930059889245,0.0008730522244803688,0.004796465703700617,0.022819956616052055,0.023461721143231928,0.01961853916045571,-0.4446906706223811,0.0064540553833241435,0.005781253734567067,1.1163764262298823,-0.023269258563376208,0.020414799826564523,-0.0038431819827762213,0.00247533743312596,0.04043567219352172,0.0035964932795712113,-0.00915401301518438,0.0006158783718206362,-0.04427885417629794,0.0011702041267299364,False
snap_mathoverflow,real,20,False,0.00027594990406732203,0.0003947923271138928,-0.00808465078135678,0.00014919511561301745,-0.007808700877289456,0.00035943892201959653,0.007977895322993016,0.0003998997998195615,-0.003448904278099228,7.566857247641945e-05,-0.003172954374031906,0.0004047249452791605,1.0006108492982277,0.0010001826691771064,0.074522757301016,0.0003572778511477297,0.016447218552098047,0.0001612150870245131,0.01141965465397057,0.0001494438749129023,0.03157319240056494,0.00025109264882792906,1.0,0.0,1.0,0.0,0.007808700877289456,0.00035943892201959653,0.007977895322993016,0.0003998997998195615,0.33446062322736403,0.0,0.052349901641996675,0.00033540009471680967,0.05658441962297152,0.00021531990757020673,0.003172954374031906,0.0004047249452791605,0.0056358393780211735,9.637699945480379e-05,0.009485293703212595,0.0001507496234970342,0.013899453658149544,6.134003028483626e-05,0.001496972405727464,0.00808465078135678,0.007808700877289456,0.007977895322993016,0.6989748409870028,0.0017655649608439954,0.0017632751212420675,1.0012986286566075,-0.008096347600353215,0.007551094230421426,0.000169194445703557,0.0007499803314373074,0.044541200764707224,0.0006776929165933024,-0.004635746503257552,0.00017123384293534752,-0.04437200631900366,0.00014027504890744136,True
dar_a0_r1,synthetic,20,False,-0.00221804572187749,0.006746930447550112,-0.006906077348066297,0.0011940673009262672,-0.009124123069943788,0.006739485310053055,-0.0016655595340321877,0.006864076994924028,-0.0011049723756906104,0.00036953373152482825,-0.003323018097568101,0.006865539646391742,0.9979743083003954,0.0065048048609206216,0.17375690607734806,0.0048218800632087114,0.03011049723756906,0.002042783789092685,0.012983425414364641,0.00111762169473554,0.014917127071823208,0.0015575180855879095,0.2,0.09176629354822471,0.2,0.09176629354822471,0.026412080167204033,0.0036175320584231493,0.024420699599812055,0.003984172809015065,0.036130379748897434,0.0,0.020692176705038118,0.004220466112029306,0.01596368028247331,0.0030926685692798683,0.024532006934430747,0.004005260640268304,0.01395049901978257,0.000945954690961817,0.02075355227556261,0.0016319876306544517,0.017355158135524202,0.0013987994504675333,0.02414445650588941,0.006906077348066297,0.026412080167204033,0.024420699599812055,-0.3287488642606191,0.03017319024037026,0.02424712215949072,1.244402945714528,-0.006451612903225823,0.0008797653958944052,-0.0019913805673919815,0.0014476656329469677,-0.005719903462165918,0.0017592573236612683,-0.0018800732327732884,0.0012518261131388147,0.003728522894773936,0.0016157283105986693,True
dar_a08_r1,synthetic,20,False,0.002584279169839643,0.006278439203868806,-0.016007905138339912,0.0016590633563537676,-0.01342362596850027,0.005722610686004606,-0.004135088419093153,0.005988192068427901,-0.0013833992094861637,0.00043250723707700755,0.0012008799603534792,0.006186583210800579,1.004931640625,0.004826190512208684,0.6229249011857707,0.006375906055166391,0.4679841897233201,0.007984828205577686,0.37351778656126483,0.0060251523429644405,0.018577075098814223,0.0016497444470902356,0.3,0.10513149660756935,0.3,0.10513149660756935,0.023116485960522633,0.0037559706796895416,0.02163880528459707,0.0034805588087961892,0.4192148497821687,2.54702629954375e-17,0.021260983872611466,0.00292672560356839,0.2755006672776915,0.0007493644185535656,0.022532666110647765,0.003409919703362968,0.22137227883139335,0.0026897617377249464,0.07833981518415103,0.003384560592000551,0.027016212008042457,0.003015291832145053,0.02273029456914579,0.016007905138339912,0.023116485960522633,0.02163880528459707,0.41161172162775694,0.028078033704900623,0.02419335525308381,1.1605679911355682,-0.015290519877675823,-0.00642201834862377,-0.0014776806759255634,0.002135727622618566,-0.001855502087911165,0.005836820839457728,-0.0005838198498748671,0.0031800265772105375,0.0003778214119856016,0.004912495104395183,True
dar_a0_r2,synthetic,20,False,-0.0007371931548309507,0.005313175683724683,-0.01044568245125348,0.0008543813823824356,-0.011182875606084431,0.005410757139113434,-0.004010173656223706,0.0053029578206667425,-0.002646239554317545,0.0007688436594459624,-0.0033834327091484956,0.005701807657509393,0.9979716024340771,0.005144129382433082,0.1733983286908078,0.0033136296122790268,0.0424791086350975,0.0021940150575556977,0.017688022284122563,0.0014887736275557765,0.014345403899721446,0.0011119130486746398,0.25,0.09933992677987828,0.25,0.09933992677987828,0.021655698336421437,0.003342997393877355,0.018732590529247913,0.0032401869351875575,0.03524895161128194,0.0,0.016603096914417165,0.003341112825519431,0.015276189740418226,0.0024914040011005476,0.02061281337047354,0.0032788086937402443,0.014422460679845293,0.001185315671655988,0.019430870841365275,0.0011666895321937193,0.016361635203371066,0.0007861018405654165,0.018826002132984875,0.01044568245125348,0.021655698336421437,0.018732590529247913,-0.1387481232907695,0.02376124401041463,0.024325119563090317,0.9768192073542247,-0.00954938824231577,-0.0023873470605789704,-0.0029231078071735223,0.0015808929790487652,-0.005052601422004271,0.002334418215671463,-0.001042884965947896,0.0019725202447212478,0.0021294936148307493,0.001940574990408675,True
dar_a08_r2,synthetic,20,False,-0.003552500498107175,0.006993592648207333,-0.010588235294117631,0.00127550171768672,-0.014140735792224806,0.007086718189542364,-0.007866225988303239,0.0069686651415167234,-0.00039215686274509667,0.00026990086337713053,-0.0039446573608522715,0.006936650556672532,0.9985009671179885,0.004646869648154824,0.6215686274509803,0.006313731900079434,0.44607843137254904,0.005667739622246712,0.3576470588235294,0.006085917025876447,0.012549019607843126,0.0014394712713447031,0.1,0.06882472016116853,0.1,0.06882472016116853,0.028911196277674227,0.004093081825670988,0.026144181521981162,0.003980497635392708,0.4124003778032118,0.0,0.02499146221297131,0.0030017667134996425,0.2695231200880813,0.0004227807022963944,0.0245536373545234,0.004147951379704145,0.21390949685313454,0.002288627048470178,0.07424715492891718,0.003236048096033828,0.028362230107955848,0.0037708487817264217,0.024945794217268495,0.010588235294117631,0.028911196277674227,0.026144181521981162,-0.5079650298216593,0.03127629713666874,0.024383698481640435,1.2826724034591408,-0.011954572624028659,-0.005379557680812885,-0.0027670147556930645,0.0014498867439008641,-0.003919734064702918,0.0061656331553024265,-0.0043575589231508284,0.002376509313696596,0.001152719309009853,0.00573048376484922,True
