case_id,instance_id,group_id,coverage,p_arm_b,actual_arm,stated_arm,p_stated,mismatch_detectability
activity__n1500__f0__beta1|event_sample_then_full_history|ss0|b9600,activity__n1500__f0__beta1,activity::n1500::f0,0.1450305936828179,0.9996867729936576,event_sample_then_full_history,time_agnostic_t,0.0003132270063423981,0.9996867729936576
activity__n1500__f0__memoryless|event_sample_then_full_history|ss0|b9600,activity__n1500__f0__memoryless,activity::n1500::f0,0.3381685983730473,0.07629131970695524,event_sample_then_full_history,time_agnostic_t,0.9237086802930448,0.07629131970695524
activity__n500__f0__beta1|event_sample_then_full_history|ss0|b9600,activity__n500__f0__beta1,activity::n500::f0,0.9636005902606984,0.8897085261127192,event_sample_then_full_history,time_agnostic_t,0.11029147388728078,0.8897085261127192
activity__n500__f0__memoryless|event_sample_then_full_history|ss0|b9600,activity__n500__f0__memoryless,activity::n500::f0,0.9597435358419172,0.07154306443787943,event_sample_then_full_history,time_agnostic_t,0.9284569355621206,0.07154306443787939
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0,real::snap_bitcoin_otc,0.2500465289410013,0.0001336912301767111,event_sample_then_full_history,time_agnostic_t,0.9998663087698233,0.00013369123017670237
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0,real::snap_bitcoin_otc,0.2505118183510143,0.010303054265550697,event_sample_then_full_history,time_agnostic_t,0.9896969457344493,0.01030305426555067
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0,real::snap_collegemsg,0.0458158693452811,0.9974955913492438,event_sample_then_full_history,time_agnostic_t,0.0025044086507561847,0.9974955913492438
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0,real::snap_collegemsg,0.0439369851134557,0.9998821839930788,event_sample_then_full_history,time_agnostic_t,0.00011781600692117866,0.9998821839930788
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,0.0015562749003984,0.9885487291097184,event_sample_then_full_history,time_agnostic_t,0.01145127089028164,0.9885487291097184
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,0.0017430278884462,0.9946603881008433,event_sample_then_full_history,time_agnostic_t,0.00533961189915666,0.9946603881008433
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,0.0074792803719425,0.9353085436539543,event_sample_then_full_history,time_agnostic_t,0.06469145634604567,0.9353085436539543
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,0.0082559339525283,0.9892550031579689,event_sample_then_full_history,time_agnostic_t,0.010744996842031118,0.9892550031579689
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,0.0022344448264008,0.9933728257031343,event_sample_then_full_history,time_agnostic_t,0.006627174296865657,0.9933728257031343
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,0.002578205568924,0.9982094301700815,event_sample_then_full_history,time_agnostic_t,0.0017905698299185424,0.9982094301700815
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,0.0526777875329236,0.9228932102359632,event_sample_then_full_history,time_agnostic_t,0.07710678976403684,0.9228932102359632
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,0.0456540825285338,0.9831834524600985,event_sample_then_full_history,time_agnostic_t,0.016816547539901472,0.9831834524600985
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,0.0778688524590164,0.9804936256910272,event_sample_then_full_history,time_agnostic_t,0.01950637430897284,0.9804936256910272
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,0.070127504553734,0.9999661618846437,event_sample_then_full_history,time_agnostic_t,3.3838115356288334e-05,0.9999661618846437
controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0,real::sp_primaryschool,0.0143080437657809,0.9922480369238896,event_sample_then_full_history,time_agnostic_t,0.007751963076110369,0.9922480369238896
controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,0.0114223878802452,0.9776325981759345,event_sample_then_full_history,time_agnostic_t,0.02236740182406549,0.9776325981759345
dar__dcsbm__n1500__f0__a0.1__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n1500__f0__a0.1__c0.15,dar::dcsbm::n1500::f0,0.2840263069891874,0.9999230540148014,event_sample_then_full_history,time_agnostic_t,7.694598519858431e-05,0.9999230540148014
dar__dcsbm__n1500__f0__a0.9__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n1500__f0__a0.9__c0.15,dar::dcsbm::n1500::f0,0.3229943334327468,0.996159156374424,event_sample_then_full_history,time_agnostic_t,0.003840843625576018,0.996159156374424
dar__dcsbm__n500__f0__a0.1__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n500__f0__a0.1__c0.15,dar::dcsbm::n500::f0,1.0,0.6186058917038056,event_sample_then_full_history,time_agnostic_t,0.38139410829619436,0.6186058917038056
dar__dcsbm__n500__f0__a0.9__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n500__f0__a0.9__c0.15,dar::dcsbm::n500::f0,1.0,0.986606841580068,event_sample_then_full_history,time_agnostic_t,0.01339315841993205,0.986606841580068
real__snap_bitcoin_otc|event_sample_then_full_history|ss0|b9600,real__snap_bitcoin_otc,real::snap_bitcoin_otc,0.2518611576400521,3.8779992321625074e-05,event_sample_then_full_history,time_agnostic_t,0.9999612200076784,3.877999232160256e-05
real__snap_collegemsg|event_sample_then_full_history|ss0|b9600,real__snap_collegemsg,real::snap_collegemsg,0.0482006070241364,0.9974000211100352,event_sample_then_full_history,time_agnostic_t,0.0025999788899647713,0.9974000211100352
real__snap_email_eu|event_sample_then_full_history|ss0|b9600,real__snap_email_eu,real::snap_email_eu,0.000933764940239,0.9895557762973536,event_sample_then_full_history,time_agnostic_t,0.010444223702646416,0.9895557762973536
real__snap_mathoverflow|event_sample_then_full_history|ss0|b9600,real__snap_mathoverflow,real::snap_mathoverflow,0.0082080580468758,0.9840731373026277,event_sample_then_full_history,time_agnostic_t,0.015926862697372313,0.9840731373026277
real__sp_highschool2013|event_sample_then_full_history|ss0|b9600,real__sp_highschool2013,real::sp_highschool2013,0.0030938466827088,0.9999832291277123,event_sample_then_full_history,time_agnostic_t,1.6770872287685812e-05,0.9999832291277123
real__sp_hospital|event_sample_then_full_history|ss0|b9600,real__sp_hospital,real::sp_hospital,0.044776119402985,0.9957176456075897,event_sample_then_full_history,time_agnostic_t,0.004282354392410315,0.9957176456075897
real__sp_hypertext2009|event_sample_then_full_history|ss0|b9600,real__sp_hypertext2009,real::sp_hypertext2009,0.0737704918032786,0.9999999996097342,event_sample_then_full_history,time_agnostic_t,3.9026581966083995e-10,0.9999999996097342
real__sp_primaryschool|event_sample_then_full_history|ss0|b9600,real__sp_primaryschool,real::sp_primaryschool,0.013225922808705,0.9998361266841351,event_sample_then_full_history,time_agnostic_t,0.00016387331586487086,0.9998361266841351
