stratum,arm,config_id,mock,complete,planned,started,terminal,valid_answers,invalid_terminal,not_started,in_progress,empty_skips,technical_failures,limit_hits,fenced_valid,accuracy_condition,valid_fraction,valid_fraction_MCSE,AE2,AE2_MCSE,sources_with_valid_answers,ProfileAE,ProfileAE_MCSE,signed_rho2,signed_rho2_MCSE,budget_matched,budget_matched_MCSE,baseline_AE2_all,baseline_AE2_all_MCSE,baseline_AE2_matched,baseline_AE2_matched_MCSE,delta_AE2_vs_baseline,delta_AE2_vs_baseline_MCSE,baseline_ProfileAE_all,baseline_ProfileAE_all_MCSE,baseline_ProfileAE_matched,baseline_ProfileAE_matched_MCSE,delta_ProfileAE_vs_baseline,delta_ProfileAE_vs_baseline_MCSE,plugin_AE2_all,plugin_AE2_all_MCSE,plugin_AE2_matched,plugin_AE2_matched_MCSE,delta_AE2_vs_plugin,delta_AE2_vs_plugin_MCSE,plugin_ProfileAE_all,plugin_ProfileAE_all_MCSE,plugin_ProfileAE_matched,plugin_ProfileAE_matched_MCSE,delta_ProfileAE_vs_plugin,delta_ProfileAE_vs_plugin_MCSE,extratrees_AE2_all,extratrees_AE2_all_MCSE,extratrees_AE2_matched,extratrees_AE2_matched_MCSE,delta_AE2_vs_extratrees,delta_AE2_vs_extratrees_MCSE,extratrees_ProfileAE_all,extratrees_ProfileAE_all_MCSE,extratrees_ProfileAE_matched,extratrees_ProfileAE_matched_MCSE,delta_ProfileAE_vs_extratrees,delta_ProfileAE_vs_extratrees_MCSE,median_AE2_all,median_AE2_all_MCSE,median_AE2_matched,median_AE2_matched_MCSE,delta_AE2_vs_median,delta_AE2_vs_median_MCSE,median_ProfileAE_all,median_ProfileAE_all_MCSE,median_ProfileAE_matched,median_ProfileAE_matched_MCSE,delta_ProfileAE_vs_median,delta_ProfileAE_vs_median_MCSE,numeric_model_estimate
real,R,sol,False,False,90,0,0,0,0,90,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.017520519757333736,0.0020182232367739494,,,,,0.012095031892409536,0.0009851988185987654,,,,,0.017520519757333736,0.0020182232367739494,,,,,0.012095031892409536,0.0009851988185987654,,,,,0.03608987276423762,0.002719845563372424,,,,,0.023576594829904193,0.001673187615883166,,,,,0.22884872807441203,1.090341985197066e-17,,,,,0.11163162364697654,1.7239820508661617e-18,,,,,False
real,H,qwen_nonthinking,False,True,90,90,90,90,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.2944672259079872,0.021130079993868293,6,0.20657548282428784,0.017077762060880037,0.25156850267059067,0.02584961240963576,1.0,0.0,0.14951065057392213,0.007558488956402335,0.14951065057392213,0.007558488956402335,0.1449565753340651,0.022784675493180667,0.06101469118556991,0.0025402362910076615,0.06101469118556991,0.0025402362910076615,0.14556079163871796,0.0176478780024651,0.08489977185721592,0.0038829226318079645,0.08489977185721592,0.0038829226318079645,0.2095674540507713,0.020831263623317248,0.07004890326259253,0.0017614813957544375,0.07004890326259253,0.0017614813957544375,0.13652657956169537,0.016927925567916103,0.04941391983551763,0.003842404471903803,0.04941391983551763,0.003842404471903803,0.24505330607246956,0.02151126409359801,0.032604691462567184,0.0017982057710430141,0.032604691462567184,0.0017982057710430141,0.1739707913617207,0.017149235473650173,0.22884872807441203,1.090341985197066e-17,0.22884872807441203,1.090341985197066e-17,0.06561849783357514,0.021130079993868293,0.11163162364697654,1.7239820508661617e-18,0.11163162364697654,1.7239820508661617e-18,0.09494385917731137,0.017077762060880037,True
real,B,sol,False,False,90,0,0,0,0,90,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.07653096070843246,0.0050200939974341255,,,,,0.04235272144161592,0.0022108776945186696,,,,,0.18117746237969792,0.002022154285559198,,,,,0.09307622465549421,0.0005820836026191033,,,,,0.07078713667027713,0.0030343432613603705,,,,,0.0405932022284923,0.002228219958830754,,,,,0.22884872807441203,1.090341985197066e-17,,,,,0.11163162364697654,1.7239820508661617e-18,,,,,False
real,B,deepseek,False,False,90,0,0,0,0,90,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.07653096070843246,0.0050200939974341255,,,,,0.04235272144161592,0.0022108776945186696,,,,,0.18117746237969792,0.002022154285559198,,,,,0.09307622465549421,0.0005820836026191033,,,,,0.07078713667027713,0.0030343432613603705,,,,,0.0405932022284923,0.002228219958830754,,,,,0.22884872807441203,1.090341985197066e-17,,,,,0.11163162364697654,1.7239820508661617e-18,,,,,False
real,B,qwen_thinking,False,True,90,90,90,90,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.24236598458084205,0.023203986359688653,6,0.14521753944672514,0.019437045058021542,-0.018327440811121993,0.033859168507334884,1.0,0.0,0.07653096070843246,0.0050200939974341255,0.07653096070843246,0.0050200939974341255,0.1658350238724096,0.023340120407631327,0.04235272144161592,0.0022108776945186696,0.04235272144161592,0.0022108776945186696,0.10286481800510922,0.01953211944052703,0.18117746237969792,0.002022154285559198,0.18117746237969792,0.002022154285559198,0.061188522201144124,0.02285479589160216,0.09307622465549421,0.0005820836026191033,0.09307622465549421,0.0005820836026191033,0.0521413147912309,0.019371108384837257,0.07078713667027713,0.0030343432613603705,0.07078713667027713,0.0030343432613603705,0.17157884791056496,0.024114251432127646,0.0405932022284923,0.002228219958830754,0.0405932022284923,0.002228219958830754,0.10462433721823285,0.019538014816082517,0.22884872807441203,1.090341985197066e-17,0.22884872807441203,1.090341985197066e-17,0.013517256506430028,0.02320398635968865,0.11163162364697654,1.7239820508661617e-18,0.11163162364697654,1.7239820508661617e-18,0.03358591579974863,0.019437045058021542,True
real,B,qwen_nonthinking,False,True,90,90,90,90,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.5319318360039239,0.013705497004784177,6,0.4382455449074593,0.015238071830878932,0.5319318360039239,0.013705497004784177,1.0,0.0,0.07653096070843246,0.0050200939974341255,0.07653096070843246,0.0050200939974341255,0.4554008752954916,0.013589698054850533,0.04235272144161592,0.0022108776945186696,0.04235272144161592,0.0022108776945186696,0.39589282346584337,0.014732881514148513,0.18117746237969792,0.002022154285559198,0.18117746237969792,0.002022154285559198,0.350754373624226,0.013775020871178644,0.09307622465549421,0.0005820836026191033,0.09307622465549421,0.0005820836026191033,0.345169320251965,0.01527425558143348,0.07078713667027713,0.0030343432613603705,0.07078713667027713,0.0030343432613603705,0.46114469933364693,0.014538492496842971,0.0405932022284923,0.002228219958830754,0.0405932022284923,0.002228219958830754,0.39765234267896693,0.01631907678715278,0.22884872807441203,1.090341985197066e-17,0.22884872807441203,1.090341985197066e-17,0.30308310792951193,0.013705497004784179,0.11163162364697654,1.7239820508661617e-18,0.11163162364697654,1.7239820508661617e-18,0.3266139212604828,0.015238071830878932,True
dar_a0,R,sol,False,False,30,0,0,0,0,30,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.01619172599637857,0.0031682076357711884,,,,,0.008126142612421734,0.0011990739572863235,,,,,0.01619172599637857,0.0031682076357711884,,,,,0.008126142612421734,0.0011990739572863235,,,,,0.0242056577317052,0.006333688677985663,,,,,0.015765361549488432,0.0008990267957441962,,,,,0.03568966568008969,0.0,,,,,0.03539440336303026,0.0,,,,,False
dar_a0,R,deepseek,False,False,30,0,0,0,0,30,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.01619172599637857,0.0031682076357711884,,,,,0.008126142612421734,0.0011990739572863235,,,,,0.01619172599637857,0.0031682076357711884,,,,,0.008126142612421734,0.0011990739572863235,,,,,0.0242056577317052,0.006333688677985663,,,,,0.015765361549488432,0.0008990267957441962,,,,,0.03568966568008969,0.0,,,,,0.03539440336303026,0.0,,,,,False
dar_a0,R,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.016193858782048678,0.00316783920282088,2,0.008262657620187928,0.0012416594075418085,-0.002275231151651699,0.005817007261370035,1.0,0.0,0.01619172599637857,0.0031682076357711884,0.01619172599637857,0.0031682076357711884,2.132785670109586e-06,1.5179007642460776e-06,0.008126142612421734,0.0011990739572863235,0.008126142612421734,0.0011990739572863235,0.00013651500776619334,0.0001428096139051389,0.01619172599637857,0.0031682076357711884,0.01619172599637857,0.0031682076357711884,2.132785670109586e-06,1.5179007642460776e-06,0.008126142612421734,0.0011990739572863235,0.008126142612421734,0.0011990739572863235,0.00013651500776619334,0.0001428096139051389,0.0242056577317052,0.006333688677985663,0.0242056577317052,0.006333688677985663,-0.008011798949656519,0.004961796367989643,0.015765361549488432,0.0008990267957441962,0.015765361549488432,0.0008990267957441962,-0.007502703929300499,0.0006621829407508475,0.03568966568008969,0.0,0.03568966568008969,0.0,-0.019495806898041007,0.00316783920282088,0.03539440336303026,0.0,0.03539440336303026,0.0,-0.02713174574284233,0.0012416594075418085,True
dar_a0,R,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.4736415449583482,0.02236059281662968,2,0.41261022669951897,0.02087829325320119,0.4736415449583482,0.02236059281662968,1.0,0.0,0.01619172599637857,0.0031682076357711884,0.01619172599637857,0.0031682076357711884,0.4574498189619698,0.02240994830387045,0.008126142612421734,0.0011990739572863235,0.008126142612421734,0.0011990739572863235,0.4044840840870972,0.02102544017115864,0.01619172599637857,0.0031682076357711884,0.01619172599637857,0.0031682076357711884,0.4574498189619698,0.02240994830387045,0.008126142612421734,0.0011990739572863235,0.008126142612421734,0.0011990739572863235,0.4044840840870972,0.02102544017115864,0.0242056577317052,0.006333688677985663,0.0242056577317052,0.006333688677985663,0.44943588722664307,0.024727433640883083,0.015765361549488432,0.0008990267957441962,0.015765361549488432,0.0008990267957441962,0.3968448651500305,0.021240923458910474,0.03568966568008969,0.0,0.03568966568008969,0.0,0.4379518792782586,0.022360592816629683,0.03539440336303026,0.0,0.03539440336303026,0.0,0.3772158233364886,0.02087829325320119,True
dar_a0,S,sol,False,False,30,0,0,0,0,30,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.020488780263161525,0.004380822449765931,,,,,0.01114976759292656,0.0016696710211003933,,,,,0.018624781576436655,0.00480787757385286,,,,,0.01031166180827266,0.0017108622769779777,,,,,0.02933046984673473,0.004967444151850282,,,,,0.016529488005896396,0.0014100287504508662,,,,,0.03568966568008969,0.0,,,,,0.03539440336303026,0.0,,,,,False
dar_a0,S,deepseek,False,False,30,0,0,0,0,30,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.020488780263161525,0.004380822449765931,,,,,0.01114976759292656,0.0016696710211003933,,,,,0.018624781576436655,0.00480787757385286,,,,,0.01031166180827266,0.0017108622769779777,,,,,0.02933046984673473,0.004967444151850282,,,,,0.016529488005896396,0.0014100287504508662,,,,,0.03568966568008969,0.0,,,,,0.03539440336303026,0.0,,,,,False
dar_a0,S,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.018986363004727443,0.00432062549013135,2,0.010521021016432385,0.0015996508258496632,0.0035540398258565213,0.007714022241453787,1.0,0.0,0.020488780263161525,0.004380822449765931,0.020488780263161525,0.004380822449765931,-0.0015024172584340838,0.0024618105559904096,0.01114976759292656,0.0016696710211003933,0.01114976759292656,0.0016696710211003933,-0.0006287465764941753,0.0006731808043869979,0.018624781576436655,0.00480787757385286,0.018624781576436655,0.00480787757385286,0.0003615814282907877,0.0011751341849038888,0.01031166180827266,0.0017108622769779777,0.01031166180827266,0.0017108622769779777,0.00020935920815972508,0.0003750462024858426,0.02933046984673473,0.004967444151850282,0.02933046984673473,0.004967444151850282,-0.010344106842007287,0.006597973813762335,0.016529488005896396,0.0014100287504508662,0.016529488005896396,0.0014100287504508662,-0.006008466989464011,0.0007279495969316785,0.03568966568008969,0.0,0.03568966568008969,0.0,-0.016703302675362245,0.00432062549013135,0.03539440336303026,0.0,0.03539440336303026,0.0,-0.024873382346597868,0.0015996508258496638,True
dar_a0,S,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.3620094659769497,0.019206451617117676,2,0.24823700890121067,0.01844905739504219,0.34431154495834826,0.02145495695119843,1.0,0.0,0.020488780263161525,0.004380822449765931,0.020488780263161525,0.004380822449765931,0.34152068571378813,0.022082000336728108,0.01114976759292656,0.0016696710211003933,0.01114976759292656,0.0016696710211003933,0.23708724130828412,0.018543544496671574,0.018624781576436655,0.00480787757385286,0.018624781576436655,0.00480787757385286,0.3433846844005131,0.02287895993909216,0.01031166180827266,0.0017108622769779777,0.01031166180827266,0.0017108622769779777,0.237925347092938,0.018947798531633888,0.02933046984673473,0.004967444151850282,0.02933046984673473,0.004967444151850282,0.3326789961302149,0.02034002966860204,0.016529488005896396,0.0014100287504508662,0.016529488005896396,0.0014100287504508662,0.23170752089531427,0.018986189121202302,0.03568966568008969,0.0,0.03568966568008969,0.0,0.32631980029686,0.019206451617117672,0.03539440336303026,0.0,0.03539440336303026,0.0,0.2128426055381804,0.018449057395042195,True
dar_a0,H,sol,False,False,30,0,0,0,0,30,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.022679263109715297,0.007183193166423803,,,,,0.008819483045240573,0.0028584041028326735,,,,,0.17527369545686194,0.006509954940788733,,,,,0.06394302856831954,0.0016944114608505984,,,,,0.09267707769168415,0.010161160335444931,,,,,0.029113318117902978,0.002435747392381589,,,,,0.03568966568008969,0.0,,,,,0.03539440336303026,0.0,,,,,False
dar_a0,H,deepseek,False,False,30,0,0,0,0,30,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.022679263109715297,0.007183193166423803,,,,,0.008819483045240573,0.0028584041028326735,,,,,0.17527369545686194,0.006509954940788733,,,,,0.06394302856831954,0.0016944114608505984,,,,,0.09267707769168415,0.010161160335444931,,,,,0.029113318117902978,0.002435747392381589,,,,,0.03568966568008969,0.0,,,,,0.03539440336303026,0.0,,,,,False
dar_a0,H,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.2122230861064584,0.01566000940566115,2,0.0915081321152659,0.009624069334139933,-0.013860984839653402,0.04692424234469952,1.0,0.0,0.022679263109715297,0.007183193166423803,0.022679263109715297,0.007183193166423803,0.18954382299674313,0.013974460369238183,0.008819483045240573,0.0028584041028326735,0.008819483045240573,0.0028584041028326735,0.08268864907002532,0.009205939204906387,0.17527369545686194,0.006509954940788733,0.17527369545686194,0.006509954940788733,0.03694939064959643,0.01617188154454351,0.06394302856831954,0.0016944114608505984,0.06394302856831954,0.0016944114608505984,0.02756510354694635,0.00985811857326689,0.09267707769168415,0.010161160335444931,0.09267707769168415,0.010161160335444931,0.11954600841477425,0.018446062470328244,0.029113318117902978,0.002435747392381589,0.029113318117902978,0.002435747392381589,0.06239481399736292,0.009877207255953998,0.03568966568008969,0.0,0.03568966568008969,0.0,0.17653342042636874,0.01566000940566115,0.03539440336303026,0.0,0.03539440336303026,0.0,0.056113728752235636,0.009624069334139933,True
dar_a0,H,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.21846578406002437,0.024223382648942367,2,0.19818598037366764,0.02214906168534396,0.1436115449583483,0.0295104023090917,1.0,0.0,0.022679263109715297,0.007183193166423803,0.022679263109715297,0.007183193166423803,0.19578652095030907,0.025161042042520013,0.008819483045240573,0.0028584041028326735,0.008819483045240573,0.0028584041028326735,0.18936649732842709,0.022827270576981203,0.17527369545686194,0.006509954940788733,0.17527369545686194,0.006509954940788733,0.04319208860316241,0.020842205265568216,0.06394302856831954,0.0016944114608505984,0.06394302856831954,0.0016944114608505984,0.13424295180534812,0.02145137880748522,0.09267707769168415,0.010161160335444931,0.09267707769168415,0.010161160335444931,0.12578870636834025,0.02034452230154889,0.029113318117902978,0.002435747392381589,0.029113318117902978,0.002435747392381589,0.16907266225576467,0.0211964427025204,0.03568966568008969,0.0,0.03568966568008969,0.0,0.18277611837993468,0.02422338264894236,0.03539440336303026,0.0,0.03539440336303026,0.0,0.1627915770106374,0.022149061685343956,True
dar_a0,B,sol,False,False,30,0,0,0,0,30,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.07186872742454894,0.015471951721924811,,,,,0.0296202745256869,0.004532669526610285,,,,,0.35209788374776174,0.0014194254296115,,,,,0.11118808012191413,0.00040333875138533947,,,,,0.06420865283442967,0.01289829966067299,,,,,0.03173279686563105,0.006466850402268636,,,,,0.03568966568008969,0.0,,,,,0.03539440336303026,0.0,,,,,False
