stratum,arm,config_id,mock,source,metric,value,MCSE,draws,valid_answers,planned_answers
real,H,qwen_thinking,False,sp_hospital,median_ProfileAE_all,0.05606046567611099,4.625929269271485e-18,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,median_ProfileAE_matched,0.0900406131195264,0.0,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,median_ProfileAE_matched,0.13311101808443856,9.25185853854297e-18,5,15,15
real,H,qwen_thinking,False,snap_email_eu,median_ProfileAE_matched,0.13602501333145378,0.0,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,median_ProfileAE_matched,0.13551195946354852,0.0,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,median_ProfileAE_matched,0.11904067220678091,0.0,5,15,15
real,H,qwen_thinking,False,sp_hospital,median_ProfileAE_matched,0.05606046567611099,4.625929269271485e-18,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_median,0.03314075367395971,0.012426083694821599,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,delta_ProfileAE_vs_median,0.008564621524306407,0.04239465003473681,5,15,15
real,H,qwen_thinking,False,snap_email_eu,delta_ProfileAE_vs_median,0.006570147558320456,0.016411547954684903,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,delta_ProfileAE_vs_median,-0.016530739328715786,0.015826237055049708,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,delta_ProfileAE_vs_median,0.0456346810006869,0.03404053195301328,5,15,15
real,H,qwen_thinking,False,sp_hospital,delta_ProfileAE_vs_median,0.042978948569113,0.01115189064633609,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,AE2,0.32499773670313087,0.04683177730310274,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,AE2,0.36901709302885766,0.07327758487043937,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,AE2,0.2844729083665338,0.03133485811892776,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,AE2,0.4618672489795339,0.07059632030110977,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,AE2,0.16403746992093501,0.014364775217081998,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,AE2,0.1624108984489318,0.04835710650424062,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,ProfileAE,0.24981405758833147,0.011754451139389395,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,ProfileAE,0.2140823818470877,0.05146442271662585,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,ProfileAE,0.23770988545816735,0.03695801058162707,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,ProfileAE,0.2534188801293713,0.055329733204969506,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,ProfileAE,0.12435158129941559,0.023710619369109953,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,ProfileAE,0.1600761106233538,0.0521840697109164,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,signed_rho2,0.2907409782472023,0.05021232695043895,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,signed_rho2,0.36901709302885766,0.07327758487043937,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,signed_rho2,0.2844729083665338,0.03133485811892776,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,signed_rho2,0.4506160565148469,0.08028414815170205,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,signed_rho2,0.0014379511859745693,0.06430050976124183,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,signed_rho2,0.11312602868012878,0.0678412342655016,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,baseline_AE2_all,0.21128018314005756,0.011792653966055628,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,baseline_AE2_all,0.14152085340255213,0.00620816797840077,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,baseline_AE2_all,0.1435864364203098,0.010740992470440726,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,baseline_AE2_all,0.05780199181263931,0.0032870797235289287,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,baseline_AE2_all,0.18669918383105408,0.006671493281864854,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,baseline_AE2_all,0.1561752548369197,0.04133299552132634,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,baseline_AE2_matched,0.21128018314005756,0.011792653966055628,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,baseline_AE2_matched,0.14152085340255213,0.00620816797840077,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,baseline_AE2_matched,0.1435864364203098,0.010740992470440726,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,baseline_AE2_matched,0.05780199181263931,0.0032870797235289287,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,baseline_AE2_matched,0.18669918383105408,0.006671493281864854,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,baseline_AE2_matched,0.1561752548369197,0.04133299552132634,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_AE2_vs_baseline,0.11371755356307336,0.04596597412688239,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_AE2_vs_baseline,0.22749623962630566,0.07074527494370261,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_AE2_vs_baseline,0.14088647194622397,0.023338872081845766,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_AE2_vs_baseline,0.4040652571668947,0.06900388910421255,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_AE2_vs_baseline,-0.022661713910119063,0.01763505076701293,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_AE2_vs_baseline,0.006235643612012076,0.07716276538885887,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,baseline_ProfileAE_all,0.08622303339514062,0.004575622944340399,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,baseline_ProfileAE_all,0.04050881149531357,0.0019274120076154427,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,baseline_ProfileAE_all,0.07528570501905747,0.0010036738118330082,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,baseline_ProfileAE_all,0.018139088094344655,0.0006933289822244903,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,baseline_ProfileAE_all,0.07818008603713851,0.0025896272722969733,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,baseline_ProfileAE_all,0.06775142307242467,0.014122865747646061,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,baseline_ProfileAE_matched,0.08622303339514062,0.004575622944340399,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,baseline_ProfileAE_matched,0.04050881149531357,0.0019274120076154427,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,baseline_ProfileAE_matched,0.07528570501905747,0.0010036738118330082,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,baseline_ProfileAE_matched,0.018139088094344655,0.0006933289822244903,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,baseline_ProfileAE_matched,0.07818008603713851,0.0025896272722969733,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,baseline_ProfileAE_matched,0.06775142307242467,0.014122865747646061,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_baseline,0.16359102419319083,0.011808420268795552,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_ProfileAE_vs_baseline,0.17357357035177415,0.05046965892212321,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_ProfileAE_vs_baseline,0.16242418043910983,0.037573538379956715,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_ProfileAE_vs_baseline,0.2352797920350267,0.05517040668765993,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_ProfileAE_vs_baseline,0.0461714952622771,0.02566874564284002,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_ProfileAE_vs_baseline,0.09232468755092917,0.05840427384470638,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,plugin_AE2_all,0.09744916310041071,0.007842439043571842,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,plugin_AE2_all,0.015891463694781848,0.0031697777220707503,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,plugin_AE2_all,0.1259233362880236,0.007446453378350168,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,plugin_AE2_all,0.0208092973813589,0.0012719480978986694,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,plugin_AE2_all,0.12448038886978656,0.005372373887030057,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,plugin_AE2_all,0.12484498180893393,0.01962890501033169,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,plugin_AE2_matched,0.09744916310041071,0.007842439043571842,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,plugin_AE2_matched,0.015891463694781848,0.0031697777220707503,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,plugin_AE2_matched,0.1259233362880236,0.007446453378350168,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,plugin_AE2_matched,0.0208092973813589,0.0012719480978986694,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,plugin_AE2_matched,0.12448038886978656,0.005372373887030057,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,plugin_AE2_matched,0.12484498180893393,0.01962890501033169,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_AE2_vs_plugin,0.22754857360272016,0.0484343835160575,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_AE2_vs_plugin,0.3531256293340759,0.07202364140805373,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_AE2_vs_plugin,0.1585495720785102,0.03663312165447242,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_AE2_vs_plugin,0.441057951598175,0.07145891897711623,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_AE2_vs_plugin,0.03955708105114844,0.014705050080530585,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_AE2_vs_plugin,0.03756591663999788,0.03773592399202978,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,plugin_ProfileAE_all,0.08900951975475345,0.00318859641891138,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,plugin_ProfileAE_all,0.005425378364192939,0.0009392191921166576,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,plugin_ProfileAE_all,0.1374105402741072,0.002862527568442335,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,plugin_ProfileAE_all,0.008815383344208946,0.0004549077025437625,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,plugin_ProfileAE_all,0.1142540874911872,0.0018629405155305096,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,plugin_ProfileAE_all,0.06537851034710539,0.009422344145558375,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,plugin_ProfileAE_matched,0.08900951975475345,0.00318859641891138,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,plugin_ProfileAE_matched,0.005425378364192939,0.0009392191921166576,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,plugin_ProfileAE_matched,0.1374105402741072,0.002862527568442335,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,plugin_ProfileAE_matched,0.008815383344208946,0.0004549077025437625,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,plugin_ProfileAE_matched,0.1142540874911872,0.0018629405155305096,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,plugin_ProfileAE_matched,0.06537851034710539,0.009422344145558375,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_plugin,0.16080453783357798,0.012701013147369192,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_ProfileAE_vs_plugin,0.20865700348289482,0.0509731335858693,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_ProfileAE_vs_plugin,0.10029934518406013,0.03884449355863542,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_ProfileAE_vs_plugin,0.24460349678516238,0.05543636289726015,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_ProfileAE_vs_plugin,0.010097493808228405,0.022384034801719556,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_ProfileAE_vs_plugin,0.09469760027624843,0.04973189919502341,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,extratrees_AE2_all,0.006728940647852066,0.0026180821358518357,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,extratrees_AE2_all,0.128444268149133,0.009302950287418644,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,extratrees_AE2_all,0.016408687312016945,0.002102381324826414,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,extratrees_AE2_all,0.05454612504677727,0.002718320745962221,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,extratrees_AE2_all,0.01169653780044556,0.0029053234378646274,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,extratrees_AE2_all,0.07865896005688094,0.020441555205357207,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,extratrees_AE2_matched,0.006728940647852066,0.0026180821358518357,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,extratrees_AE2_matched,0.128444268149133,0.009302950287418644,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,extratrees_AE2_matched,0.016408687312016945,0.002102381324826414,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,extratrees_AE2_matched,0.05454612504677727,0.002718320745962221,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,extratrees_AE2_matched,0.01169653780044556,0.0029053234378646274,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,extratrees_AE2_matched,0.07865896005688094,0.020441555205357207,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_AE2_vs_extratrees,0.3182687960552789,0.047197281189670225,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_AE2_vs_extratrees,0.2405728248797247,0.0701867420957174,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_AE2_vs_extratrees,0.2680642210545168,0.032332787080621636,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_AE2_vs_extratrees,0.4073211239327567,0.06874859709993797,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_AE2_vs_extratrees,0.15234093212048946,0.012235825547329882,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_AE2_vs_extratrees,0.08375193839205088,0.059859711964058364,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,extratrees_ProfileAE_all,0.011274966867319656,0.00197400111273666,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,extratrees_ProfileAE_all,0.0424685880319676,0.003476057752273848,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,extratrees_ProfileAE_all,0.04101105832757265,0.002048575018970046,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,extratrees_ProfileAE_all,0.015115071069139315,0.0005006213695082443,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,extratrees_ProfileAE_all,0.03544060230684705,0.0012999046774627163,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,extratrees_ProfileAE_all,0.05031786217255683,0.009710349756613912,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,extratrees_ProfileAE_matched,0.011274966867319656,0.00197400111273666,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,extratrees_ProfileAE_matched,0.0424685880319676,0.003476057752273848,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,extratrees_ProfileAE_matched,0.04101105832757265,0.002048575018970046,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,extratrees_ProfileAE_matched,0.015115071069139315,0.0005006213695082443,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,extratrees_ProfileAE_matched,0.03544060230684705,0.0012999046774627163,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,extratrees_ProfileAE_matched,0.05031786217255683,0.009710349756613912,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_extratrees,0.23853909072101173,0.011886309069906384,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_ProfileAE_vs_extratrees,0.17161379381512015,0.0499958589294823,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_ProfileAE_vs_extratrees,0.19669882713059467,0.03859058505165411,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_ProfileAE_vs_extratrees,0.23830380906023205,0.05506056440394516,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_ProfileAE_vs_extratrees,0.08891097899256856,0.023154194043170383,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_ProfileAE_vs_extratrees,0.10975824845079701,0.05375481393888823,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,median_AE2_all,0.1567993430755243,2.7755575615628914e-17,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,median_AE2_all,0.3157949930747082,1.850371707708594e-17,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,median_AE2_all,0.21560074628952602,1.850371707708594e-17,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,median_AE2_all,0.334460623227364,3.700743415417188e-17,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,median_AE2_all,0.19543570347008538,3.700743415417188e-17,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,median_AE2_all,0.1550009593092644,9.25185853854297e-18,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,median_AE2_matched,0.1567993430755243,2.7755575615628914e-17,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,median_AE2_matched,0.3157949930747082,1.850371707708594e-17,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,median_AE2_matched,0.21560074628952602,1.850371707708594e-17,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,median_AE2_matched,0.334460623227364,3.700743415417188e-17,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,median_AE2_matched,0.19543570347008538,3.700743415417188e-17,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,median_AE2_matched,0.1550009593092644,9.25185853854297e-18,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_AE2_vs_median,0.16819839362760666,0.046831777303102735,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_AE2_vs_median,0.05322209995414946,0.07327758487043935,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_AE2_vs_median,0.06887216207700772,0.03133485811892776,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_AE2_vs_median,0.12740662575216988,0.07059632030110977,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_AE2_vs_median,-0.0313982335491503,0.014364775217081998,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_AE2_vs_median,0.007409939139667391,0.04835710650424061,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,median_ProfileAE_all,0.0900406131195264,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,median_ProfileAE_all,0.13311101808443856,9.25185853854297e-18,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,median_ProfileAE_all,0.13602501333145378,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,median_ProfileAE_all,0.13551195946354852,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,median_ProfileAE_all,0.11904067220678091,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,median_ProfileAE_all,0.05606046567611099,4.625929269271485e-18,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,median_ProfileAE_matched,0.0900406131195264,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,median_ProfileAE_matched,0.13311101808443856,9.25185853854297e-18,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,median_ProfileAE_matched,0.13602501333145378,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,median_ProfileAE_matched,0.13551195946354852,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,median_ProfileAE_matched,0.11904067220678091,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,median_ProfileAE_matched,0.05606046567611099,4.625929269271485e-18,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_median,0.1597734444688051,0.01175445113938939,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_ProfileAE_vs_median,0.08097136376264921,0.05146442271662586,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_ProfileAE_vs_median,0.10168487212671354,0.03695801058162708,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_ProfileAE_vs_median,0.11790692066582281,0.0553297332049695,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_ProfileAE_vs_median,0.005310909092634708,0.02371061936910996,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_ProfileAE_vs_median,0.10401564494724284,0.0521840697109164,5,15,15
real,B,sol,False,copenhagen_bluetooth,baseline_AE2_all,0.004302434604908889,0.0013872342144120244,5,15,15
real,B,sol,False,snap_collegemsg,baseline_AE2_all,0.020807840708076376,0.0026423993217736365,5,15,15
real,B,sol,False,snap_email_eu,baseline_AE2_all,0.06809206140732865,0.00371727165768431,5,15,15
real,B,sol,False,snap_mathoverflow,baseline_AE2_all,0.12521628803488577,0.007314882234171535,5,15,15
real,B,sol,False,sp_highschool2013,baseline_AE2_all,0.11252972865021317,0.005707385044369273,5,15,15
real,B,sol,False,sp_hospital,baseline_AE2_all,0.12823741084518195,0.02825671295617755,5,15,15
real,B,sol,False,copenhagen_bluetooth,baseline_ProfileAE_all,0.010100230737059544,0.0012828986712374005,5,15,15
real,B,sol,False,snap_collegemsg,baseline_ProfileAE_all,0.006944561756951339,0.0007212026879643007,5,15,15
real,B,sol,False,snap_email_eu,baseline_ProfileAE_all,0.060238287758769576,0.0027073189716935054,5,15,15
real,B,sol,False,snap_mathoverflow,baseline_ProfileAE_all,0.034273630880193404,0.0016993786077346346,5,15,15
real,B,sol,False,sp_highschool2013,baseline_ProfileAE_all,0.08616621258743676,0.0034811117003248626,5,15,15
real,B,sol,False,sp_hospital,baseline_ProfileAE_all,0.05639340492928492,0.012307141090825311,5,15,15
real,B,sol,False,copenhagen_bluetooth,plugin_AE2_all,0.19953804843976725,0.0007112326467277393,5,15,15
real,B,sol,False,snap_collegemsg,plugin_AE2_all,0.07009170710585136,0.00211584606801903,5,15,15
real,B,sol,False,snap_email_eu,plugin_AE2_all,0.237910515444967,0.002249072484029488,5,15,15
real,B,sol,False,snap_mathoverflow,plugin_AE2_all,0.05392499278774285,0.00046688217448146796,5,15,15
real,B,sol,False,sp_highschool2013,plugin_AE2_all,0.23280416907820117,0.006938334340375167,5,15,15
real,B,sol,False,sp_hospital,plugin_AE2_all,0.29279534142165803,0.009423823029024694,5,15,15
real,B,sol,False,copenhagen_bluetooth,plugin_ProfileAE_all,0.108019419419091,0.000455119428505949,5,15,15
real,B,sol,False,snap_collegemsg,plugin_ProfileAE_all,0.021182978364084178,0.0006171849332629485,5,15,15
real,B,sol,False,snap_email_eu,plugin_ProfileAE_all,0.15324621219209403,0.0008777177295629511,5,15,15
real,B,sol,False,snap_mathoverflow,plugin_ProfileAE_all,0.018829550509821717,0.00013346013791134758,5,15,15
real,B,sol,False,sp_highschool2013,plugin_ProfileAE_all,0.1339580764654795,0.0023109881082262573,5,15,15
real,B,sol,False,sp_hospital,plugin_ProfileAE_all,0.12322111098239491,0.002341078926938437,5,15,15
real,B,sol,False,copenhagen_bluetooth,extratrees_AE2_all,0.008121689394910713,0.0005962531839550966,5,15,15
real,B,sol,False,snap_collegemsg,extratrees_AE2_all,0.13269234911341019,0.0017724858218902929,5,15,15
real,B,sol,False,snap_email_eu,extratrees_AE2_all,0.03467790380283209,0.003635983555901682,5,15,15
real,B,sol,False,snap_mathoverflow,extratrees_AE2_all,0.14522925922572422,0.00528536974502039,5,15,15
real,B,sol,False,sp_highschool2013,extratrees_AE2_all,0.04184055603643917,0.01195636479407741,5,15,15
real,B,sol,False,sp_hospital,extratrees_AE2_all,0.06216106244834642,0.01199388228647732,5,15,15
real,B,sol,False,copenhagen_bluetooth,extratrees_ProfileAE_all,0.01873394057377973,0.0007869597329787796,5,15,15
real,B,sol,False,snap_collegemsg,extratrees_ProfileAE_all,0.06129556364687747,0.0033689229743872513,5,15,15
real,B,sol,False,snap_email_eu,extratrees_ProfileAE_all,0.027098817779675877,0.00014485768825630817,5,15,15
real,B,sol,False,snap_mathoverflow,extratrees_ProfileAE_all,0.04689795245020037,0.00227579457848234,5,15,15
real,B,sol,False,sp_highschool2013,extratrees_ProfileAE_all,0.0570438526513887,0.007441087370177955,5,15,15
real,B,sol,False,sp_hospital,extratrees_ProfileAE_all,0.032489086269031645,0.010305326635528805,5,15,15
real,B,sol,False,copenhagen_bluetooth,median_AE2_all,0.1567993430755243,2.7755575615628914e-17,5,15,15
real,B,sol,False,snap_collegemsg,median_AE2_all,0.3157949930747082,1.850371707708594e-17,5,15,15
real,B,sol,False,snap_email_eu,median_AE2_all,0.21560074628952602,1.850371707708594e-17,5,15,15
real,B,sol,False,snap_mathoverflow,median_AE2_all,0.334460623227364,3.700743415417188e-17,5,15,15
real,B,sol,False,sp_highschool2013,median_AE2_all,0.19543570347008538,3.700743415417188e-17,5,15,15
real,B,sol,False,sp_hospital,median_AE2_all,0.1550009593092644,9.25185853854297e-18,5,15,15
real,B,sol,False,copenhagen_bluetooth,median_ProfileAE_all,0.0900406131195264,0.0,5,15,15
real,B,sol,False,snap_collegemsg,median_ProfileAE_all,0.13311101808443856,9.25185853854297e-18,5,15,15
real,B,sol,False,snap_email_eu,median_ProfileAE_all,0.13602501333145378,0.0,5,15,15
real,B,sol,False,snap_mathoverflow,median_ProfileAE_all,0.13551195946354852,0.0,5,15,15
real,B,sol,False,sp_highschool2013,median_ProfileAE_all,0.11904067220678091,0.0,5,15,15
real,B,sol,False,sp_hospital,median_ProfileAE_all,0.05606046567611099,4.625929269271485e-18,5,15,15
real,B,deepseek,False,copenhagen_bluetooth,baseline_AE2_all,0.004302434604908889,0.0013872342144120244,5,15,15
