graph_id,stratum,cap,budget_fraction,C_cap_share,n_dyads,dyad_coverage,saturated,target_unreachable,relative_budget_error,truth_2,expected_plugin_bias_2,expected_plugin_profile_bias,expected_midpoint_bias_2,sd_plugin_2,sd_midpoint_2,sd_selection_2,share_J_lt_K,MAE2_plugin_mc,MAE2_midpoint_mc,coverage_truth_2_mc,width_2_mc,draws
sp_hospital,real,full,0.5,1.0,569,0.4995610184372256,False,False,-0.0008779631255487473,0.44512730465320455,0.0,0.0,0.0,0.01474514196767756,0.01474514196767756,0.01474514196767756,0.0,0.013415168548861192,0.013415168548861192,0.0,0.0,20
sp_highschool2013,real,1,0.01,0.030863411632397565,1885,0.3239944998281196,False,False,-4.24385171981705e-05,0.4855620488140254,-0.4855620488140254,-0.23315572361636303,-0.03944654520453761,0.0,0.0029363805336767674,0.00946554515523006,0.4855620488140254,0.48556204881402526,0.0393021018644233,1.0,0.8925198938992042,20
sp_highschool2013,real,1,0.02,0.030863411632397565,3770,0.6479889996562392,False,False,-4.24385171981705e-05,0.4855620488140254,-0.4855620488140254,-0.23315572361636303,-0.03944654520453761,0.0,0.0014983053885459542,0.0048298499288333095,0.4855620488140254,0.48556204881402526,0.03947451565752676,1.0,0.8921750663129974,20
sp_highschool2013,real,1,0.05,0.030863411632397565,5818,1.0,True,True,-0.38273176735204867,0.4855620488140254,-0.4855620488140254,-0.23315572361636303,-0.03944654520453761,0.0,0.0,0.0,0.4855620488140254,0.4855620488140254,0.03944654520453761,1.0,0.8922310072189756,1
sp_highschool2013,real,1,0.1,0.030863411632397565,5818,1.0,True,True,-0.6913658836760244,0.4855620488140254,-0.4855620488140254,-0.23315572361636303,-0.03944654520453761,0.0,0.0,0.0,0.4855620488140254,0.4855620488140254,0.03944654520453761,1.0,0.8922310072189756,1
sp_highschool2013,real,1,0.2,0.030863411632397565,5818,1.0,True,True,-0.8456829418380122,0.4855620488140254,-0.4855620488140254,-0.23315572361636303,-0.03944654520453761,0.0,0.0,0.0,0.4855620488140254,0.4855620488140254,0.03944654520453761,1.0,0.8922310072189756,1
sp_highschool2013,real,1,0.3,0.030863411632397565,5818,1.0,True,True,-0.8971219612253415,0.4855620488140254,-0.4855620488140254,-0.23315572361636303,-0.03944654520453761,0.0,0.0,0.0,0.4855620488140254,0.4855620488140254,0.03944654520453761,1.0,0.8922310072189756,1
sp_highschool2013,real,1,0.5,0.030863411632397565,5818,1.0,True,True,-0.9382731767352048,0.4855620488140254,-0.4855620488140254,-0.23315572361636303,-0.03944654520453761,0.0,0.0,0.0,0.4855620488140254,0.4855620488140254,0.03944654520453761,1.0,0.8922310072189756,1
sp_highschool2013,real,2,0.01,0.05224711948564517,1114,0.19147473358542455,False,False,0.0004003284119753653,0.4855620488140254,-0.3269164661395668,-0.19349432794774837,-0.08155723616363009,0.009843397218380413,0.009259259149163075,0.013465745334906928,0.3944654520453764,0.3303555856183343,0.08690854791635935,1.0,0.4868940754039498,20
sp_highschool2013,real,2,0.02,0.05224711948564517,2227,0.3827775867995875,False,False,-4.868430275178263e-05,0.4855620488140254,-0.3269164661395668,-0.19349432794774837,-0.08155723616363009,0.006082772079437228,0.0057218013028706985,0.008321218572693231,0.3944654520453764,0.3252118018450088,0.07994911661824634,1.0,0.49052537045352496,20
