evidence_block,arm,method,graphs,MAE2,MAE2_se,ProfileMAE,ProfileMAE_se,signed_rho2,signed_rho2_se,worst_graph_AE2,paired_vs_corrector,paired_vs_corrector_se,paired_vs_plugin,paired_vs_plugin_se
surrogate,B,median,8,0.3153450555004878,0.060593124731580725,0.24773810042408972,0.06116946752334665,-0.1956569234236315,0.11139476757278478,0.5448165870528993,0.197240680532398,0.09681253007528456,0.011210891760254017,0.07466422524237842
surrogate,B,extratrees_pooled,8,0.07913494668921398,0.024100576594653828,0.10392463309860889,0.02861367551099646,-0.03441988075446802,0.03607489817455355,0.22423119018541512,-0.03896942827887581,0.048982303437145075,-0.22499921705101977,0.04767661882318781
surrogate,B,extratrees_real_only,8,0.14946327848231775,0.03264652275989164,0.13531076829550526,0.03416748499130227,-0.11884578804357471,0.04732187415858915,0.2909424938836782,0.03135890351422795,0.06732372382409471,-0.154670885257916,0.03792941545290861
surrogate,B,mixture,8,0.16103778158220375,0.0436717133344935,0.147181170152677,0.03409016224037868,-0.055925562022812264,0.07186895656912295,0.41072712776925807,0.04293340661411395,0.03599228916226111,-0.14309638215803003,0.05136286203254395
dar_a0,R,plugin,2,0.026854567357085902,0.004312453919012109,0.010423523666357702,0.0027608003510172577,-0.012839920393483056,0.009702193044590735,0.031167021276098012,0.0,0.0,,
dar_a0,R,corrector,2,0.026854567357085902,0.004312453919012109,0.010423523666357702,0.0027608003510172577,-0.012839920393483056,0.009702193044590735,0.031167021276098012,,,0.0,0.0
dar_a0,R,median,2,0.03677670046381365,0.004810351060827777,0.03508417697610491,0.0007917666278091719,-0.03677670046381365,0.004810351060827777,0.04158705152464143,0.009922133106727748,0.0004978971418156674,0.009922133106727748,0.0004978971418156674
dar_a0,R,extratrees_pooled,2,0.04285482820126573,0.00932419890309552,0.016159332940282357,0.0002343695049407367,-0.03678127734830046,0.015397749756060794,0.05217902710436125,0.01600026084417983,0.013636652822107631,0.01600026084417983,0.013636652822107631
dar_a0,R,extratrees_real_only,2,0.016342136104829715,0.0017575972965716642,0.03282840429059765,0.0018021433709868966,-0.014485120085212754,9.941872304529854e-05,0.01809973340140138,-0.010512431252256186,0.0025548566224404454,-0.010512431252256186,0.0025548566224404454
dar_a0,S,plugin,2,0.009746118959030003,0.0007061520742722799,0.008766736818214514,0.0009061915287959451,0.002237029093760788,0.00042331107885857744,0.010452271033302282,0.0,0.0,,
dar_a0,S,corrector,2,0.009746118959030003,0.0007061520742722799,0.008766736818214514,0.0009061915287959451,0.002237029093760788,0.00042331107885857744,0.010452271033302282,,,0.0,0.0
dar_a0,S,median,2,0.03677670046381365,0.004810351060827777,0.03508417697610491,0.0007917666278091719,-0.03677670046381365,0.004810351060827777,0.04158705152464143,0.027030581504783647,0.005516503135100058,0.027030581504783647,0.005516503135100058
dar_a0,S,extratrees_pooled,2,0.024183053293063923,0.0032103083201816453,0.01258893381316438,0.0002779902967544514,-0.024183053293063923,0.0032103083201816453,0.02739336161324557,0.014436934334033922,0.0025041562459093645,0.014436934334033922,0.0025041562459093645
dar_a0,S,extratrees_real_only,2,0.019401996612083243,0.0029263062002875453,0.03431777661574082,3.352957539532603e-05,-0.019401996612083243,0.0029263062002875453,0.022328302812370786,0.00965587765305324,0.0022201541260152653,0.00965587765305324,0.0022201541260152653
dar_a0,S,design_reference,2,0.013767157106417571,0.006955105093187474,0.010935331548550434,0.0028224180919852334,0.005986905860076644,0.0008251461531534517,0.020722262199605046,0.004021038147387569,0.006248953018915195,0.004021038147387569,0.006248953018915195
dar_a0,H,plugin,2,0.16930231448324645,0.005851068868935132,0.06214182376276732,0.002615937989875343,-0.16930231448324645,0.005851068868935132,0.17515338335218159,0.1518598753131693,0.014255588949006302,,
dar_a0,H,corrector,2,0.01744243917007715,0.00840452008007118,0.007065141008937836,0.003239312670368532,0.012569650225953355,0.01030835346502525,0.025846959250148332,,,-0.1518598753131693,0.014255588949006302
dar_a0,H,median,2,0.03677670046381365,0.004810351060827777,0.03508417697610491,0.0007917666278091719,-0.03677670046381365,0.004810351060827777,0.04158705152464143,0.0193342612937365,0.013214871140898955,-0.1325256140194328,0.0010407178081073554
dar_a0,H,extratrees_pooled,2,0.040595753725136755,0.012050631512620102,0.016356117778484516,0.0017441555781455842,-0.03863708456927391,0.014009300668482945,0.05264638523775685,0.023153314555059597,0.02045515159269128,-0.1287065607581097,0.006199562643684971
dar_a0,H,extratrees_real_only,2,0.08891997872602755,0.007049631704956385,0.034690475172558924,0.00031635376559617165,-0.08891997872602755,0.007049631704956385,0.09596961043098394,0.0714775395559504,0.01545415178502757,-0.0803823357572189,0.0011985628360212525
dar_a0,B,plugin,2,0.3479185683157381,0.00738857160219078,0.11061888664680664,0.0021846777615987453,-0.3479185683157381,0.00738857160219078,0.3553071399179289,0.2297314506729481,0.034611673939799845,,
dar_a0,B,corrector,2,0.11818711764279001,0.04200024554199062,0.04986125576851063,0.01809739869233292,0.04596720461350468,0.020738302284959938,0.16018736318478063,,,-0.2297314506729481,0.034611673939799845
dar_a0,B,median,2,0.03677670046381365,0.004810351060827777,0.03508417697610491,0.0007917666278091719,-0.03677670046381365,0.004810351060827777,0.04158705152464143,-0.08141041717897636,0.03718989448116284,-0.31114186785192444,0.002578220541363002
dar_a0,B,extratrees_pooled,2,0.09253689633983858,0.02533576894428623,0.05329524759352633,0.007221204650564506,0.03744937373834401,0.020925148350510007,0.11787266528412481,-0.025650221302951436,0.01666447659770439,-0.25538167197589956,0.017947197342095458
dar_a0,B,extratrees_real_only,2,0.05724429195015437,0.0029348548557838194,0.04695929261446796,0.005500964871723804,-0.05339886795804738,0.001757451194078087,0.06017914680593819,-0.060942825692635635,0.04493510039777444,-0.29067427636558374,0.010323426457974598
dar_a0,B,mixture,2,0.03981067149797276,0.012717566941287764,0.03224314396895257,0.011094278881496144,-0.03701129050171618,0.009918185945031185,0.05252823843926052,-0.07837644614481726,0.029282678600702862,-0.30810789681776535,0.005328995339096976
dar_a08,R,plugin,2,0.02888393211656668,0.013207430428886965,0.025452909001752077,0.010134790608605292,-0.013207430428886965,0.02888393211656668,0.04209136254545365,0.0,0.0,,
dar_a08,R,corrector,2,0.02888393211656668,0.013207430428886965,0.025452909001752077,0.010134790608605292,-0.013207430428886965,0.02888393211656668,0.04209136254545365,,,0.0,0.0
dar_a08,R,median,2,0.4269605880843146,0.003026005576897778,0.39153118716860696,0.006345267016918177,-0.4269605880843146,0.003026005576897778,0.42998659366121234,0.3980766559677479,0.01623343600578475,0.3980766559677479,0.01623343600578475
dar_a08,R,extratrees_pooled,2,0.005864213374515388,0.002653127525102809,0.014979688114263708,0.005869851687953484,3.50083885867769e-05,0.0001076021762211702,0.008517340899618198,-0.023019718742051293,0.010554302903784155,-0.023019718742051293,0.010554302903784155
dar_a08,R,extratrees_real_only,2,0.2323802876100698,0.0030618382169483034,0.1806929371212423,0.006264944342665848,-0.2323802876100698,0.0030618382169483034,0.2354421258270181,0.2034963554935031,0.016269268645835264,0.2034963554935031,0.016269268645835264
dar_a08,S,plugin,2,0.02131217284033034,0.0030763385545442556,0.022940265548047616,0.0016875664157245032,-0.003960961178297287,0.020427550216577307,0.024388511394874596,0.0,0.0,,
dar_a08,S,corrector,2,0.02131217284033034,0.0030763385545442556,0.022940265548047616,0.0016875664157245032,-0.003960961178297287,0.020427550216577307,0.024388511394874596,,,0.0,0.0
dar_a08,S,median,2,0.4269605880843146,0.003026005576897778,0.39153118716860696,0.006345267016918177,-0.4269605880843146,0.003026005576897778,0.42998659366121234,0.4056484152439842,0.0061023441314420335,0.4056484152439842,0.0061023441314420335
dar_a08,S,extratrees_pooled,2,0.010721794245148741,0.0018965556890675472,0.018224678260608685,0.00011987637394322152,0.0034275270679614924,0.0031893940459562686,0.012618349934216289,-0.0105903785951816,0.0011797828654767082,-0.0105903785951816,0.0011797828654767082
dar_a08,S,extratrees_real_only,2,0.2327187985930026,0.0029961520340242294,0.1812487353476967,0.006374941960719179,-0.2327187985930026,0.0029961520340242294,0.23571495062702683,0.21140662575267224,0.006072490588568485,0.21140662575267224,0.006072490588568485
dar_a08,S,design_reference,2,0.024846107439423764,0.003458455305916708,0.031065101808431583,0.008279943041052692,0.005542486754522624,0.022762075990817848,0.028304562745340472,0.003533934599093423,0.006534793860460963,0.003533934599093423,0.006534793860460963
dar_a08,H,plugin,2,0.048384212736781715,0.013489028894626238,0.21054664963517417,0.0011042176896733508,-0.03486713697793662,0.02700610465347132,0.06187324163140795,-0.15533508784326525,0.019190632855450446,,
dar_a08,H,corrector,2,0.20371930058004695,0.0057016039608242105,0.19476852892732865,0.004557082570856713,0.20371930058004695,0.0057016039608242105,0.20942090454087117,,,0.15533508784326525,0.019190632855450446
dar_a08,H,median,2,0.4269605880843146,0.003026005576897778,0.39153118716860696,0.006345267016918177,-0.4269605880843146,0.003026005576897778,0.42998659366121234,0.22324128750426758,0.008727609537721987,0.37857637534753286,0.01046302331772847
dar_a08,H,extratrees_pooled,2,0.016752129101963036,0.007325806379423335,0.024549700000007474,0.006909286520473618,0.011368671948503922,0.011292001106413596,0.02407793548138637,-0.18696717147808392,0.0016242024185991188,-0.031632083634818675,0.02081483527404957
dar_a08,H,extratrees_real_only,2,0.23221906473486703,0.002962129065062394,0.18028970236064285,0.00645227974376912,-0.23221906473486703,0.002962129065062394,0.23518119379992944,0.028499764154820084,0.008663733025886603,0.18383485199808533,0.01052689982956384
dar_a08,B,plugin,2,0.637605377756518,0.0067242425994049615,0.4912218693882384,0.005778141778809892,-0.637605377756518,0.0067242425994049615,0.644329620355923,0.4342991487464532,0.004802574404060789,,
dar_a08,B,corrector,2,0.20330622901006482,0.0019216681953441726,0.24326900401376395,0.06257659902789983,0.20330622901006482,0.0019216681953441726,0.205227897205409,,,-0.4342991487464532,0.004802574404060789
dar_a08,B,median,2,0.4269605880843146,0.003026005576897778,0.39153118716860696,0.006345267016918177,-0.4269605880843146,0.003026005576897778,0.42998659366121234,0.22365435907424974,0.001104337381553605,-0.2106447896722035,0.0036982370225071832
dar_a08,B,extratrees_pooled,2,0.01676307951378747,0.004446961930501332,0.050546240255174825,0.006354741964023233,0.001803641162221148,0.008229321450774207,0.021210041444288803,-0.18654314949627734,0.0025252937351571687,-0.6208422982427306,0.002277280668903592
dar_a08,B,extratrees_real_only,2,0.2790907764431362,0.0032281813572870573,0.23289157837870222,0.006034887308378769,-0.2790907764431362,0.0032281813572870573,0.28231895780042326,0.07578454743307139,0.001306513161942885,-0.35851460131338186,0.003496061242117904
dar_a08,B,mixture,2,0.15930002796214468,0.042085572393956945,0.20277155221944904,0.02207686033855109,0.15930002796214468,0.042085572393956945,0.20138560035610162,-0.04400620104792014,0.04400724058930111,-0.47830534979437334,0.04880981499336189
ad_memoryless,R,plugin,2,0.005683321681536534,0.0036571955022465636,0.0017494207280736422,0.0009717882097454473,0.0011494326949135676,3.4990209761845414e-05,0.009340517183783098,0.0,0.0,,
ad_memoryless,R,corrector,2,0.005683321681536534,0.0036571955022465636,0.0017494207280736422,0.0009717882097454473,0.0011494326949135676,3.4990209761845414e-05,0.009340517183783098,,,0.0,0.0
ad_memoryless,R,median,2,0.29623008533792233,0.0033650555260185677,0.12297808023017381,0.0013443144123366155,0.29623008533792233,0.0033650555260185677,0.2995951408639409,0.29054676365638576,0.00702225102826512,0.29054676365638576,0.00702225102826512
ad_memoryless,R,extratrees_pooled,2,0.00578953493206575,0.0007702019926405051,0.0018983107536163517,0.0003982236508218385,0.002749106246978633,0.0022702266924466115,0.006559736924706255,0.00010621325052921605,0.0028869935096060588,0.00010621325052921605,0.0028869935096060588
ad_memoryless,R,extratrees_real_only,2,0.020359562890451998,0.012832210500342636,0.009131930717946001,0.003967300462260831,0.020359562890451998,0.012832210500342636,0.033191773390794634,0.014676241208915464,0.00917501499809607,0.014676241208915464,0.00917501499809607
ad_memoryless,S,plugin,2,0.052611197563950024,0.02909873871460148,0.015482499280967121,0.008956752033631596,0.052611197563950024,0.02909873871460148,0.08170993627855151,0.0,0.0,,
ad_memoryless,S,corrector,2,0.052611197563950024,0.02909873871460148,0.015482499280967121,0.008956752033631596,0.052611197563950024,0.02909873871460148,0.08170993627855151,,,0.0,0.0
ad_memoryless,S,median,2,0.29623008533792233,0.0033650555260185677,0.12297808023017381,0.0013443144123366155,0.29623008533792233,0.0033650555260185677,0.2995951408639409,0.2436188877739723,0.03246379424062004,0.2436188877739723,0.03246379424062004
ad_memoryless,S,extratrees_pooled,2,0.031461258551950345,0.027659809770916553,0.008771716443247734,0.007742812422482986,0.029235331199531058,0.02988573712333584,0.0591210683228669,-0.02114993901199968,0.0014389289436849348,-0.02114993901199968,0.0014389289436849348
ad_memoryless,S,extratrees_real_only,2,0.0755945066086922,0.03794790289142025,0.028263584907411328,0.013999580886613676,0.0755945066086922,0.03794790289142025,0.11354240950011245,0.02298330904474217,0.008849164176818766,0.02298330904474217,0.008849164176818766
ad_memoryless,S,design_reference,2,0.0036705124287063234,0.0012990992580452173,0.0011078301184324422,0.00033074794349641755,0.0023670573540681508,0.00260255433268339,0.004969611686751541,-0.0489406851352437,0.027799639456556266,-0.0489406851352437,0.027799639456556266
ad_memoryless,H,plugin,2,0.021596165989456607,0.0046106294089505,0.0062391706966301325,0.0008393985428557319,-0.021596165989456607,0.0046106294089505,0.026206795398407107,0.004627474058243668,0.01540663784409744,,
ad_memoryless,H,corrector,2,0.01696869193121294,0.01079600843514694,0.004530706027310908,0.0028618330138890824,0.01456560502073325,0.013199095345626626,0.02776470036635988,,,-0.004627474058243668,0.01540663784409744
ad_memoryless,H,median,2,0.29623008533792233,0.0033650555260185677,0.12297808023017381,0.0013443144123366155,0.29623008533792233,0.0033650555260185677,0.2995951408639409,0.2792613934067094,0.014161063961165508,0.2746339193484657,0.0012455738829319218
ad_memoryless,H,extratrees_pooled,2,0.011427412123366681,0.00843031574426551,0.0031433158700448394,0.002281528502684593,0.008742984478572014,0.008908040448799108,0.01985772786763219,-0.005541279807846258,0.0023656926908814306,-0.010168753866089926,0.01304094515321601
