graph_id,stratum,draw,M_obs,volume_ratio,at_cap_share,lost_share,lost_share_reservoir,covers_truth_2,covers_truth_all,width_2,selection_2,history_2,total_2,mid_error_2,history_reservoir_2,total_reservoir_2,selection_3,history_3,total_3,mid_error_3,history_reservoir_3,total_reservoir_3,selection_4,history_4,total_4,mid_error_4,history_reservoir_4,total_reservoir_4,selection_5,history_5,total_5,mid_error_5,history_reservoir_5,total_reservoir_5,AE2_plugin,ProfileAE_plugin,AE2_midpoint,ProfileAE_midpoint,AE2_median,ProfileAE_median,AE2_extratrees_pooled,ProfileAE_extratrees_pooled,AE2_extratrees_real_only,ProfileAE_extratrees_real_only,AE2_plugin_reservoir,ProfileAE_plugin_reservoir
snap_collegemsg,real,13,5902,0.9862967914438503,0.23817787418655098,0.029934924078091105,0.019956616052060738,True,True,0.08720173535791756,-0.004134172336290501,-0.02472885032537961,-0.02886302266167011,0.01473784501728867,-0.014316702819956617,-0.018450875156247118,7.524315295145967e-06,-0.009110629067245118,-0.009103104751949972,0.011070431039807078,-0.005206073752711496,-0.00519854943741635,-0.0023842360578356495,-0.0008676789587852494,-0.003251915016620899,0.007377152228498407,-0.0008676789587852494,-0.003251915016620899,-0.00036132389073565546,0.0,-0.00036132389073565546,0.004193990642886904,0.0,-0.00036132389073565546,0.02886302266167011,0.01039484158024416,0.01473784501728867,0.009344854732120265,0.31579499307470826,0.13311101808443854,0.05481642604699204,0.01938612370804449,0.01942047709042108,0.014985939085961698,0.018450875156247118,0.006815665875255006
snap_collegemsg,real,14,5954,0.9949866310160428,0.22819956616052062,0.025162689804772233,0.01735357917570499,True,True,0.08329718004338395,-0.001964974939327374,-0.020824295010845983,-0.022789269950173358,0.018859320071518623,-0.013882863340563989,-0.015847838279891363,-0.0034631915198458513,-0.006073752711496747,-0.009536944231342598,0.011938109998592327,-0.003470715835140998,-0.006933907354986849,-0.0015165570990504,-0.0013015184381778742,-0.002818075537228274,0.006943312749105783,-0.0013015184381778742,-0.002818075537228274,7.251558865696924e-05,-0.0004338394793926247,-0.00036132389073565546,0.0044109103825832165,-0.0004338394793926247,-0.00036132389073565546,0.022789269950173358,0.00887640340236997,0.018859320071518623,0.010537913300449989,0.31579499307470826,0.13311101808443854,0.06142725046058588,0.021451381924437497,0.017796608752990425,0.014270597021364725,0.015847838279891363,0.006490286265710536
snap_collegemsg,real,15,6105,1.0202205882352942,0.25249457700650757,0.03383947939262473,0.021691973969631236,True,True,0.09240780911062908,0.0015057408958136231,-0.025596529284164865,-0.024090788388351242,0.022113116166963306,-0.015618221258134488,-0.014112480362320864,0.0026105611916508956,-0.01171366594360087,-0.009103104751949972,0.0149749863543407,-0.006073752711496747,-0.0034631915198458513,0.0010864797773053486,-0.0039045553145336228,-0.002818075537228274,0.010197108844550468,-0.0030368763557483735,-0.0019503965784430247,7.251558865696924e-05,-0.0004338394793926247,-0.00036132389073565546,0.005495509081064778,-0.0004338394793926247,-0.00036132389073565546,0.024090788388351242,0.009093323142066286,0.022113116166963306,0.013195180111729812,0.31579499307470826,0.13311101808443854,0.06930308476507631,0.02433605897813702,0.02447355400437788,0.016934800590912732,0.014112480362320864,0.004971848087836349
snap_collegemsg,real,16,6038,1.009024064171123,0.24511930585683298,0.030802603036876357,0.017787418655097614,True,True,0.09197396963123645,-0.0010972959805421317,-0.02299349240780911,-0.024090788388351242,0.021896196427266992,-0.010412147505422992,-0.011509443485965123,0.00130904275347302,-0.008242950108459868,-0.006933907354986849,0.014324227135251761,-0.006941431670281995,-0.005632388916808975,0.00021880081852009882,-0.0034707158351409977,-0.003251915016620899,0.008678670666676281,-0.0034707158351409977,-0.003251915016620899,7.251558865696924e-05,-0.0004338394793926247,-0.00036132389073565546,0.004627830122279529,-0.0004338394793926247,-0.00036132389073565546,0.024090788388351242,0.008659483662673662,0.021896196427266992,0.012381731087868641,0.31579499307470826,0.13311101808443854,0.0708183740630385,0.02503212014304387,0.02075738837332336,0.01573089434012984,0.011509443485965123,0.005188767827532663
snap_collegemsg,real,17,6025,1.0068516042780749,0.23253796095444684,0.031236442516268982,0.020824295010845987,True,True,0.09023861171366593,0.004542617251561992,-0.02559652928416485,-0.02105391203260286,0.024065393824230105,-0.01344902386117136,-0.008906406609609369,-0.0004263151640974787,-0.009544468546637744,-0.009970783710735223,0.012805788957377577,-0.006073752711496746,-0.006500067875594225,0.00021880081852009882,-0.0034707158351409977,-0.003251915016620899,0.009329429885765218,-0.0026030368763557484,-0.0023842360578356495,7.251558865696924e-05,-0.0004338394793926247,-0.00036132389073565546,0.006146268300153715,-0.0004338394793926247,-0.00036132389073565546,0.02105391203260286,0.00865948366267366,0.024065393824230105,0.013086720241881655,0.31579499307470826,0.13311101808443854,0.06964600582860782,0.02342782476825713,0.0233083973371319,0.016297660325970284,0.008906406609609369,0.004538008608443725
snap_collegemsg,real,18,6104,1.0200534759358288,0.25379609544468545,0.03557483731019523,0.024295010845986984,True,True,0.09804772234273318,0.007145654127917747,-0.02472885032537961,-0.01758319619746186,0.03144066497390473,-0.017353579175704986,-0.010207925047787239,0.0021767217122582692,-0.011713665943600867,-0.009536944231342598,0.014758066614644386,-0.006073752711496745,-0.003897030999238476,0.0006526402979127239,-0.0039045553145336228,-0.003251915016620899,0.008027911447587344,-0.0039045553145336228,-0.003251915016620899,7.251558865696924e-05,-0.0004338394793926247,-0.00036132389073565546,0.004844749861975841,-0.0004338394793926247,-0.00036132389073565546,0.01758319619746186,0.0076833448340402535,0.03144066497390473,0.014767848224528075,0.31579499307470826,0.13311101808443854,0.0827141703715233,0.028728634268996432,0.028440825651069465,0.01862177896220823,0.010207925047787239,0.004429548738595568
snap_collegemsg,real,19,5930,0.990975935828877,0.23947939262472884,0.031236442516268982,0.025162689804772233,True,True,0.08112798264642082,-0.00022961702175687548,-0.02429501084598698,-0.024524627867743856,0.016039363455466554,-0.018655097613882857,-0.018884714635639732,0.0004413637946877706,-0.008676789587852493,-0.008235425793164722,0.011721190258896017,-0.006507592190889371,-0.0060662283962016,0.00021880081852009882,-0.0034707158351409977,-0.003251915016620899,0.007810991707891032,-0.003036876355748373,-0.002818075537228274,7.251558865696924e-05,-0.0004338394793926247,-0.00036132389073565546,0.004193990642886904,-0.0004338394793926247,-0.00036132389073565546,0.024524627867743856,0.009093323142066283,0.016039363455466554,0.009941384016285127,0.31579499307470826,0.13311101808443854,0.05578129247713591,0.01990421998813107,0.017727179973950097,0.014327312645646755,0.018884714635639732,0.007032585614951316
snap_collegemsg,real,20,5912,0.9879679144385026,0.2334056399132321,0.02863340563991323,0.018655097613882864,True,True,0.08286334056399132,-0.0010972959805421317,-0.022125813449023854,-0.023223109429565986,0.01820856085242968,-0.013015184381778733,-0.014112480362320864,-0.0008601546434901033,-0.007809110629067245,-0.008669265272557347,0.01410730739555545,-0.006073752711496746,-0.006933907354986849,-0.0010827176196577751,-0.001735357917570499,-0.002818075537228274,0.008244831187283657,-0.001735357917570499,-0.002818075537228274,7.251558865696924e-05,-0.0004338394793926247,-0.00036132389073565546,0.004627830122279529,0.0,7.251558865696924e-05,0.023223109429565986,0.008767943532521815,0.01820856085242968,0.011297132389387078,0.31579499307470826,0.13311101808443854,0.06205223730146238,0.021937430108269356,0.020067313606726575,0.015271332489441533,0.014112480362320864,0.005984244710798239
snap_mathoverflow,real,1,38944,0.9974387870095277,0.0732151806460431,0.01640165838990387,0.01143560071073853,True,True,0.030343068021322153,-0.00046212472347835487,-0.007198505626680021,-0.007660630350158376,0.007510903660502707,-0.004100414597475968,-0.004562539320954323,0.0006796354417485106,-0.010068795844913209,-0.009389160403164698,0.011636854449448175,-0.0055127796254954686,-0.004833144183746958,7.251270162505173e-05,-0.0044648958950293865,-0.004392383193404335,0.011508113412363585,-0.003918173948699258,-0.003845661247074206,-0.00014669816738926305,-0.0010023235682719031,-0.0011490217356611662,0.0070062472970965906,-0.0010023235682719031,-0.0011490217356611662,0.007660630350158376,0.0056477989205971435,0.007510903660502707,0.009415529704852765,0.33446062322736403,0.13551195946354852,0.052710331391876794,0.01390957359379253,0.05648057450712653,0.014758660422821724,0.004562539320954323,0.0035975916218591634
snap_mathoverflow,real,2,39096,1.0013318307550456,0.07294181967287804,0.016082737254544625,0.010433277142466627,True,True,0.031117590778623166,0.0009046801423469725,-0.008565310492505349,-0.007660630350158376,0.007898165039153207,-0.002733609731650641,-0.0018289295893036683,-0.0002771279643292157,-0.009294273087612192,-0.009571401051941408,0.011181252827506403,-0.0056950202742721764,-0.005972148238601392,-0.0002919685959283675,-0.004373775570641032,-0.004665744166569399,0.010710810573965477,-0.003827053624310903,-0.00411902222023927,-0.0003744989783601502,-0.000774522757301016,-0.0011490217356611662,0.007211268026970389,-0.000774522757301016,-0.0011490217356611662,0.007660630350158376,0.005761699326082588,0.007898165039153207,0.00925037411689887,0.33446062322736403,0.13551195946354852,0.052644744533894075,0.014012119616702465,0.05770129103919057,0.015178989394403484,0.0018289295893036683,0.0032672804459513744
snap_mathoverflow,real,3,39152,1.00276611002971,0.07412638388992665,0.016492778714292222,0.010706638115631691,True,True,0.03271219645541938,0.0004035183582110219,-0.008428630005922824,-0.008025111647711802,0.008330986579997882,-0.003052530867009892,-0.0026490125087988703,-0.00041380845091174706,-0.00902091211444713,-0.009434720565358877,0.01195577558480742,-0.005603899949883823,-0.00601770840079557,-1.8607622763303078e-05,-0.004647136543806096,-0.004665744166569399,0.011439773169072315,-0.0037814934621167254,-0.0038001010848800285,3.554248138744657e-05,-0.0011845642170486127,-0.0011490217356611662,0.007849110297688873,-0.001093443892660258,-0.0010579014112728114,0.008025111647711802,0.005818649528825312,0.008330986579997882,0.009893911407891623,0.33446062322736403,0.13551195946354852,0.052193948619314576,0.013850297770805408,0.05827275773616862,0.015401984588176324,0.0026490125087988703,0.00338118085143682
snap_mathoverflow,real,4,38884,0.9959020592152443,0.07544762859355779,0.015763816119185384,0.010296596655884095,True,True,0.03198323386031254,-0.003150174292934821,-0.008109708870563573,-0.011259883163498394,0.004731733766657878,-0.003553692651145829,-0.00670386694408065,-0.0002771279643292157,-0.008519750330311177,-0.008796878294640393,0.011978555665904507,-0.005102738165747871,-0.005379866130077087,-0.0008386905422584964,-0.004145974759670145,-0.004984665301928641,0.01011852846544117,-0.0033258918401749514,-0.004164582382433448,-0.00023781849177761797,-0.0009112032438835482,-0.0011490217356611662,0.0065506456751548165,-0.0008656430816893708,-0.0011034615734669888,0.011259883163498394,0.006547612123932149,0.004731733766657878,0.008344865893289593,0.33446062322736403,0.13551195946354852,0.0501968215223164,0.013411155817556508,0.05396288023945982,0.014105546692878775,0.00670386694408065,0.004337944257514543
snap_mathoverflow,real,5,39158,1.0029197828091385,0.07608547086427628,0.016811699849651463,0.011526721035126884,True,True,0.03047974850790469,0.0010869207911236856,-0.007973028383981048,-0.006886107592857363,0.008353766661094983,-0.003690373137728381,-0.0026034523466046955,0.0012719175502728143,-0.009066472276641304,-0.00779455472636849,0.013026439396370586,-0.005558339787689643,-0.004286422237416829,0.00034587367479011616,-0.004829377192582806,-0.00448350351779269,0.011211972358101431,-0.00405485443528179,-0.0037089807604916737,8.110264358162397e-05,-0.0011845642170486127,-0.0011034615734669888,0.007712429811106342,-0.0011845642170486127,-0.0011034615734669888,0.006886107592857363,0.005066906852621383,0.008353766661094983,0.010076152056668335,0.33446062322736403,0.13551195946354852,0.05319446747214697,0.014019697477184281,0.05707821860082203,0.014865985686347597,0.0026034523466046955,0.002925579229495047
snap_mathoverflow,real,6,39160,1.002971007068948,0.0732151806460431,0.01685726001184564,0.011572281197321063,True,True,0.03057086883229304,0.0010413606289294969,-0.008200829194951922,-0.0071594685660224255,0.008125965850124095,-0.003098091029204053,-0.0020567304002745562,0.0010441167393019299,-0.00970431454735979,-0.00866019780805786,0.012092456071389954,-0.0050571780035536945,-0.004013061264251765,7.251270162505173e-05,-0.004874937354776983,-0.004802424653151931,0.011120852033713075,-0.004145974759670145,-0.004073462058045093,-0.00010113800519508565,-0.0010023235682719031,-0.0011034615734669888,0.006710106242834439,-0.0010023235682719031,-0.0011034615734669888,0.0071594685660224255,0.005431388150174801,0.008125965850124095,0.00951234504951539,0.33446062322736403,0.13551195946354852,0.052749850270900775,0.01389431562540106,0.05598271639942594,0.014618677971826206,0.0020567304002745562,0.0028116788240096008
snap_mathoverflow,real,7,39236,1.0049175289417067,0.07617659118866463,0.018816346986195272,0.01234680395462208,True,True,0.031846553373730005,0.003091567927667488,-0.0094765137363889,-0.006384945808721412,0.009538330878143583,-0.003690373137728367,-0.0005988052100608793,0.0017730793344087684,-0.010478837304660807,-0.008705757970252038,0.012365817044555017,-0.006332862544990662,-0.0045597832105818935,0.00043699399917847097,-0.004966057679165338,-0.004529063679986867,0.01169035406114029,-0.0040092942730876125,-0.0035723002739091415,0.0002633432923583336,-0.0013668048658253224,-0.0011034615734669888,0.007552969243426719,-0.0013668048658253224,-0.0011034615734669888,0.006384945808721412,0.005180807258106827,0.009538330878143583,0.010286867806816404,0.33446062322736403,0.13551195946354852,0.05412520878298026,0.014152365713342255,0.05688056344338706,0.014832190984393605,0.0005988052100608793,0.002458587567004726
snap_mathoverflow,real,8,39042,0.9999487757401906,0.07376190259237322,0.016310538065515513,0.01107111941318511,True,True,0.03157319240056494,0.0010413606289294969,-0.007380746275456734,-0.0063393856465272375,0.009447210553755234,-0.0030525308670098783,-0.0020111702380803814,-0.000322688126523394,-0.009430953574194724,-0.009753641700718118,0.010816771529952984,-0.005877260923048886,-0.00619994904957228,0.000664794810149358,-0.005148298327942048,-0.00448350351779269,0.010824710979450921,-0.0042370950840584995,-0.0035723002739091415,0.00021778313016415619,-0.0013668048658253224,-0.0011490217356611662,0.0074390688379412755,-0.0013668048658253224,-0.0011490217356611662,0.0063393856465272375,0.005431388150174803,0.009447210553755234,0.009631940475275103,0.33446062322736403,0.13551195946354852,0.05269960804193603,0.014106109097870717,0.05573353811886565,0.014549167373507962,0.0020111702380803814,0.0032331103243057424
snap_mathoverflow,real,9,39184,1.003585698186661,0.0756298692423345,0.01703950066062235,0.012255683630233724,True,True,0.03252995580664267,0.0014514020886770979,-0.008474190168116999,-0.007022788079439901,0.009242189823881433,-0.0034170121645633045,-0.0019656100758862066,0.0009074362527193951,-0.009522073898583078,-0.008614637645863683,0.012046895909195773,-0.006150621896213949,-0.005243185643494554,0.00016363302601340654,-0.005011617841359515,-0.004847984815346109,0.01118919227700434,-0.0044648958950293865,-0.00430126286901598,-0.0003289388161659728,-0.0008200829194951934,-0.0011490217356611662,0.007461848919038365,-0.0008200829194951934,-0.0011490217356611662,0.007022788079439901,0.005408608069077715,0.009242189823881433,0.009985031732279978,0.33446062322736403,0.13551195946354852,0.05349560041285291,0.01402528137450846,0.05662959281774389,0.01471956727672286,0.0019656100758862066,0.0031647700810144767
snap_mathoverflow,real,10,38846,0.9949287982788648,0.07417194405212083,0.01658389903868058,0.012301243792427901,True,True,0.03107203061642899,-0.0016011287783327804,-0.008109708870563587,-0.009710837648896367,0.005825177659318129,-0.0038270536243109055,-0.005428182402643686,0.00045183463077762276,-0.009567634060777257,-0.009115799429999634,0.011249593070797672,-0.005922821085243064,-0.005470986454465442,0.00039143383698429356,-0.004738256868194451,-0.004346823031210157,0.0108702711416451,-0.004282655246252677,-0.0038912214092683833,0.0003544636167466884,-0.0014579251902136772,-0.0011034615734669888,0.007484629000135454,-0.0014579251902136772,-0.0011034615734669888,0.009710837648896367,0.006069230420893287,0.005825177659318129,0.00885741771797409,0.33446062322736403,0.13551195946354852,0.05012283506877645,0.01350805639474798,0.05718969980774512,0.015033452564805889,0.005428182402643686,0.003973462959961125
snap_mathoverflow,real,11,39444,1.0102448519618892,0.07754339605448995,0.01635609822770969,0.01216456330584537,True,True,0.03335003872613786,0.002225924845978111,-0.008884231627864586,-0.006658306781886475,0.01001671258118246,-0.0036448129755341924,-0.0014188881295560812,0.00022403381980673487,-0.009203152763223837,-0.008979118943417103,0.013026439396370586,-0.005968381247437241,-0.005744347427630506,0.00030031351259593875,-0.004738256868194451,-0.004437943355598512,0.011735914223334469,-0.004145974759670145,-0.003845661247074206,0.0004455839411350432,-0.0015946056767962094,-0.0011490217356611662,0.007621309486717985,-0.0015034853524078546,-0.0010579014112728114,0.006658306781886475,0.005306097704140814,0.01001671258118246,0.010600093921901374,0.33446062322736403,0.13551195946354852,0.05382953733911221,0.014095280950465963,0.05700374636115611,0.014844546894132749,0.0014188881295560812,0.0030166995538834012
snap_mathoverflow,real,12,38845,0.9949031861489601,0.07148389448266436,0.0165383388764864,0.011708961683903594,True,True,0.03111759077862318,0.00122360127770621,-0.008200829194951936,-0.006977227917245726,0.008581567472065857,-0.003553692651145829,-0.002330091373439619,0.00026959398200091314,-0.009613194222971435,-0.009343600240970522,0.01099901217872969,-0.006423982869379015,-0.006154388887378102,0.00030031351259593875,-0.004783817030388628,-0.00448350351779269,0.010619690249577124,-0.0042370950840584995,-0.003936781571462561,8.110264358162397e-05,-0.0012301243792427901,-0.0011490217356611662,0.007302388351358744,-0.0012301243792427901,-0.0011490217356611662,0.006977227917245726,0.0054883383529175265,0.008581567472065857,0.009375664562932854,0.33446062322736403,0.13551195946354852,0.05222261710291769,0.014031632067974965,0.057600119756287996,0.015103653516879251,0.002330091373439619,0.003392570891985362
snap_mathoverflow,real,13,39004,0.9989755148038111,0.07558430908014033,0.01599161693015627,0.010524397466854981,True,True,0.032757756617613557,0.0002212777094343088,-0.00724406578887421,-0.007022788079439901,0.009356090229366884,-0.0032347715157865914,-0.0030134938063522826,-0.000322688126523394,-0.00861087065469953,-0.008933558781222924,0.012001335747001594,-0.0050116178413595145,-0.0053343059678829085,-0.0001552881093458353,-0.0044648958950293865,-0.004620184004375222,0.011189192277004344,-0.0036448129755341932,-0.0038001010848800285,-0.0005111794649426824,-0.0006378422707184838,-0.0011490217356611662,0.006732886323931526,-0.0006378422707184838,-0.0011490217356611662,0.007022788079439901,0.005431388150174804,0.009356090229366884,0.009819876144326087,0.33446062322736403,0.13551195946354852,0.05354751551295982,0.014178914346775581,0.05557703882269742,0.01450534533888634,0.0030134938063522826,0.0033242306486940963
