evidence_block,arm,method,graphs,MAE2,MAE2_se,ProfileMAE,ProfileMAE_se,signed_rho2,signed_rho2_se,worst_graph_AE2,paired_vs_corrector,paired_vs_corrector_se,paired_vs_plugin,paired_vs_plugin_se
ad_memoryless,B,extratrees_pooled,2,0.006830193235911267,0.0017338490617338765,0.0019664120259926666,0.0006277243260374977,-0.0001924892110357914,0.004903854963141598,0.008564042297645144,-0.005606926364358515,0.000646177841532391,-0.04553895691015392,0.000271696480110363
ad_memoryless,B,extratrees_real_only,2,0.014430844178002644,0.0023695888265402774,0.004611666875901329,0.0002763614303098092,-0.003953938936840568,0.012846494067702352,0.01680043300454292,0.001993724577732862,0.0034572600467417634,-0.03793830596806255,0.004375134368384517
ad_memoryless,B,mixture,2,0.01243713704068438,0.0010873941302370295,0.003634282422304426,0.0005350346150041862,0.001840760911800833,0.011683770259120577,0.01352453117092141,1.7440414598612897e-08,2.770899644559399e-07,-0.03993201310538081,0.0009181514116072125
ad_memory,R,plugin,2,0.018877625430174648,0.004180296582092144,0.020689410181507106,0.0030007032344057517,-0.010365169296849127,0.005958119969815359,0.02305792201226679,0.0,0.0,,
ad_memory,R,corrector,2,0.018877625430174648,0.004180296582092144,0.020689410181507106,0.0030007032344057517,-0.010365169296849127,0.005958119969815359,0.02305792201226679,,,0.0,0.0
ad_memory,R,median,2,0.434961565213295,0.006902642543298726,0.2981265188683012,0.003143135867310104,-0.434961565213295,0.006902642543298726,0.4418642077565937,0.4160839397831203,0.0027223459612065732,0.4160839397831203,0.0027223459612065732
ad_memory,R,extratrees_pooled,2,0.013579776454262856,0.006544671803620136,0.013169496220728237,0.0036209883166333718,-0.013579776454262856,0.006544671803620136,0.020124448257882992,-0.00529784897591179,0.0023643752215279923,-0.00529784897591179,0.0023643752215279923
ad_memory,R,extratrees_real_only,2,0.2431734673710328,0.0072622264403145315,0.12895263643202606,0.0013466737153172703,-0.2431734673710328,0.0072622264403145315,0.25043569381134734,0.22429584194085816,0.0030819298582223926,0.22429584194085816,0.0030819298582223926
ad_memory,S,plugin,2,0.022405364575406407,0.0027629077266728887,0.016310054117093797,0.0014879947516577025,0.01598557972752788,0.009182692574551416,0.025168272302079298,0.003182532326977257,0.0017704163458957716,,
ad_memory,S,corrector,2,0.01922283224842915,0.00453332407256866,0.017574986800303404,0.002147159182649499,0.015095136123214392,0.00866102019778342,0.023756156320997812,,,-0.003182532326977257,0.0017704163458957716
ad_memory,S,median,2,0.434961565213295,0.006902642543298726,0.2981265188683012,0.003143135867310104,-0.434961565213295,0.006902642543298726,0.4418642077565937,0.4157387329648658,0.002369318470730075,0.41255620063788856,0.0041397348166258285
