graph_id,stratum,draw,M_obs,volume_ratio,at_cap_share,lost_share,lost_share_reservoir,covers_truth_2,covers_truth_all,width_2,selection_2,history_2,total_2,mid_error_2,history_reservoir_2,total_reservoir_2,selection_3,history_3,total_3,mid_error_3,history_reservoir_3,total_reservoir_3,selection_4,history_4,total_4,mid_error_4,history_reservoir_4,total_reservoir_4,selection_5,history_5,total_5,mid_error_5,history_reservoir_5,total_reservoir_5,AE2_plugin,ProfileAE_plugin,AE2_midpoint,ProfileAE_midpoint,AE2_median,ProfileAE_median,AE2_extratrees_pooled,ProfileAE_extratrees_pooled,AE2_extratrees_real_only,ProfileAE_extratrees_real_only,AE2_plugin_reservoir,ProfileAE_plugin_reservoir
snap_email_eu,real,2,7150,0.9836014562653639,0.42632524707996405,0.2785265049415993,0.1954177897574124,True,True,0.16801437556154536,-0.01740723538908162,-0.13522012578616355,-0.15262736117524517,-0.06862017339447246,-0.02740341419586706,-0.04481064958494868,-0.013193184136768288,-0.21877807726864332,-0.2319712614054116,-0.07676012034521396,-0.09838274932614557,-0.11157593346291386,-0.013360752855603647,-0.14465408805031446,-0.1580148409059181,-0.041887257797202926,-0.12039532794249774,-0.1337560807981014,-0.00017500751710140816,-0.03773584905660377,-0.03791085657370518,-0.013427478316742018,-0.03773584905660377,-0.03791085657370518,0.15262736117524517,0.14513108001507002,0.06862017339447246,0.05017375746340784,0.21560074628952608,0.13602501333145378,0.06457271409614529,0.07069142134567744,0.06328324500080362,0.0517145641021142,0.04481064958494868,0.08201338010491728
snap_email_eu,real,3,7215,0.9960481687774215,0.4330637915543576,0.288858939802336,0.215633423180593,True,True,0.16307277628032346,-0.0007854923522442325,-0.13342318059299196,-0.1342086729452362,-0.052672284805074465,-0.0318957771787961,-0.032681269531040336,-0.013642420435061198,-0.2192273135669362,-0.2328697340019974,-0.08080324702985006,-0.11365678346810423,-0.12729920390316543,-0.008419153574381721,-0.14914645103324348,-0.1575656046076252,-0.04256111224464228,-0.132973944294699,-0.14139309786908072,0.0011727013777773007,-0.03908355795148248,-0.03791085657370518,-0.01163053312357041,-0.03863432165318958,-0.03746162027541228,0.1342086729452362,0.14063871703214098,0.052672284805074465,0.046916794300784305,0.21560074628952608,0.13602501333145378,0.05934616955680638,0.06836167153782165,0.05754581269576847,0.04900969109524587,0.032681269531040336,0.08470879789467468
snap_email_eu,real,4,7354,1.015962908796714,0.4582210242587601,0.29874213836477986,0.21473495058400718,True,True,0.16576819407008092,0.013590069193128551,-0.13207547169811318,-0.11848540250498463,-0.03560130546994417,-0.02875112309074568,-0.015161053897617127,0.011964048567634222,-0.2349505840071878,-0.22298653543955357,-0.06103684990496239,-0.11635220125786164,-0.10438815269022741,-0.003477554293159796,-0.1509433962264151,-0.15442095051957488,-0.03649642221768809,-0.1334231805929919,-0.1369007348861517,-0.00152271641198011,-0.03638814016172507,-0.03791085657370518,-0.013202860167595566,-0.03638814016172507,-0.03791085657370518,0.11848540250498463,0.13345093625945456,0.03560130546994417,0.03658435944004755,0.21560074628952608,0.13602501333145378,0.03755115549736793,0.05643528323670012,0.05747996019957663,0.04880976697846834,0.015161053897617127,0.07359019951192536
snap_email_eu,real,5,7242,0.9960481687774215,0.42946990116801437,0.29559748427672955,0.21877807726864332,True,True,0.17295597484276737,0.010445415105078237,-0.14150943396226412,-0.13106401885718588,-0.0445860314358022,-0.026954177897574094,-0.016508762792495857,0.0011823774086045513,-0.23764600179694517,-0.23646362438834062,-0.07631088404692105,-0.11500449236298291,-0.11382211495437836,-0.0007821365034023919,-0.1563342318059299,-0.1571163683093323,-0.04166263964805646,-0.1361185983827493,-0.1369007348861517,-0.006015079394909133,-0.03189577717879605,-0.03791085657370518,-0.017021368703085234,-0.031446540880503145,-0.03746162027541228,0.13106401885718588,0.14063871703214098,0.0445860314358022,0.04489523095846623,0.21560074628952608,0.13602501333145378,0.05006487358263817,0.06332835002311894,0.06103214326801615,0.05097162721123126,0.016508762792495857,0.07617330822710955
snap_email_eu,real,6,7404,1.0100507203534865,0.4604672057502246,0.2973944294699012,0.22641509433962265,True,True,0.17115902964959562,0.01718395957947183,-0.1361185983827493,-0.11893463880327748,-0.03335512397847967,-0.03504043126684636,-0.01785647168737453,0.005674740391533595,-0.234052111410602,-0.2283773710190684,-0.06710153993191656,-0.11590296495956875,-0.11022822456803516,0.00101480868976922,-0.1581311769991015,-0.1571163683093323,-0.034924095173662933,-0.13791554357592092,-0.1369007348861517,0.011505136238514048,-0.04941599281221923,-0.03791085657370518,-0.008935115333812998,-0.048966756513926325,-0.03746162027541228,0.11893463880327748,0.13558480867634584,0.03335512397847967,0.03607896860446804,0.21560074628952608,0.13602501333145378,0.04022344687094109,0.05712125167359244,0.05635993436179776,0.04745904665990464,0.01785647168737453,0.07561176285424341
snap_email_eu,real,7,7183,0.9904471481469956,0.42946990116801437,0.2942497753818509,0.20754716981132076,True,True,0.1653189577717879,-0.01021945461639523,-0.13207547169811318,-0.1422949263145084,-0.059635447428614485,-0.020664869721473467,-0.030884324337868696,-0.0033099855743244366,-0.2309074573225517,-0.23421744289687613,-0.07496317515204234,-0.10017969451931719,-0.10348968009364162,0.006405644269284055,-0.16262353998203055,-0.1562178957127465,-0.0382933674108597,-0.13881401617250674,-0.1324083719032227,0.0025204102726560026,-0.04043126684636118,-0.03791085657370518,-0.01365209646588847,-0.04043126684636118,-0.03791085657370518,0.1422949263145084,0.14266028037445905,0.059635447428614485,0.04663602161435125,0.21560074628952608,0.13602501333145378,0.06029098703364555,0.06900984134967875,0.05995252649854271,0.051087391497444505,0.030884324337868696,0.07617330822710955
snap_email_eu,real,8,7293,1.0122288950430967,0.44339622641509435,0.28751123090745734,0.22192273135669363,True,True,0.15947888589398024,0.009996178806785383,-0.1280323450134771,-0.11803616620669172,-0.03829672325970157,-0.029200359389038644,-0.01920418058225326,0.004327031496654865,-0.23225516621743036,-0.2279281347207755,-0.0664276854844772,-0.12129380053908353,-0.11696676904242867,0.006854880567576965,-0.16217430368373767,-0.1553194231161607,-0.033801004427930686,-0.13971248876909256,-0.1328576082015156,-0.00017500751710140816,-0.03773584905660377,-0.03791085657370518,-0.01365209646588847,-0.03773584905660377,-0.03791085657370518,0.11803616620669172,0.13479864515433326,0.03829672325970157,0.03804437740949948,0.21560074628952608,0.13602501333145378,0.03843075575731597,0.057285403407631386,0.058337293404194246,0.04983001624463865,0.01920418058225326,0.07673485359997567
snap_email_eu,real,9,7166,0.9798674425117465,0.43216531895777177,0.29245283018867924,0.21203953279424978,True,True,0.1752021563342318,-0.01021945461639523,-0.1406109613656783,-0.15083041598207353,-0.06322933781495765,-0.027852650494159914,-0.03807210511055514,-0.012743947838475378,-0.22641509433962267,-0.23915904217809805,-0.08372328296875392,-0.10107816711590298,-0.11382211495437836,-0.002129845398281094,-0.15588499550763701,-0.1580148409059181,-0.041887257797202926,-0.1311769991015274,-0.13330684449980848,-0.004218134201737528,-0.03369272237196765,-0.03791085657370518,-0.015224423509913626,-0.03369272237196765,-0.03791085657370518,0.15083041598207353,0.14647878890994873,0.06322933781495765,0.05101607552270703,0.21560074628952608,0.13602501333145378,0.06845630242370326,0.07490879898016559,0.06278016633005012,0.05142426756568598,0.03807210511055514,0.08077798028461179
snap_email_eu,real,10,7231,1.0100507203534865,0.4303683737646002,0.27942497753818507,0.21024258760107817,True,True,0.15588499550763701,-0.001234728650537198,-0.12578616352201255,-0.12702089217254975,-0.04907839441873124,-0.03144654088050314,-0.032681269531040336,0.0011823774086045513,-0.22327044025157233,-0.22208806284296778,-0.07159390291484558,-0.10916442048517519,-0.10798204307657064,-0.002129845398281094,-0.1531895777178796,-0.1553194231161607,-0.04166263964805647,-0.1307277628032345,-0.1328576082015156,0.0034188828692418086,-0.04132973944294699,-0.03791085657370518,-0.012529005720156215,-0.04132973944294699,-0.03791085657370518,0.12702089217254975,0.13558480867634587,0.04907839441873124,0.04371598567544738,0.21560074628952608,0.13602501333145378,0.04713691966493139,0.06004684325595319,0.0581393064381181,0.04926393974574263,0.032681269531040336,0.07785794434570795
snap_email_eu,real,11,7237,0.9997821825310389,0.44339622641509435,0.29874213836477986,0.22192273135669363,True,True,0.16576819407008087,0.0019099254375131158,-0.13387241689128476,-0.13196249145377165,-0.049078394418731186,-0.027403414195867004,-0.02549348875835389,0.008819394479583909,-0.23989218328840972,-0.2310727888088258,-0.06889848512508817,-0.11545372866127585,-0.10663433418169194,0.0046086990761124436,-0.16082659478885894,-0.1562178957127465,-0.03425024072622357,-0.14285714285714285,-0.1382484437810304,0.0016219376760702037,-0.039532794249775384,-0.03791085657370518,-0.011405914974423958,-0.03908355795148248,-0.03746162027541228,0.13196249145377165,0.13929100813726228,0.049078394418731186,0.04090825881111672,0.21560074628952608,0.13602501333145378,0.04349670949211987,0.05937161694815765,0.05785062077278508,0.04901082205382761,0.02549348875835389,0.07695947174912213
snap_email_eu,real,12,7250,0.9923141550238043,0.4420485175202156,0.288858939802336,0.2192273135669362,True,True,0.16576819407008087,-0.012914872406152633,-0.1302785265049416,-0.14319339891109423,-0.06030930187605377,-0.03548966756513927,-0.048404539971291904,-0.00016533148627412286,-0.23045822102425878,-0.2306235525105329,-0.07451393885374943,-0.11725067385444746,-0.11741600534072158,-0.00033290020510948204,-0.15588499550763701,-0.1562178957127465,-0.03851798556000616,-0.1302785265049416,-0.13061142671005108,-0.00017500751710140816,-0.03773584905660377,-0.03791085657370518,-0.014999805360767175,-0.03773584905660377,-0.03791085657370518,0.14319339891109423,0.1419864259270197,0.06030930187605377,0.04708525791264413,0.21560074628952608,0.13602501333145378,0.05694410404670841,0.06576995750899099,0.06219594167741199,0.051976616934912956,0.048404539971291904,0.08358570714894244
snap_email_eu,real,13,7261,1.0041385319102591,0.435759209344115,0.284366576819407,0.20754716981132076,True,True,0.16172506738544473,0.0019099254375131158,-0.12758310871518413,-0.12567318327767102,-0.044810649584948625,-0.025606469002695365,-0.02369654356518225,-0.0033099855743244366,-0.22776280323450138,-0.2310727888088258,-0.07136928476569912,-0.10961365678346813,-0.11292364235779256,-0.0070714446795030195,-0.14914645103324348,-0.1562178957127465,-0.04233649409549582,-0.12938005390835577,-0.1364514985878588,-0.00152271641198011,-0.03638814016172507,-0.03791085657370518,-0.014775187211620723,-0.03593890386343217,-0.03746162027541228,0.12567318327767102,0.13771868109323712,0.044810649584948625,0.04332290391444107,0.21560074628952608,0.13602501333145378,0.04923936504395926,0.0631104498143793,0.05987660591000743,0.050155237615427214,0.02369654356518225,0.07763332619656148
snap_email_eu,real,14,7381,1.0156517409839125,0.4474393530997305,0.28975741239892183,0.2192273135669362,True,True,0.16172506738544468,0.014937778088007336,-0.1307277628032345,-0.11578998471522717,-0.03492745102250483,-0.03504043126684636,-0.020102653178839025,0.002080850005190371,-0.22731356693620847,-0.2252327169310181,-0.0664276854844772,-0.11006289308176101,-0.10798204307657064,-0.005274499486331408,-0.1500449236298293,-0.1553194231161607,-0.040764167051470665,-0.1302785265049416,-0.135553025991273,0.0007234650794843978,-0.03863432165318958,-0.03791085657370518,-0.01387671461503492,-0.03863432165318958,-0.03791085657370518,0.11578998471522717,0.13356324533402777,0.03492745102250483,0.03899900454337191,0.21560074628952608,0.13602501333145378,0.039404344759259136,0.05652292474852627,0.05954276838392397,0.05054214843772904,0.020102653178839025,0.07538714470509697
snap_email_eu,real,15,7183,0.9888913090829884,0.4308176100628931,0.28796046720575025,0.21428571428571427,True,True,0.15768194070080865,-0.014711817599324217,-0.12488769092542679,-0.139599508524751,-0.06075853817434668,-0.03638814016172509,-0.05109995776104931,-0.00825158485554639,-0.23000898472596584,-0.23826056958151223,-0.0834986648196075,-0.1136567834681042,-0.1219083683236506,-0.014259225452189439,-0.14285714285714285,-0.1571163683093323,-0.04233649409549582,-0.12039532794249776,-0.13465455339468718,-0.003768897903444625,-0.034141958670260555,-0.03791085657370518,-0.01387671461503492,-0.03369272237196765,-0.03746162027541228,0.139599508524751,0.14322182574732517,0.06075853817434668,0.05011760292612123,0.21560074628952608,0.13602501333145378,0.0603407303346275,0.06956919703578257,0.0629327609292662,0.05230843599231206,0.05109995776104931,0.08628112493869984
