budget,evidence_block,arm,method,sources,planned,valid,missing,empty_observations,expected_coverage,all_arm_budgets_matched,MAE2,MAE2_MCSE,ProfileMAE,ProfileMAE_MCSE,valid_fraction,valid_fraction_MCSE
0.025,real,S,qwen_nonthinking,8,72,72,0,0,0.024914642271637925,True,0.3636184831952253,0.031134057524828746,0.23663462522688272,0.02565271497522212,1.0,0.0
0.025,real,H,plugin,8,24,24,0,0,0.024932200475388758,True,0.09575197236937635,0.009245259984342053,0.06883526194775053,0.0023930513639530493,1.0,0.0
0.025,real,H,primary_corrector,8,24,24,0,0,0.024932200475388758,True,0.1139156998315813,0.009057164661504441,0.049252421648765324,0.003547301861279025,1.0,0.0
0.025,real,H,median,8,24,24,0,0,0.024932200475388758,True,0.23969876967603918,0.0,0.11015221734076833,1.635512977795599e-18,1.0,0.0
0.025,real,H,extratrees_pooled,8,24,24,0,0,0.024932200475388758,True,0.0524583792207663,0.006961688600028869,0.02904239494015705,0.0027784639861989347,1.0,0.0
0.025,real,H,extratrees_real_only,8,24,24,0,0,0.024932200475388758,True,0.08054402146867345,0.006856611984260763,0.041645196396054907,0.002696272773901066,1.0,0.0
0.025,real,H,qwen_thinking,8,72,72,0,0,0.024932200475388758,True,0.226046364281976,0.02425544303375335,0.10725502276892881,0.008922145429857312,1.0,0.0
0.025,real,H,qwen_nonthinking,8,72,72,0,0,0.024932200475388758,True,0.28427327569791583,0.03364904191099713,0.19722832094399817,0.028637074898644206,1.0,0.0
0.025,real,B,plugin,8,24,24,0,0,0.02500000000000001,True,0.2329806325742447,0.003417470699974785,0.10939380754054856,0.0008982990764477564,1.0,0.0
0.025,real,B,primary_corrector,8,24,24,0,0,0.02500000000000001,True,0.1310481177713793,0.024043673212516235,0.06499231746130034,0.009383250969907189,1.0,0.0
0.025,real,B,median,8,24,24,0,0,0.02500000000000001,True,0.23969876967603918,0.0,0.11015221734076833,1.635512977795599e-18,1.0,0.0
0.025,real,B,extratrees_pooled,8,24,24,0,0,0.02500000000000001,True,0.12489115941965341,0.006302539809821216,0.0791299667834066,0.003540588031186829,1.0,0.0
0.025,real,B,extratrees_real_only,8,24,24,0,0,0.02500000000000001,True,0.10582201988736989,0.007602031717311546,0.050819706705644216,0.0032023739813839005,1.0,0.0
0.025,real,B,qwen_thinking,8,72,72,0,0,0.025,True,0.3179384151297734,0.030378227328382915,0.1700065695814189,0.020755988679851622,1.0,0.0
0.025,real,B,qwen_nonthinking,8,72,72,0,0,0.025,True,0.46067680659234544,0.03043193537345919,0.36464470530065163,0.026617517457614148,1.0,0.0
0.025,surrogate,R,plugin,8,24,24,0,0,0.024884366078790847,True,0.028316212940772717,0.0036201010753403795,0.03194345372123823,0.004908215754864313,1.0,0.0
0.025,surrogate,R,primary_corrector,8,24,24,0,0,0.024884366078790847,True,0.028316212940772717,0.0036201010753403795,0.03194345372123823,0.004908215754864313,1.0,0.0
0.025,surrogate,R,median,8,24,24,0,0,0.024884366078790847,True,0.3153450555004878,0.0,0.2477381004240897,0.0,1.0,0.0
0.025,surrogate,R,extratrees_pooled,8,24,24,0,0,0.024884366078790847,True,0.027524182246225905,0.0039468059190815,0.050721940841484986,0.005631551041423764,1.0,0.0
0.025,surrogate,R,extratrees_real_only,8,24,24,0,0,0.024884366078790847,True,0.1266928576914708,0.0011567572973301347,0.11755514941265421,0.0007372803581839897,1.0,0.0
0.025,surrogate,R,qwen_thinking,8,72,72,0,0,0.024884366078790847,True,0.02755828809309363,0.0035991693678967384,0.03257095176328452,0.004549877502125176,1.0,0.0
0.025,surrogate,R,qwen_nonthinking,8,72,72,0,0,0.024884366078790847,True,0.30219538096608567,0.021113729408424414,0.26120590215349704,0.018075132150511167,1.0,0.0
0.025,surrogate,S,plugin,8,24,24,0,0,0.025036091112659472,True,0.024537775287110323,0.00598506579096382,0.02064254970651683,0.002827738586669348,1.0,0.0
0.025,surrogate,S,primary_corrector,8,24,24,0,0,0.025036091112659472,True,0.022756226480089937,0.005172939781217435,0.01893658396588796,0.0019441895544020503,1.0,0.0
0.025,surrogate,S,median,8,24,24,0,0,0.025036091112659472,True,0.3153450555004878,0.0,0.2477381004240897,0.0,1.0,0.0
0.025,surrogate,S,extratrees_pooled,8,24,24,0,0,0.025036091112659472,True,0.02869391748875734,0.0023033348199474383,0.05215509005928484,0.0033430604976372956,1.0,0.0
0.025,surrogate,S,extratrees_real_only,8,24,24,0,0,0.025036091112659472,True,0.1268022009191336,0.0014657716442900298,0.11752280217724212,0.0005722556567356378,1.0,0.0
0.025,surrogate,S,qwen_thinking,8,72,72,0,0,0.025036091112659472,True,0.02404785542964606,0.0054297539365700245,0.020172410849186702,0.0022575004516518027,1.0,0.0
0.025,surrogate,S,qwen_nonthinking,8,72,72,0,0,0.025036091112659472,True,0.2420217873846061,0.03932603071405673,0.2078098175746637,0.03360385558142576,1.0,0.0
0.025,surrogate,H,plugin,8,24,24,0,0,0.02482028934238985,True,0.11492628000850665,0.0055135244934304255,0.18228960458896387,0.00484596899554873,1.0,0.0
0.025,surrogate,H,primary_corrector,8,24,24,0,0,0.02482028934238985,True,0.12188636902941946,0.0033129750252840306,0.10200046192457746,0.0015910277455835284,1.0,0.0
0.025,surrogate,H,median,8,24,24,0,0,0.02482028934238985,True,0.3153450555004878,0.0,0.2477381004240897,0.0,1.0,0.0
0.025,surrogate,H,extratrees_pooled,8,24,24,0,0,0.02482028934238985,True,0.0792998235834961,0.005406014222741707,0.08649841685459739,0.007632937123968388,1.0,0.0
0.025,surrogate,H,extratrees_real_only,8,24,24,0,0,0.02482028934238985,True,0.16643684998571662,0.0038687343661988186,0.13365585308565248,0.0024981107419690487,1.0,0.0
0.025,surrogate,H,qwen_thinking,8,72,72,0,0,0.024820289342389848,True,0.19995448690115014,0.009800497452940506,0.16362777575149368,0.006491303812180627,1.0,0.0
0.025,surrogate,H,qwen_nonthinking,8,72,72,0,0,0.024820289342389848,True,0.24315463385925265,0.019653825449180082,0.21149623414186292,0.018140927601736127,1.0,0.0
0.025,surrogate,B,plugin,8,24,24,0,0,0.02500000000000001,True,0.42930556524135133,0.0023107629661297357,0.3011869213321545,0.0008742118204731654,1.0,0.0
0.025,surrogate,B,primary_corrector,8,24,24,0,0,0.02500000000000001,True,0.15388930938324452,0.008617442298200365,0.15065161781931552,0.012145499894918881,1.0,0.0
0.025,surrogate,B,median,8,24,24,0,0,0.02500000000000001,True,0.3153450555004878,0.0,0.2477381004240897,0.0,1.0,0.0
0.025,surrogate,B,extratrees_pooled,8,24,24,0,0,0.02500000000000001,True,0.10649230230636075,0.011913188698616128,0.11643837092393218,0.011039863657901937,1.0,0.0
0.025,surrogate,B,extratrees_real_only,8,24,24,0,0,0.02500000000000001,True,0.1732916046709399,0.010000342592854304,0.14832242463936807,0.002555325089726048,1.0,0.0
0.025,surrogate,B,qwen_thinking,8,72,70,0,0,0.025000000000000005,True,0.3977995122587866,0.029085826642163803,0.2964537650366243,0.019403980450376605,0.9722222222222222,0.019641855032959652
0.025,surrogate,B,qwen_nonthinking,8,72,72,0,0,0.025000000000000005,True,0.2855717840241471,0.0346972385920351,0.23247868177183711,0.027751351739778406,1.0,0.0
0.025,dar_a0,R,plugin,2,6,6,0,0,0.024697394789579153,True,0.027745966405693046,0.00990992647063005,0.013587073742191924,0.004611340385501988,1.0,0.0
0.025,dar_a0,R,primary_corrector,2,6,6,0,0,0.024697394789579153,True,0.027745966405693046,0.00990992647063005,0.013587073742191924,0.004611340385501988,1.0,0.0
0.025,dar_a0,R,median,2,6,6,0,0,0.024697394789579153,True,0.03677670046381365,0.0,0.03508417697610491,0.0,1.0,0.0
0.025,dar_a0,R,extratrees_pooled,2,6,6,0,0,0.024697394789579153,True,0.02386466912547595,0.005638939758173971,0.02092030774026507,0.0026453840995115797,1.0,0.0
0.025,dar_a0,R,extratrees_real_only,2,6,6,0,0,0.024697394789579153,True,0.015317533690712388,0.00458886929655881,0.03137785519992439,0.0005256904565395719,1.0,0.0
0.025,dar_a0,R,qwen_thinking,2,18,18,0,0,0.024697394789579157,True,0.02774562157953861,0.009909997979621665,0.01449285984344801,0.004398242621808128,1.0,0.0
0.025,dar_a0,R,qwen_nonthinking,2,18,18,0,0,0.024697394789579157,True,0.4371378435079577,0.02400222726290722,0.3719198749986101,0.023874687364198788,1.0,0.0
0.025,dar_a0,S,plugin,2,6,6,0,0,0.025019950603850448,True,0.031297184733367414,0.005859524588004035,0.01142781868571512,0.0016883120518966439,1.0,0.0
0.025,dar_a0,S,primary_corrector,2,6,6,0,0,0.025019950603850448,True,0.032096941159077005,0.006695055067965413,0.013377886743665381,0.00170549009366595,1.0,0.0
0.025,dar_a0,S,median,2,6,6,0,0,0.025019950603850448,True,0.03677670046381365,0.0,0.03508417697610491,0.0,1.0,0.0
0.025,dar_a0,S,extratrees_pooled,2,6,6,0,0,0.025019950603850448,True,0.038302530456333105,0.005673752386727031,0.018875213433484396,0.0019350229526280468,1.0,0.0
0.025,dar_a0,S,extratrees_real_only,2,6,6,0,0,0.025019950603850448,True,0.03396835146543742,0.008900217744202491,0.03277376202551714,0.0006756256195196925,1.0,0.0
0.025,dar_a0,S,qwen_thinking,2,18,18,0,0,0.025019950603850444,True,0.036739011869561765,0.0055195129231167895,0.013537090060438918,0.001198214715721694,1.0,0.0
0.025,dar_a0,S,qwen_nonthinking,2,18,18,0,0,0.025019950603850444,True,0.3015822879524021,0.028123861842539892,0.20497645097924605,0.014604353522231923,1.0,0.0
0.025,dar_a0,H,plugin,2,6,6,0,0,0.025067096346810015,True,0.17312294027279146,0.016930622535730327,0.06499518861413137,0.004408274553243898,1.0,0.0
0.025,dar_a0,H,primary_corrector,2,6,6,0,0,0.025067096346810015,True,0.05413345866413523,0.00879624846302188,0.02109098695024901,0.00362583992523631,1.0,0.0
0.025,dar_a0,H,median,2,6,6,0,0,0.025067096346810015,True,0.03677670046381365,0.0,0.03508417697610491,0.0,1.0,0.0
