source,stratum,arm,method,MAE_2,ProfileMAE,signed_rho_2,validity,not_correctable_at_this_budget
snap_collegemsg__pwt,surrogate,S,et,0.01999869573654382,0.011896692031947481,0.011185586885083124,1.0,False
snap_collegemsg__pwt,surrogate,S,median,0.09098344311549261,0.04343183492900269,-0.09098344311549261,1.0,False
snap_collegemsg__pwt,surrogate,S,mle,0.023535567954031018,0.012221746327463243,-0.004714553654812492,1.0,False
snap_collegemsg__pwt,surrogate,S,plugin,0.3150805987894371,0.2470762322821344,0.3150805987894371,1.0,False
snap_collegemsg__pwt,surrogate,S,qwen_nonthinking,0.432249767949768,0.49560619550031326,0.432249767949768,1.0,False
snap_collegemsg__pwt,surrogate,S,qwen_thinking,0.17121449508599512,0.13041191212602976,0.1537364901719902,0.8888888888888888,False
snap_collegemsg__pwt,surrogate,S_obs,design,0.030646311894264606,0.015081492915651988,-0.016237475386915463,1.0,False
snap_collegemsg__pwt,surrogate,S_obs,et,0.03831569532811711,0.02706181119162571,0.03831569532811711,1.0,False
snap_collegemsg__pwt,surrogate,S_obs,median,0.09098344311549261,0.04343183492900269,-0.09098344311549261,1.0,False
snap_collegemsg__pwt,surrogate,S_obs,mle,0.02879848704164928,0.015248650451940652,-0.01747174488878898,1.0,False
snap_collegemsg__pwt,surrogate,S_obs,plugin,0.3150805987894371,0.2470762322821344,0.3150805987894371,1.0,False
snap_collegemsg__pwt,surrogate,S_obs,qwen_nonthinking,0.4296164346164346,0.5150673066114243,0.4296164346164346,1.0,False
snap_collegemsg__pwt,surrogate,S_obs,qwen_thinking,0.06637668320311219,0.04101766472318977,0.014345338949767972,1.0,False
snap_email_eu__pwt,surrogate,B,et,0.17813893226999408,0.1300021002217164,-0.17813893226999408,1.0,False
snap_email_eu__pwt,surrogate,B,median,0.39706239967598017,0.2799181906222904,-0.39706239967598017,1.0,False
snap_email_eu__pwt,surrogate,B,mle,0.1862101944679886,0.1538287705737031,-0.1862101944679886,1.0,False
snap_email_eu__pwt,surrogate,B,plugin,0.36081392003927343,0.26759184674843134,-0.36081392003927343,1.0,False
