case_id,strategy,group_id,plugin_rho_k2,plugin_rho_k3,plugin_rho_k4,plugin_rho_k5,hajek_rho_k2,hajek_rho_k3,hajek_rho_k4,hajek_rho_k5,true_rho_k2,occmle_rho_k2,true_rho_k3,occmle_rho_k3,true_rho_k4,occmle_rho_k4,true_rho_k5,occmle_rho_k5
activity__n500__f0__beta1|time_agnostic_t|ws0|b800,time_agnostic_t,activity::n500::f0,0.1306715063520871,0.007259528130671506,0.0,0.0,0.06861882158163318,0.0022004966835371407,0.0,0.0,0.5627151992129857,0.6317580018834117,0.382685686178062,0.2611984593869191,0.2651254303984259,0.0317472680262775,0.1387112641416625,0.0052557810795908
activity__n500__f0__beta1|time_respecting|ws0|b800,time_respecting,activity::n500::f0,0.13554987212276215,0.023017902813299233,0.0,0.0,0.06325543601403244,0.007602215815421636,0.0,0.0,0.5627151992129857,0.5177197534163176,0.382685686178062,0.3212203509767455,0.2651254303984259,0.0013490524229083,0.1387112641416625,1.004568376011754e-05
activity__n500__f0__memoryless|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,activity::n500::f0,0.04106888621180593,0.00131420435877779,0.0,0.0,0.020665256537446417,0.0004492447073357917,0.0,0.0,0.0396258145890267,0.9995484721712308,0.0012612991381122,0.9680304446195804,0.0,0.8234761033603822,0.0,0.5077310874689959
activity__n500__f0__memoryless|node_panel_full_history|ss0|b2500,node_panel_full_history,activity::n500::f0,0.04047217537942664,0.00042158516020236085,0.0,0.0,0.02045225406884632,0.0001440299582313121,0.0,0.0,0.0396258145890267,0.9996983218463578,0.0012612991381122,0.962075484495734,0.0,0.8020380861958152,0.0,0.4815681583326144
activity__n500__f0__memoryless|recent_history_k20|ws0|b800,recent_history_k20,activity::n500::f0,0.003215434083601286,0.0,0.0,0.0,0.0016877637130801688,0.0,0.0,0.0,0.0396258145890267,0.0552594921617393,0.0012612991381122,0.0273407263003591,0.0,0.0153196337572483,0.0,0.0069171032760852
activity__n500__f0__memoryless|time_agnostic_t|ws0|b800,time_agnostic_t,activity::n500::f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396258145890267,0.0001011745110898,0.0012612991381122,5.917130866953355e-06,0.0,1.394303459212065e-06,0.0,4.010340256098287e-07
activity__n500__f0__memoryless|time_respecting|ws0|b800,time_respecting,activity::n500::f0,0.0019193857965451055,0.0,0.0,0.0,0.001055520371543171,0.0,0.0,0.0,0.0396258145890267,0.015753190538169,0.0012612991381122,0.0116048678582698,0.0,0.0082723658417904,0.0,0.0044536102473537
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_bitcoin_otc,0.1505655479325051,0.0,0.0,0.0,0.12340425531914893,0.0,0.0,0.0,0.1262795458775358,0.3103843343055791,0.0,0.1680031179644655,0.0,0.093512539497708,0.0,0.0414427682754635
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_bitcoin_otc,0.12856196156394964,0.0,0.0,0.0,0.09556650246305419,0.0,0.0,0.0,0.1262795458775358,0.3144027457706312,0.0,0.1731088643930822,0.0,0.0974922439203647,0.0,0.0435814271890139
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,recent_history_k20,real::snap_bitcoin_otc,0.003278688524590164,0.0,0.0,0.0,0.001739634676717889,0.0,0.0,0.0,0.1262795458775358,0.0474882065359968,0.0,0.0208485558056859,0.0,0.01099671510189,0.0,0.0047769578261442
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_bitcoin_otc,0.0058309037900874635,0.0,0.0,0.0,0.003177124702144559,0.0,0.0,0.0,0.1262795458775358,0.0606722629188767,0.0,0.0232974845818288,0.0,0.0113443789057678,0.0,0.0046763924660815
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,time_respecting,real::snap_bitcoin_otc,0.037037037037037035,0.0,0.0,0.0,0.019002375296912115,0.0,0.0,0.0,0.1262795458775358,0.4209350896290321,0.0,0.0609501891708036,0.0,0.0150901516192592,0.0,0.0040883012323487
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_bitcoin_otc,0.585179668590579,0.0,0.0,0.0,0.48257331490864425,0.0,0.0,0.0,0.4872975991066443,0.9988637061726278,0.0,0.94469660620004,0.0,0.7666269562628614,0.0,0.4485370196600253
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_bitcoin_otc,0.4750512645249487,0.0,0.0,0.0,0.3547728432873915,0.0,0.0,0.0,0.4872975991066443,0.9904775687038584,0.0,0.8893305155409361,0.0,0.6780278572521241,0.0,0.3750953363435036
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,recent_history_k20,real::snap_bitcoin_otc,0.05084745762711865,0.0,0.0,0.0,0.02526378362312379,0.0,0.0,0.0,0.4872975991066443,0.7851600189735422,0.0,0.4052952324384467,0.0,0.2248692112540952,0.0,0.1009740830976165
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_bitcoin_otc,0.05736434108527132,0.0,0.0,0.0,0.029207634470792367,0.0,0.0,0.0,0.4872975991066443,0.5426332469494396,0.0,0.0045333309663421,0.0,0.0007547097609497,0.0,0.000204011516958
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,time_respecting,real::snap_bitcoin_otc,0.03508771929824561,0.0,0.0,0.0,0.018809781086164806,0.0,0.0,0.0,0.4872975991066443,0.3198626535320107,0.0,0.1783757674088032,0.0,0.0995015780812635,0.0,0.043962711967654
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_collegemsg,0.19318181818181818,0.0633116883116883,0.017857142857142856,0.00974025974025974,0.11676820398401085,0.037097302780148396,0.008473213000517866,0.004325108159695732,0.1481427952016187,0.2286148221368331,0.0411186587657175,0.0870505877939647,0.0117791588379823,0.0364614458586395,0.0036132389073565,0.0266403419805667
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_collegemsg,0.10311284046692606,0.017509727626459144,0.005836575875486381,0.0,0.049715816782456845,0.0049229066067561335,0.0008972785440885564,0.0,0.1481427952016187,0.2599160964914956,0.0411186587657175,0.1047083117418561,0.0117791588379823,0.0871043624306672,0.0036132389073565,6.061138553213856e-09
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,recent_history_k20,real::snap_collegemsg,0.010482180293501049,0.0,0.0,0.0,0.005082238251094013,0.0,0.0,0.0,0.1481427952016187,0.0565906021540216,0.0411186587657175,3.056369568108754e-07,0.0117791588379823,8.01563217468773e-10,0.0036132389073565,3.11196870411332e-11
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_collegemsg,0.009681881051175657,0.0,0.0,0.0,0.004853779881082393,0.0,0.0,0.0,0.1481427952016187,0.1728554861060503,0.0411186587657175,0.0453235575864434,0.0117791588379823,0.0171188774722944,0.0036132389073565,0.0060010762575795
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,time_respecting,real::snap_collegemsg,0.07671957671957672,0.0,0.0,0.0,0.03508997573758127,0.0,0.0,0.0,0.1481427952016187,0.4368713270475501,0.0411186587657175,2.0472340808472566e-06,0.0117791588379823,5.32818407895053e-08,0.0036132389073565,6.9086497173985986e-09
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_collegemsg,0.7586776859504132,0.2909090909090909,0.10413223140495868,0.03471074380165289,0.47223937444149,0.1404039420704196,0.0510329841616005,0.011763478871352416,0.5479838126896951,0.8856781913036593,0.1534181240063593,0.4329260115111792,0.045237751120104,0.1983804368101089,0.0130076600664835,0.1314007105160174
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_collegemsg,0.549469964664311,0.1413427561837456,0.04063604240282685,0.012367491166077738,0.3067922308301707,0.0521935027816683,0.012109265835565312,0.0029361510728023125,0.5479838126896951,0.9137240080545024,0.1534181240063593,0.5165894443691743,0.045237751120104,0.3124264114259045,0.0130076600664835,0.3120929934719496
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,recent_history_k20,real::snap_collegemsg,0.02973977695167286,0.0018587360594795538,0.0,0.0,0.014074663074141413,0.0007090510364806757,0.0,0.0,0.5479838126896951,0.1993854532956872,0.1534181240063593,0.0591112946418212,0.045237751120104,0.0394051157368156,0.0130076600664835,0.022176826926478
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_collegemsg,0.03333333333333333,0.0,0.0,0.0,0.017306520414381476,0.0,0.0,0.0,0.5479838126896951,0.4911618458434253,0.1534181240063593,0.3447639049364703,0.045237751120104,0.2216676955045946,0.0130076600664835,0.1080231004822084
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,time_respecting,real::snap_collegemsg,0.06775067750677506,0.005420054200542005,0.0,0.0,0.03085221393869439,0.0016248187905017733,0.0,0.0,0.5479838126896951,0.3580305214438788,0.1534181240063593,0.0992757015076572,0.045237751120104,0.0273728286013189,0.0130076600664835,0.0029835102988137
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_email_eu,0.34782608695652173,0.08695652173913043,0.08695652173913043,0.0,0.11993966991258477,0.01383143329791496,0.01383143329791496,0.0,0.1499003984063745,0.3538651038170864,0.0471240039840637,0.0873201377995674,0.0149402390438247,0.0873201377995674,0.0056648406374501,0.0
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_email_eu,0.0641025641025641,0.01282051282051282,0.00641025641025641,0.0,0.019128727658925804,0.0024387248115572083,0.002167755388050852,0.0,0.1499003984063745,0.2208835241391777,0.0471240039840637,0.0681181016995838,0.0149402390438247,0.0336118548500163,0.0056648406374501,0.0336118548500147
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,recent_history_k20,real::snap_email_eu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1499003984063745,7.092050807262121e-58,0.0471240039840637,1.1225936887604485e-66,0.0149402390438247,1.578668333561224e-70,0.0056648406374501,1.0324833128303413e-72
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_email_eu,0.002628120893561104,0.0,0.0,0.0,0.0013471037269869779,0.0,0.0,0.0,0.1499003984063745,0.0892385178016916,0.0471240039840637,0.0404107618026046,0.0149402390438247,0.0212639723966349,0.0056648406374501,0.0091845479748183
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,time_respecting,real::snap_email_eu,0.026385224274406333,0.0,0.0,0.0,0.010453915768990752,0.0,0.0,0.0,0.1499003984063745,0.1224318935878664,0.0471240039840637,2.8790423176423304e-14,0.0149402390438247,1.65826620738776e-18,0.0056648406374501,3.8591218344179706e-21
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_email_eu,0.8085106382978723,0.2553191489361702,0.1276595744680851,0.0,0.7978105592271495,0.14313784603098512,0.09391863330603839,0.0,0.5499875498007968,0.8103404462195707,0.1731200199203187,0.2608295072774842,0.0592006972111553,0.1294726418211486,0.0219123505976095,1.1574901166527636e-304
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss2|b2500,node_panel_full_history,real::snap_email_eu,0.5142857142857142,0.11428571428571428,0.02857142857142857,0.0,0.2600971882988008,0.03822123806037278,0.009886084523589226,0.0,0.5499875498007968,0.815360665894012,0.1731200199203187,0.3130419712179075,0.0592006972111553,0.1357337936199378,0.0219123505976095,0.1357332161783374
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,recent_history_k20,real::snap_email_eu,0.02364864864864865,0.0033783783783783786,0.0,0.0,0.006312909726113178,0.0011201729641991316,0.0,0.0,0.5499875498007968,0.0854695585791319,0.1731200199203187,0.0136583538812351,0.0592006972111553,0.0135057175401844,0.0219123505976095,0.0014638702172088
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_email_eu,0.01740294511378849,0.0,0.0,0.0,0.009011090573012939,0.0,0.0,0.0,0.5499875498007968,0.3910963737264016,0.1731200199203187,0.2461057730788524,0.0592006972111553,0.1500277806877462,0.0219123505976095,0.0708238198091455
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,time_respecting,real::snap_email_eu,0.05370843989769821,0.0025575447570332483,0.0,0.0,0.0219334469550494,0.0003150854311180281,0.0,0.0,0.5499875498007968,0.2601368517336311,0.1731200199203187,0.0374809707454381,0.0592006972111553,1.4064397431337162e-13,0.0219123505976095,4.612911947833463e-18
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_mathoverflow,0.2268178785857238,0.054036024016010674,0.015343562374916611,0.004669779853235491,0.1274973845506005,0.021493486914476088,0.004875431524074012,0.0010843755372775096,0.1422446352387943,0.3818055671249821,0.0278584575447107,0.1643756879124825,0.0062930218207738,0.0943978617694271,0.0017288521485642,0.0724852606934275
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_mathoverflow,0.13976240391334732,0.029350104821802937,0.0069881201956673656,0.0020964360587002098,0.06918682776577315,0.008922346606379415,0.001451716762967439,0.0003443969054704473,0.1422446352387943,0.5111939914139944,0.0278584575447107,0.3821445881726243,0.0062930218207738,0.297182741883562,0.0017288521485642,0.211342732990725
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,recent_history_k20,real::snap_mathoverflow,0.004694835680751174,0.0,0.0,0.0,0.0022364485197506356,0.0,0.0,0.0,0.1422446352387943,0.0659392888194206,0.0278584575447107,0.0045342619598206,0.0062930218207738,0.0007842514895788,0.0017288521485642,0.0001767251744631
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_mathoverflow,0.005398110661268556,0.0,0.0,0.0,0.0028034108164934003,0.0,0.0,0.0,0.1422446352387943,0.1168864024924613,0.0278584575447107,0.0615268002629705,0.0062930218207738,0.034823616284403,0.0017288521485642,0.0157351638337105
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,time_respecting,real::snap_mathoverflow,0.0017985611510791368,0.0,0.0,0.0,0.0009413241292751805,0.0,0.0,0.0,0.1422446352387943,0.031843204076432,0.0278584575447107,0.0184768545989228,0.0062930218207738,0.011303214428389,0.0017288521485642,0.005408837804681
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_mathoverflow,0.6666666666666666,0.19444444444444445,0.06231231231231231,0.013513513513513514,0.36411424781527363,0.07146239725018166,0.01802545398208806,0.0033982070328831653,0.37438958220293,0.977831479088304,0.0733086506441969,0.5213240077277956,0.0170385028672347,0.3115247395597522,0.0043035119636568,0.1679179021542032
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_mathoverflow,0.3721518987341772,0.07763713080168777,0.020253164556962026,0.0033755274261603376,0.18105611913265154,0.024236369081659725,0.004672512628568428,0.00047759691523265615,0.37438958220293,0.9988101220642138,0.0733086506441969,0.6893965041431657,0.0170385028672347,0.5278392699193464,0.0043035119636568,0.5118423684610311
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,recent_history_k20,real::snap_mathoverflow,0.010719754977029096,0.0,0.0,0.0,0.005334044539271904,0.0,0.0,0.0,0.37438958220293,0.2029528942491046,0.0733086506441969,0.095937164799128,0.0170385028672347,0.0489998862139473,0.0043035119636568,0.0204759715340843
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_mathoverflow,0.008108108108108109,0.0,0.0,0.0,0.00398173088183628,0.0,0.0,0.0,0.37438958220293,0.1883549290836681,0.0733086506441969,0.0522406900921944,0.0170385028672347,0.0202754668788057,0.0043035119636568,0.0072157495439129
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,time_respecting,real::snap_mathoverflow,0.011029411764705883,0.0,0.0,0.0,0.005928365582544256,0.0,0.0,0.0,0.37438958220293,0.1156773182340852,0.0733086506441969,0.0897039192996124,0.0170385028672347,0.0639275249002342,0.0043035119636568,0.0340686231481504
