stratum,arm,method,MAE2,MCSE,between_source_SE,ProfileMAE,signed_plugin_error,valid_fraction,replacement_fraction,empty_fraction,sources
dar_a0,H,corrector,0.014034731844487319,0.003724744324669469,0.0024406228702322057,0.016794139928935498,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.011594108974255113, ""mcse"": 0.0038919897247528595, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0038919897247528595, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.016475354714719524, ""mcse"": 0.00635195222896456, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.00635195222896456, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,H,median,0.03568966568008969,0.0,0.00044071406880774594,0.035394403363030257,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.036130379748897434, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.03524895161128194, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,H,extratrees,0.018185807463119187,0.0024866341880110878,0.013802060371083535,0.04726495401120456,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.00438374709203565, ""mcse"": 0.0023223685761128484, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0023223685761128484, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.031987867834202724, ""mcse"": 0.004397726973861136, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004397726973861136, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,B,plugin,0.31369699784210225,0.003169619423613537,0.000897862834842028,0.10107339552425447,-0.3136969978421023,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.3145948606769443, ""mcse"": 0.0024372412397249805, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0024372412397249805, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.31279913500726025, ""mcse"": 0.0058519914816732846, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0058519914816732846, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,B,corrector,0.036893126315697744,0.012654480090841892,0.017361626737338452,0.015840459214229736,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.019531499578359292, ""mcse"": 0.004791215998124165, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004791215998124165, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.054254753053036196, ""mcse"": 0.024851312133112292, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.024851312133112292, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,B,median,0.03568966568008969,0.0,0.00044071406880774594,0.035394403363030257,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.036130379748897434, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.03524895161128194, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,B,extratrees,0.09465890076604344,0.007808940487325959,0.012058799679792016,0.04623893544476888,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.10671770044583546, ""mcse"": 0.004260507082346204, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004260507082346204, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.08260010108625143, ""mcse"": 0.015025521140368881, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.015025521140368881, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,R,plugin,0.03258303767511693,0.006247512008558669,0.004132559614189732,0.03400380830430123,-0.0026241396699628996,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.0284504780609272, ""mcse"": 0.011578621648371208, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.011578621648371208, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.036715597289306665, ""mcse"": 0.004696929413160121, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004696929413160121, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,R,corrector,0.03258303767511693,0.006247512008558669,0.004132559614189732,0.03400380830430123,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.0284504780609272, ""mcse"": 0.011578621648371208, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.011578621648371208, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.036715597289306665, ""mcse"": 0.004696929413160121, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004696929413160121, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,R,median,0.4158076137926903,0.0,0.003407235989478507,0.39017798937917075,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.41921484978216883, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.4124003778032118, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,R,extratrees,0.2515192876517711,0.0006176149635978895,0.003074059077644853,0.22437255147134766,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.25459334672941597, ""mcse"": 0.0007179885260401599, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0007179885260401599, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.24844522857412626, ""mcse"": 0.0010051295685207793, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0010051295685207793, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,S,plugin,0.13190510543729694,0.006498737345916381,0.008682104968413325,0.1708156297199205,0.13190510543729694,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.12322300046888361, ""mcse"": 0.00960814582813506, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.00960814582813506, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.14058721040571026, ""mcse"": 0.008753164119912523, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.008753164119912523, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,S,corrector,0.0455962886161951,0.011426534859263237,0.002047835200759851,0.04134134304999463,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.04764412381695495, ""mcse"": 0.015767592169058976, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.015767592169058976, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.04354845341543525, ""mcse"": 0.016542243884977086, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.016542243884977086, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,S,median,0.4158076137926903,0.0,0.003407235989478507,0.39017798937917075,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.41921484978216883, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.4124003778032118, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,S,extratrees,0.251868052187005,0.0007606884145880121,0.0034734052741713923,0.22460972546580527,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.25534145746117637, ""mcse"": 0.0011565383490672319, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0011565383490672319, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.24839464691283358, ""mcse"": 0.0009884363932446715, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0009884363932446715, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,H,plugin,0.01925404076103159,0.004439449824121483,9.314581234249815e-05,0.22063628224627588,-0.013992984569427103,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.01916089494868909, ""mcse"": 0.008010415625526594, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.008010415625526594, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.019347186573374087, ""mcse"": 0.0038298956212785254, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0038298956212785254, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,H,corrector,0.01512236524570093,0.0037242902689132704,0.0003032527002222122,0.08348966887778962,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.014819112545478718, ""mcse"": 0.005891268402046687, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.005891268402046687, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.015425617945923143, ""mcse"": 0.004557884228842873, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004557884228842873, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,H,median,0.4158076137926903,0.0,0.003407235989478507,0.39017798937917075,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.41921484978216883, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.4124003778032118, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,H,extratrees,0.27421689962010054,0.0008467279546230802,0.0038635431846402997,0.2655960204080155,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.2780804428047408, ""mcse"": 0.0012302794348097229, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0012302794348097229, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.2703533564354602, ""mcse"": 0.0011637033250983721, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0011637033250983721, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,B,plugin,0.5234492178951824,0.005187365398191079,0.0014292732250224538,0.45580180584888097,-0.5234492178951824,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.5220199446701599, ""mcse"": 0.007968137697663828, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.007968137697663828, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.5248784911202048, ""mcse"": 0.006644081631683115, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.006644081631683115, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,B,corrector,0.19918961582688519,0.0074115490327537285,0.0024753829681931345,0.17487461028493106,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.20166499879507832, ""mcse"": 0.0071627235634768435, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0071627235634768435, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.19671423285869205, ""mcse"": 0.012977658780106083, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.012977658780106083, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,B,median,0.4158076137926903,0.0,0.003407235989478507,0.39017798937917075,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.41921484978216883, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.4124003778032118, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,B,extratrees,0.2845480147987812,0.0014034126206343576,0.0029824556716460116,0.2604983080531276,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.28753047047042724, ""mcse"": 0.0022596305219578293, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0022596305219578293, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.2815655591271352, ""mcse"": 0.0016650338853187849, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0016650338853187849, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,R,plugin,0.008683229207563268,0.0016244395586258373,0.0026131145598815263,0.0025003103759337775,0.0006580667403824854,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.006070114647681741, ""mcse"": 0.0024075865429676944, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0024075865429676944, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.011296343767444794, ""mcse"": 0.0021814542297822538, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0021814542297822538, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,R,corrector,0.008683229207563268,0.0016244395586258373,0.0026131145598815263,0.0025003103759337775,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.006070114647681741, ""mcse"": 0.0024075865429676944, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0024075865429676944, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.011296343767444794, ""mcse"": 0.0021814542297822538, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0021814542297822538, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,R,median,0.3082312409654201,0.0,0.002961858034481429,0.12644406974012248,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.3052693829309387, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.31119309899990155, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,R,extratrees,0.026747780337444852,0.003928392219611008,0.008230285256871289,0.011540224811482359,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.018517495080573564, ""mcse"": 0.0029477407660088773, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0029477407660088773, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.03497806559431614, ""mcse"": 0.007282848762730873, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.007282848762730873, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,S,plugin,0.036818938479705646,0.004236871474076483,0.006515131628930691,0.01004116837747914,0.036818938479705646,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.04333407010863634, ""mcse"": 0.003490989513084938, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.003490989513084938, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.030303806850774957, ""mcse"": 0.007721224758476021, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.007721224758476021, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,S,corrector,0.005788657943574144,0.0015130623713639016,0.0012737917977961024,0.0016184839552265701,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.004514866145778042, ""mcse"": 0.0008994809174789066, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0008994809174789066, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.007062449741370247, ""mcse"": 0.0028893537404825875, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0028893537404825875, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,S,median,0.3082312409654201,0.0,0.002961858034481429,0.12644406974012248,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.3052693829309387, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.31119309899990155, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,S,extratrees,0.04078498858701787,0.005500053372220946,0.0014295148828811326,0.016344148607337385,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.042214503469899, ""mcse"": 0.0050637485603278395, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0050637485603278395, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.03935547370413674, ""mcse"": 0.009765285398128093, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.009765285398128093, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,H,plugin,0.0035890259715101957,0.0005781087113025628,0.0013569272625353244,0.001194183575252523,0.00015279067349899811,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.00494595323404552, ""mcse"": 0.0010185115932669954, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0010185115932669954, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.002232098708974871, ""mcse"": 0.0005472411376316348, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0005472411376316348, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,H,corrector,0.0035890259715101957,0.0005781087113025628,0.0013569272625353244,0.001194183575252523,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.00494595323404552, ""mcse"": 0.0010185115932669954, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0010185115932669954, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.002232098708974871, ""mcse"": 0.0005472411376316348, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0005472411376316348, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,H,median,0.3082312409654201,0.0,0.002961858034481429,0.12644406974012248,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.3052693829309387, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.31119309899990155, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,H,extratrees,0.024084076316143226,0.00303447822683249,0.0005311604318995744,0.01010302054274386,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.0246152367480428, ""mcse"": 0.0034524394905313272, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0034524394905313272, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.02355291588424365, ""mcse"": 0.004991281799367933, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004991281799367933, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,B,plugin,0.04194532612560399,0.0003599384806215888,0.0021357383479138035,0.011027360754423215,-0.04194532612560399,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.0440810644735178, ""mcse"": 0.0005404090500562994, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0005404090500562994, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.03980958777769019, ""mcse"": 0.00047558479574725615, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.00047558479574725615, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,B,corrector,0.011497360563060489,0.0018125377417450967,0.0004944878683263987,0.00317196435465669,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.011991848431386887, ""mcse"": 0.0008969543752622534, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0008969543752622534, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.01100287269473409, ""mcse"": 0.003512356062488477, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.003512356062488477, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,B,median,0.3082312409654201,0.0,0.002961858034481429,0.12644406974012248,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.3052693829309387, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.31119309899990155, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memoryless,B,extratrees,0.010092351234339075,0.002500168124808283,0.004467747872358124,0.005232711750625058,,1.0,0.0,0.0,"{""ad_memoryless_r1"": {""mean"": 0.0145600991066972, ""mcse"": 0.004676887184364687, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004676887184364687, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memoryless_r2"": {""mean"": 0.005624603361980949, ""mcse"": 0.0017692057183817888, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0017692057183817888, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,R,plugin,0.02061619225256227,0.006394236985430691,0.005570633797711909,0.027258639197585997,0.007666174285217398,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.02618682605027418, ""mcse"": 0.01063461508827688, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.01063461508827688, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.015045558454850361, ""mcse"": 0.007102818343980986, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.007102818343980986, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,R,corrector,0.02061619225256227,0.006394236985430691,0.005570633797711909,0.027258639197585997,,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.02618682605027418, ""mcse"": 0.01063461508827688, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.01063461508827688, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.015045558454850361, ""mcse"": 0.007102818343980986, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.007102818343980986, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,R,median,0.42763540717349174,0.0,0.006661350037289237,0.2921615184275111,,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.434296757210781, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.4209740571362025, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,R,extratrees,0.2815237649884115,0.002074049292508751,0.008026367839727738,0.16107992581634673,,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.28955013282813924, ""mcse"": 0.0023364528653958844, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0023364528653958844, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.27349739714868376, ""mcse"": 0.0034274932354138293, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0034274932354138293, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,S,plugin,0.1511332999249013,0.004786363765817801,0.003541414959389838,0.16624446131858636,0.1511332999249013,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.14759188496551146, ""mcse"": 0.006997474629714843, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.006997474629714843, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.15467471488429113, ""mcse"": 0.0065324161840341535, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0065324161840341535, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,S,corrector,0.05158101242196962,0.010140267560780694,0.005211053478336748,0.03714079945235079,,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.04636995894363287, ""mcse"": 0.009169129086491841, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.009169129086491841, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.05679206590030637, ""mcse"": 0.018089421677105498, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.018089421677105498, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,S,median,0.42763540717349174,0.0,0.006661350037289237,0.2921615184275111,,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.434296757210781, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.4209740571362025, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,S,extratrees,0.2811798799559266,0.0017737455965928708,0.0045251915923779085,0.158438879213675,,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.2857050715483045, ""mcse"": 0.0012330250534162953, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0012330250534162953, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.2766546883635487, ""mcse"": 0.003326310716601523, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.003326310716601523, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,H,plugin,0.01512768903955225,0.003878124587518664,0.005657644250268323,0.0950897046626109,-0.007856676717143064,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.009470044789283927, ""mcse"": 0.005871209887809716, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.005871209887809716, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.020785333289820573, ""mcse"": 0.005068362232373753, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.005068362232373753, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,H,corrector,0.015026990123876684,0.0037274938221120713,0.00575834316594387,0.023571530650037337,,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.009268646957932813, ""mcse"": 0.005069520910590368, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.005069520910590368, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.020785333289820553, ""mcse"": 0.005465967298897939, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.005465967298897939, ""draws"": 5, ""deterministic_draw"": false}}"
ad_memory,H,median,0.42763540717349174,0.0,0.006661350037289237,0.2921615184275111,,1.0,0.0,0.0,"{""ad_memory_r1"": {""mean"": 0.434296757210781, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""ad_memory_r2"": {""mean"": 0.4209740571362025, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
