substrate,n,family,rho_target,rep,hub_bias,seed,path,n_events,deviations,rho_headline,rho_event_weighted,mean_span_frac,C_one_step,lifetime_mean_over_T,burstiness_pooled,share_single_event_pairs,rho_W5_k1,rho_W5_k2,rho_W5_k3,rho_W5_k4,rho_W5_k5
er,400,er_n400_fam2,0.4498142055640865,0,False,924639,data_grid/er/er_n400_fam2/rho0.45_rep0.csv.gz,4727,0,0.45,0.6046118045271842,0.320125,0.2679355783308931,0.23759828575888853,0.16124493211662225,0.36,1.0,0.45,0.11,0.031875,0.00875
er,400,er_n400_fam2,0.4498142055640865,1,False,807019,data_grid/er/er_n400_fam2/rho0.45_rep1.csv.gz,4727,1,0.450625,0.6094774698540301,0.317375,0.23915187376725838,0.2406510931415481,0.16879787983153946,0.36,1.0,0.450625,0.105,0.024375,0.006875
er,400,er_n400_fam2,0.4498142055640865,2,False,672054,data_grid/er/er_n400_fam2/rho0.45_rep2.csv.gz,4727,0,0.450625,0.6211127565051829,0.325875,0.27115384615384613,0.23981050420683653,0.14249727542216817,0.36,1.0,0.450625,0.13,0.038125,0.010625
er,400,er_n400_fam2,0.4698510241383219,0,False,863020,data_grid/er/er_n400_fam2/rho0.47_rep0.csv.gz,4727,0,0.47,0.6359213031521049,0.330875,0.27113010446343777,0.2537732529900249,0.14292166156397554,0.36,1.0,0.47,0.129375,0.0425,0.0125
er,400,er_n400_fam2,0.4698510241383219,1,False,621592,data_grid/er/er_n400_fam2/rho0.47_rep1.csv.gz,4727,1,0.469375,0.6361328538184895,0.326125,0.2630085146641438,0.24493657709372257,0.14461059516834418,0.36,1.0,0.469375,0.119375,0.031875,0.01
er,400,er_n400_fam2,0.4698510241383219,2,False,87877,data_grid/er/er_n400_fam2/rho0.47_rep2.csv.gz,4727,1,0.47,0.6261899724984133,0.327125,0.25432692307692306,0.2541040350194418,0.14406165039878416,0.36,1.0,0.47,0.126875,0.031875,0.006875
er,400,er_n400_fam2,0.5782625417863042,0,False,908601,data_grid/er/er_n400_fam2/rho0.58_rep0.csv.gz,4727,1,0.578125,0.7945843029405543,0.35375,0.29713024282560707,0.2818684035018598,0.11016659276507454,0.36,1.0,0.578125,0.139375,0.03875,0.0125
er,400,er_n400_fam2,0.5782625417863042,1,False,207245,data_grid/er/er_n400_fam2/rho0.58_rep1.csv.gz,4727,0,0.578125,0.7952189549397081,0.357375,0.29636124506795264,0.29734663704330505,0.0989979235601452,0.36,1.0,0.578125,0.15875,0.04,0.01
er,400,er_n400_fam2,0.5782625417863042,2,False,540368,data_grid/er/er_n400_fam2/rho0.58_rep2.csv.gz,4727,2,0.57875,0.7871800296170933,0.352375,0.2780960775672102,0.29389317566954004,0.10726813491268437,0.36,1.0,0.57875,0.1375,0.036875,0.00875
er,400,er_n400_fam3,0.0720879973940534,0,False,87135,data_grid/er/er_n400_fam3/rho0.07_rep0.csv.gz,4704,1,0.071875,0.101828231292517,0.22075,0.07208480565371024,0.09146109227992905,0.2553867736803556,0.3825,1.0,0.071875,0.02125,0.008125,0.0025
er,400,er_n400_fam3,0.0720879973940534,1,False,341611,data_grid/er/er_n400_fam3/rho0.07_rep1.csv.gz,4704,1,0.071875,0.09608843537414966,0.219,0.05436337625178827,0.09210397781872987,0.2811573396416408,0.3825,1.0,0.071875,0.0175,0.004375,0.00125
er,400,er_n400_fam3,0.0720879973940534,2,False,832630,data_grid/er/er_n400_fam3/rho0.07_rep2.csv.gz,4704,1,0.071875,0.11075680272108844,0.220125,0.06321022727272728,0.09342893720133585,0.2731606386466559,0.3825,1.0,0.071875,0.020625,0.005625,0.0025
er,400,er_n400_fam3,0.09947225407817563,0,False,386850,data_grid/er/er_n400_fam3/rho0.10_rep0.csv.gz,4704,0,0.099375,0.13903061224489796,0.22537500000000002,0.07088255733148019,0.10136492049253693,0.2703792388890266,0.3825,1.0,0.099375,0.021875,0.005625,0.0
er,400,er_n400_fam3,0.09947225407817563,1,False,415510,data_grid/er/er_n400_fam3/rho0.10_rep1.csv.gz,4704,1,0.099375,0.15093537414965985,0.227875,0.0861244019138756,0.10392411364617571,0.2712786606802086,0.3825,1.0,0.099375,0.026875,0.010625,0.0025
er,400,er_n400_fam3,0.09947225407817563,2,False,529739,data_grid/er/er_n400_fam3/rho0.10_rep2.csv.gz,4704,1,0.099375,0.14136904761904762,0.22725,0.07152682255845942,0.10563461531058474,0.2883684302029596,0.3825,1.0,0.099375,0.029375,0.00625,0.00125
er,400,er_n400_fam3,0.1188568083167504,0,False,778038,data_grid/er/er_n400_fam3/rho0.12_rep0.csv.gz,4704,1,0.11875,0.171343537414966,0.231,0.08771929824561403,0.1115711047141691,0.2880905627920339,0.3825,1.0,0.11875,0.029375,0.00625,0.000625
er,400,er_n400_fam3,0.1188568083167504,1,False,404610,data_grid/er/er_n400_fam3/rho0.12_rep1.csv.gz,4704,1,0.11875,0.15093537414965985,0.23137500000000003,0.09549428379287156,0.1090159223225948,0.28470757369202443,0.3825,1.0,0.11875,0.029375,0.0075,0.00125
er,400,er_n400_fam3,0.1188568083167504,2,False,273759,data_grid/er/er_n400_fam3/rho0.12_rep2.csv.gz,4704,1,0.11875,0.17006802721088435,0.23224999999999998,0.09078681909885676,0.11106600086840648,0.28707156052760086,0.3825,1.0,0.11875,0.03125,0.008125,0.003125
er,400,er_n400_fam3,0.16410282348013408,0,False,768590,data_grid/er/er_n400_fam3/rho0.16_rep0.csv.gz,4704,1,0.164375,0.23958333333333334,0.243875,0.11880559085133419,0.1275301631068428,0.2673998810377359,0.3825,1.0,0.164375,0.040625,0.011875,0.0025
er,400,er_n400_fam3,0.16410282348013408,1,False,863674,data_grid/er/er_n400_fam3/rho0.16_rep1.csv.gz,4704,1,0.16375,0.2110969387755102,0.243875,0.11523687580025609,0.1302517219098152,0.29060724444864156,0.3825,1.0,0.16375,0.04125,0.01125,0.003125
er,400,er_n400_fam3,0.16410282348013408,2,False,744551,data_grid/er/er_n400_fam3/rho0.16_rep2.csv.gz,4704,0,0.164375,0.2225765306122449,0.244375,0.12853470437017994,0.1287223254197565,0.2722891834914531,0.3825,1.0,0.164375,0.0425,0.0125,0.0025
er,400,er_n400_fam3,0.18472112879909164,0,False,701823,data_grid/er/er_n400_fam3/rho0.18_rep0.csv.gz,4704,0,0.185,0.266156462585034,0.250375,0.13408521303258145,0.13765840409986077,0.25532791587434395,0.3825,1.0,0.185,0.04875,0.014375,0.00375
er,400,er_n400_fam3,0.18472112879909164,1,False,714379,data_grid/er/er_n400_fam3/rho0.18_rep1.csv.gz,4704,2,0.184375,0.2744472789115646,0.24912499999999999,0.13287585776668745,0.13498288806027675,0.2629956658127781,0.3825,1.0,0.184375,0.0525,0.006875,0.001875
er,400,er_n400_fam3,0.18472112879909164,2,False,510102,data_grid/er/er_n400_fam3/rho0.18_rep2.csv.gz,4704,0,0.185,0.27572278911564624,0.2515,0.14382298709280886,0.1339814425053154,0.24197415510084577,0.3825,1.0,0.185,0.053125,0.014375,0.005
er,400,er_n400_fam3,0.3494562910199422,0,False,552794,data_grid/er/er_n400_fam3/rho0.35_rep0.csv.gz,4704,1,0.349375,0.4800170068027211,0.29500000000000004,0.20490928495197439,0.20771234646028197,0.2026477971362676,0.3825,1.0,0.349375,0.095,0.0225,0.008125
er,400,er_n400_fam3,0.3494562910199422,1,False,132654,data_grid/er/er_n400_fam3/rho0.35_rep1.csv.gz,4704,1,0.349375,0.4806547619047619,0.29025,0.19239013933547697,0.20106809372888032,0.21748876716252916,0.3825,1.0,0.349375,0.07875,0.018125,0.005
er,400,er_n400_fam3,0.3494562910199422,2,False,607027,data_grid/er/er_n400_fam3/rho0.35_rep2.csv.gz,4704,0,0.349375,0.49043367346938777,0.292875,0.2112228692429857,0.1956928740686884,0.2118944955498965,0.3825,1.0,0.349375,0.0875,0.0225,0.005
er,400,er_n400_fam3,0.4451063130797289,0,False,1012,data_grid/er/er_n400_fam3/rho0.45_rep0.csv.gz,4704,0,0.445,0.6262755102040817,0.316625,0.22779156327543423,0.23935681916480042,0.17350288290267418,0.3825,1.0,0.445,0.10625,0.02625,0.005625
er,400,er_n400_fam3,0.4451063130797289,1,False,613248,data_grid/er/er_n400_fam3/rho0.45_rep1.csv.gz,4704,1,0.445,0.6254251700680272,0.321625,0.2537897310513447,0.24614589416409122,0.16360054066773605,0.3825,1.0,0.445,0.124375,0.030625,0.008125
er,400,er_n400_fam3,0.4451063130797289,2,False,189277,data_grid/er/er_n400_fam3/rho0.45_rep2.csv.gz,4704,0,0.445,0.6254251700680272,0.31825000000000003,0.2486406327236777,0.23380125035429605,0.1560317105505533,0.3825,1.0,0.445,0.105,0.033125,0.008125
er,400,er_n400_fam3,0.5077663889066067,0,False,664934,data_grid/er/er_n400_fam3/rho0.51_rep0.csv.gz,4704,1,0.5075,0.7247023809523809,0.33625,0.2665432670060157,0.2617193596293205,0.12943751556644278,0.3825,1.0,0.5075,0.133125,0.02875,0.011875
er,400,er_n400_fam3,0.5077663889066067,1,False,989522,data_grid/er/er_n400_fam3/rho0.51_rep1.csv.gz,4704,0,0.5075,0.7178996598639455,0.334375,0.2635479388605836,0.2581025279662394,0.13846535058616635,0.3825,1.0,0.5075,0.123125,0.031875,0.009375
er,400,er_n400_fam3,0.5077663889066067,2,False,626575,data_grid/er/er_n400_fam3/rho0.51_rep2.csv.gz,4704,1,0.5075,0.7181122448979592,0.332625,0.2603578154425612,0.2582969458323961,0.14099425698380158,0.3825,1.0,0.5075,0.119375,0.026875,0.009375
ba,2000,ba_n2000_fam0,0.08148819137667071,0,False,894103,data_grid/ba/ba_n2000_fam0/rho0.08_rep0.csv.gz,23650,0,0.08191382765531062,0.11095137420718816,0.22166833667334668,0.06665727170236753,0.098069122338613,0.2598000349177778,0.35445891783567135,1.0,0.08191382765531062,0.01941382765531062,0.005636272545090181,0.0013777555110220442
ba,2000,ba_n2000_fam0,0.08148819137667071,1,False,465699,data_grid/ba/ba_n2000_fam0/rho0.08_rep1.csv.gz,23650,1,0.08166332665330661,0.11014799154334039,0.22159318637274547,0.06393210749646393,0.09820186774461653,0.26928427993697446,0.35445891783567135,1.0,0.08166332665330661,0.020415831663326653,0.004759519038076153,0.0011272545090180361
ba,2000,ba_n2000_fam0,0.08148819137667071,2,False,750910,data_grid/ba/ba_n2000_fam0/rho0.08_rep2.csv.gz,23650,1,0.08191382765531062,0.11678646934460887,0.22246993987975952,0.06942288697615352,0.09828049905317271,0.26067255756158814,0.35445891783567135,1.0,0.08191382765531062,0.023046092184368736,0.006012024048096192,0.0013777555110220442
ba,2000,ba_n2000_fam0,0.1438591321673378,0,False,837293,data_grid/ba/ba_n2000_fam0/rho0.14_rep0.csv.gz,23650,1,0.1441633266533066,0.19226215644820296,0.237750501002004,0.10650577124868835,0.12119776523556726,0.27005243808221413,0.35445891783567135,1.0,0.1441633266533066,0.03494488977955912,0.007890781563126252,0.0017535070140280561
ba,2000,ba_n2000_fam0,0.1438591321673378,1,False,131033,data_grid/ba/ba_n2000_fam0/rho0.14_rep1.csv.gz,23650,1,0.14428857715430862,0.19543340380549684,0.23795090180360723,0.10429286278641033,0.12266592832388618,0.27928433507001615,0.35445891783567135,1.0,0.14428857715430862,0.0344438877755511,0.008892785571142285,0.002129258517034068
ba,2000,ba_n2000_fam0,0.1438591321673378,2,False,533700,data_grid/ba/ba_n2000_fam0/rho0.14_rep2.csv.gz,23650,1,0.14428857715430862,0.1901479915433404,0.23830160320641283,0.10316205533596838,0.12331259415827049,0.274061787354118,0.35445891783567135,1.0,0.14428857715430862,0.03582164328657315,0.009393787575150301,0.002004008016032064
ba,2000,ba_n2000_fam0,0.17518193768553744,0,False,521307,data_grid/ba/ba_n2000_fam0/rho0.18_rep0.csv.gz,23650,1,0.17535070140280562,0.22879492600422832,0.2469188376753507,0.1259672713433972,0.1344744545707971,0.2665460436894973,0.35445891783567135,1.0,0.17535070140280562,0.04546593186372745,0.011397795591182364,0.0023797595190380764
ba,2000,ba_n2000_fam0,0.17518193768553744,1,False,621103,data_grid/ba/ba_n2000_fam0/rho0.18_rep1.csv.gz,23650,1,0.1754759519038076,0.23446088794926004,0.24772044088176354,0.1299606948142513,0.1335513422605009,0.2609839861726169,0.35445891783567135,1.0,0.1754759519038076,0.0469689378757515,0.013401803607214428,0.0027555110220440883
ba,2000,ba_n2000_fam0,0.17518193768553744,2,False,714802,data_grid/ba/ba_n2000_fam0/rho0.18_rep2.csv.gz,23650,0,0.1754759519038076,0.24706131078224103,0.2476953907815631,0.1358257804632427,0.13302673997498818,0.2570599069877365,0.35445891783567135,1.0,0.1754759519038076,0.046467935871743485,0.01315130260521042,0.003381763527054108
ba,2000,ba_n2000_fam0,0.1890473450833565,0,False,370903,data_grid/ba/ba_n2000_fam0/rho0.19_rep0.csv.gz,23650,0,0.18937875751503006,0.2607188160676533,0.2512024048096192,0.1343878440652634,0.14150960136403465,0.2634909645114253,0.35445891783567135,1.0,0.18937875751503006,0.051352705410821646,0.01189879759519038,0.003381763527054108
ba,2000,ba_n2000_fam0,0.1890473450833565,1,False,347427,data_grid/ba/ba_n2000_fam0/rho0.19_rep1.csv.gz,23650,1,0.18912825651302606,0.2637632135306554,0.25082665330661325,0.13770737183485093,0.1392335248821469,0.25514042121727465,0.35445891783567135,1.0,0.18912825651302606,0.04822144288577154,0.013276553106212424,0.0035070140280561123
ba,2000,ba_n2000_fam0,0.1890473450833565,2,False,677758,data_grid/ba/ba_n2000_fam0/rho0.19_rep2.csv.gz,23650,1,0.18937875751503006,0.2658350951374207,0.2504008016032064,0.12736553784860558,0.14167044840041706,0.26076202824796296,0.35445891783567135,1.0,0.18937875751503006,0.04671843687374749,0.012274549098196393,0.0036322645290581164
ba,2000,ba_n2000_fam0,0.2657259694172992,0,False,113606,data_grid/ba/ba_n2000_fam0/rho0.27_rep0.csv.gz,23650,1,0.26603206412825653,0.3674418604651163,0.2707164328657315,0.17580120761727822,0.1696857250996253,0.2378931533145538,0.35445891783567135,1.0,0.26603206412825653,0.0655060120240481,0.01753507014028056,0.0045090180360721445
ba,2000,ba_n2000_fam0,0.2657259694172992,1,False,636530,data_grid/ba/ba_n2000_fam0/rho0.27_rep1.csv.gz,23650,1,0.2661573146292585,0.36380549682875263,0.27124248496993986,0.16974382644818833,0.171592211614845,0.23331674025541108,0.35445891783567135,1.0,0.2661573146292585,0.0685120240480962,0.01715931863727455,0.00438376753507014
ba,2000,ba_n2000_fam0,0.2657259694172992,2,False,158319,data_grid/ba/ba_n2000_fam0/rho0.27_rep2.csv.gz,23650,0,0.2659068136272545,0.3601268498942918,0.2693386773547094,0.17004282903113788,0.16763192489934625,0.2366075907187558,0.35445891783567135,1.0,0.2659068136272545,0.06149799599198397,0.01465430861723447,0.004634268537074149
ba,2000,ba_n2000_fam0,0.32712243575881894,0,False,742271,data_grid/ba/ba_n2000_fam0/rho0.33_rep0.csv.gz,23650,1,0.32702905811623245,0.45052854122621566,0.2875751503006012,0.20002183644502675,0.19490403653169283,0.2137777835665204,0.35445891783567135,1.0,0.32702905811623245,0.08316633266533066,0.022920841683366732,0.004759519038076153
ba,2000,ba_n2000_fam0,0.32712243575881894,1,False,347403,data_grid/ba/ba_n2000_fam0/rho0.33_rep1.csv.gz,23650,2,0.32740480961923846,0.4409725158562368,0.287750501002004,0.19447779111644659,0.19738031339282605,0.2142703718635819,0.35445891783567135,1.0,0.32740480961923846,0.08266533066132264,0.022670340681362724,0.006012024048096192
ba,2000,ba_n2000_fam0,0.32712243575881894,2,False,661398,data_grid/ba/ba_n2000_fam0/rho0.33_rep2.csv.gz,23650,0,0.32740480961923846,0.4392389006342495,0.28667334669338673,0.19571865443425077,0.19314608841910794,0.21433101605639931,0.35445891783567135,1.0,0.32740480961923846,0.07953406813627255,0.020791583166332665,0.005636272545090181
ba,2000,ba_n2000_fam0,0.5068156042048454,0,False,982142,data_grid/ba/ba_n2000_fam0/rho0.51_rep0.csv.gz,23650,1,0.5070140280561122,0.6948414376321354,0.33642284569138275,0.27310768086293474,0.26440252729784197,0.13684481034893028,0.35445891783567135,1.0,0.5070140280561122,0.1317635270541082,0.033066132264529056,0.010270541082164329
ba,2000,ba_n2000_fam0,0.5068156042048454,1,False,823370,data_grid/ba/ba_n2000_fam0/rho0.51_rep1.csv.gz,23650,0,0.5067635270541082,0.6903171247357294,0.33642284569138275,0.27972027972027974,0.26211169494007597,0.1414898705099843,0.35445891783567135,1.0,0.5067635270541082,0.13251503006012025,0.03532064128256513,0.00751503006012024
ba,2000,ba_n2000_fam0,0.5068156042048454,2,False,100375,data_grid/ba/ba_n2000_fam0/rho0.51_rep2.csv.gz,23650,2,0.5067635270541082,0.6908245243128964,0.33562124248496994,0.27014218009478674,0.26178346908352806,0.13672477737017358,0.35445891783567135,1.0,0.5067635270541082,0.12637775551102204,0.03494488977955912,0.01002004008016032
ba,2000,ba_n2000_fam0,0.5701088166965306,0,False,827887,data_grid/ba/ba_n2000_fam0/rho0.57_rep0.csv.gz,23650,1,0.5701402805611222,0.7809302325581395,0.3506513026052104,0.2819110792398709,0.28709507685733604,0.11286367470670389,0.35445891783567135,1.0,0.5701402805611222,0.14140781563126253,0.0343186372745491,0.007389779559118236
ba,2000,ba_n2000_fam0,0.5701088166965306,1,False,973915,data_grid/ba/ba_n2000_fam0/rho0.57_rep1.csv.gz,23650,1,0.5701402805611222,0.7791966173361522,0.3517034068136272,0.2853185595567867,0.2868542884743625,0.11247024986193532,0.35445891783567135,1.0,0.5701402805611222,0.14253507014028055,0.036698396793587176,0.009143286573146293
ba,2000,ba_n2000_fam0,0.5701088166965306,2,False,397894,data_grid/ba/ba_n2000_fam0/rho0.57_rep2.csv.gz,23650,2,0.5701402805611222,0.7745454545454545,0.3529308617234469,0.28730256772258006,0.2876786813317642,0.10958897467821989,0.35445891783567135,1.0,0.5701402805611222,0.1462925851703407,0.03719939879759519,0.011022044088176353
ba,2000,ba_n2000_fam1,0.16550563340445798,0,False,856165,data_grid/ba/ba_n2000_fam1/rho0.17_rep0.csv.gz,23618,1,0.16595691382765532,0.22736895588110764,0.24346192384769538,0.11972103835722588,0.12879119628340893,0.26608917284251143,0.3499498997995992,1.0,0.16595691382765532,0.04045591182364729,0.009018036072144289,0.00187875751503006
ba,2000,ba_n2000_fam1,0.16550563340445798,1,False,43025,data_grid/ba/ba_n2000_fam1/rho0.17_rep1.csv.gz,23618,1,0.16608216432865733,0.2271995935303582,0.24466432865731463,0.12157314885985139,0.13090786072520802,0.2694847357193914,0.3499498997995992,1.0,0.16608216432865733,0.04158316633266533,0.011648296593186372,0.004008016032064128
ba,2000,ba_n2000_fam1,0.16550563340445798,2,False,785036,data_grid/ba/ba_n2000_fam1/rho0.17_rep2.csv.gz,23618,0,0.1662074148296593,0.23130663053603184,0.2437374749498998,0.11954703384377816,0.13132024939303186,0.272101358317961,0.3499498997995992,1.0,0.1662074148296593,0.03920340681362725,0.010270541082164329,0.003006012024048096
ba,2000,ba_n2000_fam1,0.18710182756760424,0,False,437122,data_grid/ba/ba_n2000_fam1/rho0.19_rep0.csv.gz,23618,0,0.18800100200400802,0.2628503683631129,0.2501753507014028,0.12947933574728432,0.13973967664698211,0.25676181904177714,0.3499498997995992,1.0,0.18800100200400802,0.047344689378757514,0.012525050100200401,0.003006012024048096
ba,2000,ba_n2000_fam1,0.18710182756760424,1,False,742198,data_grid/ba/ba_n2000_fam1/rho0.19_rep1.csv.gz,23618,0,0.187875751503006,0.25505970022863916,0.2510270541082164,0.13828856964397251,0.13999855763639174,0.25791178366540746,0.3499498997995992,1.0,0.187875751503006,0.050976953907815634,0.013401803607214428,0.002880761523046092
ba,2000,ba_n2000_fam1,0.18710182756760424,2,False,647147,data_grid/ba/ba_n2000_fam1/rho0.19_rep2.csv.gz,23618,0,0.18800100200400802,0.2608603607418071,0.25027555110220445,0.13502373220084937,0.13838677082783932,0.2567530825832684,0.3499498997995992,1.0,0.18800100200400802,0.047344689378757514,0.012399799599198397,0.0036322645290581164
ba,2000,ba_n2000_fam1,0.19794251966608953,0,False,551439,data_grid/ba/ba_n2000_fam1/rho0.20_rep0.csv.gz,23618,1,0.19852204408817636,0.2732238123465154,0.2529058116232465,0.1415808412954461,0.1420646756849315,0.2617581859695547,0.3499498997995992,1.0,0.19852204408817636,0.04872244488977956,0.013652304609218437,0.0036322645290581164
ba,2000,ba_n2000_fam1,0.19794251966608953,1,False,261179,data_grid/ba/ba_n2000_fam1/rho0.20_rep1.csv.gz,23618,2,0.19852204408817636,0.27745787111525105,0.2522044088176353,0.13675108091414453,0.14259834314962322,0.25442045787596046,0.3499498997995992,1.0,0.19852204408817636,0.04834669338677355,0.011523046092184368,0.002630260521042084
ba,2000,ba_n2000_fam1,0.19794251966608953,2,False,801446,data_grid/ba/ba_n2000_fam1/rho0.20_rep2.csv.gz,23618,0,0.19889779559118237,0.26877805063934285,0.2531312625250501,0.14041816157367315,0.14307621891792552,0.25392547439620716,0.3499498997995992,1.0,0.19889779559118237,0.05060120240480962,0.01315130260521042,0.003006012024048096
ba,2000,ba_n2000_fam1,0.21863883810194115,0,False,381992,data_grid/ba/ba_n2000_fam1/rho0.22_rep0.csv.gz,23618,1,0.21918837675350702,0.2973579473283089,0.2589679358717435,0.15561994446456598,0.15034376076357708,0.2520176124253642,0.3499498997995992,1.0,0.21918837675350702,0.05523547094188377,0.01603206412825651,0.00438376753507014
ba,2000,ba_n2000_fam1,0.21863883810194115,1,False,688412,data_grid/ba/ba_n2000_fam1/rho0.22_rep1.csv.gz,23618,0,0.218937875751503,0.2963841138114997,0.25801603206412826,0.14998184239196224,0.15080413937757553,0.2564395950448809,0.3499498997995992,1.0,0.218937875751503,0.052730460921843685,0.013401803607214428,0.00501002004008016
ba,2000,ba_n2000_fam1,0.21863883810194115,2,False,257473,data_grid/ba/ba_n2000_fam1/rho0.22_rep2.csv.gz,23618,1,0.21981462925851702,0.2990515708358032,0.2581162324649299,0.14527027027027026,0.1505618489383573,0.25027875546853806,0.3499498997995992,1.0,0.21981462925851702,0.052104208416833664,0.014529058116232466,0.004133266533066132
ba,2000,ba_n2000_fam1,0.22020048056949004,0,False,805262,data_grid/ba/ba_n2000_fam1/rho0.22_rep0.csv.gz,23618,0,0.22094188376753507,0.3009992378694216,0.2582164328657315,0.1462940461725395,0.1529996669381119,0.2563326480672116,0.3499498997995992,1.0,0.22094188376753507,0.0531062124248497,0.01315130260521042,0.0038827655310621242
ba,2000,ba_n2000_fam1,0.22020048056949004,1,False,6778,data_grid/ba/ba_n2000_fam1/rho0.22_rep1.csv.gz,23618,2,0.22044088176352705,0.30442882547209754,0.25764028056112226,0.1447991261075373,0.15223958430290147,0.2562560341648088,0.3499498997995992,1.0,0.22044088176352705,0.049849699398797596,0.014529058116232466,0.003381763527054108
ba,2000,ba_n2000_fam1,0.22020048056949004,2,False,887335,data_grid/ba/ba_n2000_fam1/rho0.22_rep2.csv.gz,23618,0,0.22094188376753507,0.2961300702853756,0.2589428857715431,0.14684466019417475,0.1531037526056596,0.2509588868881597,0.3499498997995992,1.0,0.22094188376753507,0.055485971943887775,0.014153306613226453,0.004133266533066132
ba,2000,ba_n2000_fam1,0.25528580617070695,0,False,991054,data_grid/ba/ba_n2000_fam1/rho0.26_rep0.csv.gz,23618,1,0.2552605210420842,0.3493945295960708,0.26766032064128253,0.1642070742562661,0.16529402332742127,0.23990398326939197,0.3499498997995992,1.0,0.2552605210420842,0.06350200400801603,0.015531062124248497,0.004008016032064128
ba,2000,ba_n2000_fam1,0.25528580617070695,1,False,708858,data_grid/ba/ba_n2000_fam1/rho0.26_rep1.csv.gz,23618,1,0.2557615230460922,0.3376238462189855,0.26753507014028055,0.16594448998711792,0.16478131548853758,0.24489895969562614,0.3499498997995992,1.0,0.2557615230460922,0.06074649298597194,0.017409819639278557,0.00375751503006012
ba,2000,ba_n2000_fam1,0.25528580617070695,2,False,293223,data_grid/ba/ba_n2000_fam1/rho0.26_rep2.csv.gz,23618,0,0.2560120240480962,0.3427470573291557,0.2668086172344689,0.1648235294117647,0.16447321569405662,0.24782500938645405,0.3499498997995992,1.0,0.2560120240480962,0.05886773547094189,0.015280561122244489,0.0038827655310621242
ba,2000,ba_n2000_fam1,0.322181528150565,0,False,252345,data_grid/ba/ba_n2000_fam1/rho0.32_rep0.csv.gz,23618,0,0.32252004008016033,0.44339063426200354,0.28534569138276555,0.20112285336856012,0.18876919120174324,0.21260270586351385,0.3499498997995992,1.0,0.32252004008016033,0.0782815631262525,0.019789579158316632,0.0061372745490981965
ba,2000,ba_n2000_fam1,0.322181528150565,1,False,21325,data_grid/ba/ba_n2000_fam1/rho0.32_rep1.csv.gz,23618,1,0.32277054108216435,0.4339486832077229,0.2848947895791583,0.19725576289791438,0.18988516903345093,0.216980967597335,0.3499498997995992,1.0,0.32277054108216435,0.07740480961923847,0.019664328657314628,0.004634268537074149
ba,2000,ba_n2000_fam1,0.322181528150565,2,False,185616,data_grid/ba/ba_n2000_fam1/rho0.32_rep2.csv.gz,23618,1,0.32252004008016033,0.43284782792785165,0.28374248496993987,0.19318181818181818,0.18872953974897733,0.22052642040264825,0.3499498997995992,1.0,0.32252004008016033,0.07427354709418837,0.018036072144288578,0.0038827655310621242
ba,2000,ba_n2000_fam1,0.5207093883572558,0,False,165962,data_grid/ba/ba_n2000_fam1/rho0.52_rep0.csv.gz,23618,2,0.5207915831663327,0.7073418579049877,0.3384769539078156,0.27056096430227167,0.2680066854370022,0.13613420526098116,0.3499498997995992,1.0,0.5207915831663327,0.1313877755511022,0.03256513026052104,0.007640280561122244
ba,2000,ba_n2000_fam1,0.5207093883572558,1,False,579966,data_grid/ba/ba_n2000_fam1/rho0.52_rep1.csv.gz,23618,0,0.5206663326653307,0.7115759166737234,0.3390280561122244,0.27342168231179825,0.26766755223013355,0.12986347436417442,0.3499498997995992,1.0,0.5206663326653307,0.12963426853707416,0.036072144288577156,0.00876753507014028
ba,2000,ba_n2000_fam1,0.5207093883572558,2,False,917155,data_grid/ba/ba_n2000_fam1/rho0.52_rep2.csv.gz,23618,0,0.5210420841683366,0.7056905749851808,0.33539579158316635,0.26049716041336934,0.26409615126090275,0.13474011059390623,0.3499498997995992,1.0,0.5210420841683366,0.12124248496993988,0.027930861723446894,0.006763527054108216
ba,2000,ba_n2000_fam2,0.021933035132022206,0,False,452308,data_grid/ba/ba_n2000_fam2/rho0.02_rep0.csv.gz,23874,0,0.022294589178356715,0.02953003267152551,0.2059869739478958,0.018377885783718104,0.07543294779069289,0.1689246589119438,0.35370741482965934,1.0,0.022294589178356715,0.005761523046092184,0.001503006012024048,0.000375751503006012
ba,2000,ba_n2000_fam2,0.021933035132022206,1,False,878112,data_grid/ba/ba_n2000_fam2/rho0.02_rep1.csv.gz,23874,1,0.022545090180360723,0.02944625952919494,0.20566132264529058,0.018555133079847907,0.07487045986332995,0.1735098129743847,0.35370741482965934,1.0,0.022545090180360723,0.00438376753507014,0.0011272545090180361,0.000250501002004008
ba,2000,ba_n2000_fam2,0.021933035132022206,2,False,175613,data_grid/ba/ba_n2000_fam2/rho0.02_rep2.csv.gz,23874,0,0.022294589178356715,0.0292787132445338,0.20573647294589179,0.01738334858188472,0.0761688047771887,0.1961322347990525,0.35370741482965934,1.0,0.022294589178356715,0.004759519038076153,0.0013777555110220442,0.000250501002004008
ba,2000,ba_n2000_fam2,0.1487816730413073,0,False,173807,data_grid/ba/ba_n2000_fam2/rho0.15_rep0.csv.gz,23874,2,0.1492985971943888,0.20314987015162939,0.2399298597194389,0.11031143679665009,0.1244977302899245,0.27511222254904505,0.35370741482965934,1.0,0.1492985971943888,0.03832665330661322,0.009644288577154308,0.0023797595190380764
