graph_id,stratum,length,L,paths,distinct_dyad_coverage,cell_coverage,repeated_step_fraction,edge_traversal_hhi,top_degree_one_percent_node_traversal_share,plugin_rho2_mean,plugin_rho2_sd,plugin_rho2_bias,plugin_rho2_bias_MCSE,plugin_rho2_rmse,plugin_rho2_minus_component_target,plugin_rho3_mean,plugin_rho3_sd,plugin_rho3_bias,plugin_rho3_bias_MCSE,plugin_rho3_rmse,plugin_rho3_minus_component_target,plugin_rho4_mean,plugin_rho4_sd,plugin_rho4_bias,plugin_rho4_bias_MCSE,plugin_rho4_rmse,plugin_rho4_minus_component_target,plugin_rho5_mean,plugin_rho5_sd,plugin_rho5_bias,plugin_rho5_bias_MCSE,plugin_rho5_rmse,plugin_rho5_minus_component_target,plugin_ProfileAE_mean,design_rho2_mean,design_rho2_sd,design_rho2_bias,design_rho2_bias_MCSE,design_rho2_rmse,design_rho2_minus_component_target,design_rho3_mean,design_rho3_sd,design_rho3_bias,design_rho3_bias_MCSE,design_rho3_rmse,design_rho3_minus_component_target,design_rho4_mean,design_rho4_sd,design_rho4_bias,design_rho4_bias_MCSE,design_rho4_rmse,design_rho4_minus_component_target,design_rho5_mean,design_rho5_sd,design_rho5_bias,design_rho5_bias_MCSE,design_rho5_rmse,design_rho5_minus_component_target,design_ProfileAE_mean
sp_workplace__pwt,surrogate,4L,1852,1000,0.33321010762751524,0.3354133463224549,0.23102591792656588,0.0008474103065275298,0.0452848272138229,0.6393407676019695,0.009868492756609882,0.007146102183158032,0.000312069141837609,0.012180169890034868,0.007146102183158032,0.4519815039967815,0.010556856499986509,0.004625397305157708,0.00033383711471510685,0.011520853795301206,0.004625397305157708,0.32627877716891823,0.009881328864547354,0.004098150121655708,0.00031247505521135073,0.010692888005063657,0.004098150121655708,0.0,0.0,0.0,0.0,0.0,0.0,0.006909511805370085,0.6323799025081986,0.013951416195860041,0.0001852370893872246,0.00044118251763879525,0.013945669027892512,0.0001852370893872246,0.4477318121675464,0.014527875173408743,0.0003757054759225831,0.00045941175110585287,0.014525469097475999,0.0003757054759225831,0.32265267628336214,0.013009665934918847,0.00047204923609961424,0.00041140175952247447,0.013011724974489429,0.00047204923609961424,0.0,0.0,0.0,0.0,0.0,0.0,0.008213746050434744
snap_email_eu__pwt,surrogate,L,1716,1000,0.0934465263944223,0.09979474663509172,0.12521853146853146,0.0007504700039665075,0.17871153846153845,0.7397084529951012,0.0105151884825191,0.05251970797518091,0.0003325194563072999,0.05356097782371379,0.05251970797518091,0.5476415020773463,0.01239171117178146,0.062021482157027574,0.00039186031409783444,0.06324606865421424,0.062021482157027574,0.3742611171311738,0.011803084293720761,0.04899966294790692,0.00037324629783117437,0.05039980610135636,0.04899966294790692,0.08955026341287667,0.006761901551678716,0.011487514408892605,0.00021383010217131503,0.013328187295221951,0.011487514408892605,0.04381350695566191,0.6848130879240732,0.03345618572607435,-0.0023756570958470835,0.0010579774871600914,0.033523734780171684,-0.0023756570958470835,0.483170612075183,0.032897958696039606,-0.002449407845135698,0.001040324798496281,0.03297260998877362,-0.002449407845135698,0.32276356250660515,0.026872596882830183,-0.0024978916766617565,0.0008497861279328432,0.026975058657808387,-0.0024978916766617565,0.07627016162609167,0.012268477469144104,-0.0017925873778923962,0.00038796332224953496,0.012392674988833716,-0.0017925873778923962,0.019596727812729947
snap_email_eu__pwt,surrogate,4L,6864,1000,0.2853652265936255,0.3001119783485972,0.33215224358974366,0.0002951803198743758,0.17873404720279723,0.7289518369263205,0.005071049130717511,0.04176309190640015,0.00016036065379684264,0.04206953374271334,0.04176309190640015,0.5332236602685442,0.005642781975603754,0.04760364034822545,0.00017844043382652546,0.04793658020592396,0.04760364034822545,0.3610823677339117,0.005396932782280148,0.03582091355064482,0.00017066599970834887,0.036224792672640144,0.03582091355064482,0.08600316364117938,0.002927012746679192,0.007940414637195317,9.256027019851697e-05,0.00846221134374396,0.007940414637195317,0.03328294437260167,0.6865146209891378,0.016135851467526045,-0.0006741240307824858,0.0005102604262355278,0.016141864207344786,-0.0006741240307824858,0.48476435973088716,0.015806843607252524,-0.0008556601894315619,0.0004998562841699002,0.01582209224088565,-0.0008556601894315619,0.32474704411644145,0.013497895999015897,-0.0005144100668254548,0.0004268409497696412,0.013500948889641071,-0.0005144100668254548,0.07746100213905668,0.006279434674011903,-0.0006017468649273799,0.00019857315988114552,0.006305074766789663,-0.0006017468649273799,0.009978801699782207
snap_collegemsg__pwt,surrogate,L,1541,1000,0.09111692441104205,0.1004050106862978,0.18178066190785205,0.003939776332063129,0.3123705386112913,0.582191386450115,0.03446924583388532,0.07236337662210524,0.0010900132606334752,0.08014611067045684,0.07386400512050884,0.2860137637673101,0.019495775608962644,0.06900263499147541,0.0006165105567587816,0.07170124697029481,0.06964138586046278,0.1082707260458677,0.009613825717588405,0.030730619093996034,0.00030401586295482054,0.03219789075674848,0.030958850756474712,0.032466488856388406,0.0047031493225097734,0.011003849746690473,0.00014872664035008704,0.011965876615777651,0.011067022909557356,0.04701631557836119,0.505207412534347,0.0545622682258477,-0.00462059729366282,0.0017254104189871318,0.05473037540694933,-0.0031199687952592203,0.21565067526039228,0.030535318980218943,-0.0013604535154423947,0.0009656115705726187,0.03055035406155181,-0.0007217026464550191,0.07707176424713057,0.015378027410905376,-0.0004683427047410954,0.00048629592538963057,0.015377470149949592,-0.00024011104226241697,0.021462438640384513,0.006662008414701703,-2.0046931342027063e-07,0.00021067120381664957,0.006658676580344376,6.29726935534626e-05,0.018582173773784086
snap_collegemsg__pwt,surrogate,4L,6164,1000,0.2650651105651106,0.28793536768780176,0.4049365671641791,0.003414963472988583,0.31235918234912396,0.5707576857252084,0.03189634810580837,0.060929675897198554,0.001008651090559518,0.06876616210318914,0.062430304395602154,0.27459473916831084,0.015977432638064684,0.05758361039247617,0.0005052507829819709,0.05975696830648862,0.058222361261463546,0.10430625103124362,0.006708818807896305,0.02676614407937196,0.00021215147842327942,0.02759329104012575,0.026994375741850637,0.03078232183997209,0.0026293847090518596,0.009319682730274156,8.314844525423029e-05,0.009683141870137912,0.00938285589314104,0.039888541101828365,0.507809200758743,0.03670068677913758,-0.0020188090692667693,0.0011605776191450376,0.036737842338771844,-0.0005181805708631693,0.21612558308295649,0.018435419821916883,-0.0008855456928781869,0.0005829791625867308,0.018447466776782405,-0.0002467948238908113,0.07729037096971862,0.008412880117407056,-0.0002497359821530404,0.0002660386285295106,0.008412380363415283,-2.150431967436195e-05,0.0212793857321075,0.0034793509869937194,-0.00018325337759043242,0.0001100267389805504,0.0034824358153168846,-0.00012008021472354954,0.009876864388364928
snap_mathoverflow__pwt,surrogate,L,18261,1000,0.072053631653421,0.09977767451326233,0.2582512458244346,0.006097771220190731,0.7418767318328678,0.5558595885396358,0.04197911734237099,0.20507282782341224,0.0013274962496536676,0.20932116175399607,0.20559542119587282,0.32749259069695236,0.025661907386828244,0.1891152647258694,0.0008115007644667687,0.19084668797119608,0.18943842791582868,0.18916217665769383,0.014924716526054652,0.13143979307593773,0.0004719609765468845,0.13228357275211852,0.13156208811131279,0.09320973221695292,0.0074376080391505275,0.07178792420997368,0.0002351978174729446,0.07217180029421198,0.07186132109029272,0.15088348391326825,0.35013604022067074,0.06140833201020309,-0.0006507204955528145,0.0019419019646406803,0.061381069510056514,-0.0001281271230922365,0.13639509005824907,0.03060855778572452,-0.0019822359128338907,0.0009679275849576957,0.030657400169069194,-0.001659072722874605,0.05614367003491173,0.010421786148850715,-0.001578713546844357,0.00032956581517562864,0.010535527958713512,-0.0014564185114693193,0.020805638078455535,0.0038134761583185077,-0.000616169928523709,0.00012059270463035351,0.003861052083366726,-0.0005427730482046589,0.014621058225331425
snap_mathoverflow__pwt,surrogate,4L,73044,1000,0.18752085261668425,0.23848154127942472,0.5173964322873885,0.0060557269750468904,0.7419311100158807,0.5043450775594854,0.03906776937477629,0.15355831684326188,0.0012354313432646543,0.1584453249075288,0.15408091021572246,0.27288794322971205,0.02126182058358858,0.1345106172586291,0.0006723578024599038,0.13617899656265495,0.13483378044858838,0.14580597727931693,0.011378327300099668,0.08808359369756084,0.00035981430231189174,0.08881473044767417,0.08820588873293589,0.0665094641872675,0.005209143331050016,0.04508765618028825,0.00016472757584394562,0.04538727551749571,0.045161053060607304,0.10683957744940502,0.34977653436589334,0.039943175205023426,-0.0010102263503302122,0.001263114106270371,0.03993597808358574,-0.0004876329778696342,0.13680458123275507,0.01607063734525752,-0.0015727447383278859,0.0005081981746157552,0.01613941279322271,-0.0012495815483686001,0.05696191531265109,0.006678211826935894,-0.0007604682691050024,0.00021118360070191636,0.006718052298139438,-0.0006381732337299648,0.021155401341309492,0.0024271283262010846,-0.00026640666566975224,7.675253684307561e-05,0.002440498611236872,-0.00019300978535070207,0.007776359429532338
nr_digg_reply__pwt,surrogate,L,14352,1000,0.09809873759614819,0.099963432375499,0.4179488573021182,0.023127898768221584,0.5468532608695652,0.02420477670138648,0.004145964127359535,0.01605493230000077,0.00013110689739808545,0.016581094073806313,0.016209874420490055,0.002775573443106662,0.0005324898785391873,0.00208271923607243,1.6838808471702458e-05,0.0021496467946111653,0.002095891548909415,0.0004448630997701298,0.00013499749464586754,0.00029220030838970586,4.2689956149732736e-06,0.00032184952922155967,0.0002951026824046348,1.292725309803867e-05,3.697222484620236e-05,-1.0559330191257318e-05,1.1691644067786802e-06,3.843277141654064e-05,-1.0112811112037483e-05,0.004736766854246673,0.007943624303052987,0.0030071248801067656,-0.0002062200983327222,9.509363829698141e-05,0.00301268716820531,-5.127797784343878e-05,0.0006757311309383562,0.0006351144682547612,-1.7123076095875442e-05,2.008408294611751e-05,0.000635027729421107,-3.950763258890296e-06,0.00014350862711454317,0.00022281245069066572,-9.154164265880779e-06,7.045948352264608e-06,0.00022288907895633711,-6.25179025095184e-06,2.053051532208849e-05,0.00013267737553944393,-2.9560679672074984e-06,4.195627006781541e-06,0.00013264396342043368,-2.5095488879876627e-06,0.0005832226820404297
nr_digg_reply__pwt,surrogate,4L,57408,1000,0.2383290118020081,0.2407353095213156,0.6464794627926421,0.02306798605035276,0.5467071401198439,0.016822018844896612,0.002832159789460385,0.008672174443510903,8.956075632237756e-05,0.009122484174973772,0.008827116564000186,0.0015725452845198368,0.00028083713331509554,0.0008796910774856051,8.880849928280556e-06,0.0009233888767799712,0.0008928633903225903,0.00027297646519123343,6.838937753345667e-05,0.00012031367381080949,2.162662007668713e-06,0.00013837561186245254,0.00012321604782573843,2.0658719436185835e-05,2.4412941416219116e-05,-2.827863853110154e-06,7.72004992595091e-07,2.456404956139931e-05,-2.381344773890318e-06,0.002545547948234317,0.007895866275369723,0.0019792338295477434,-0.00025397812601598603,6.258886923428339e-05,0.0019944809033853378,-9.903600552670262e-05,0.000680824111948825,0.000401199881982527,-1.2030095085406676e-05,1.2687054240555353e-05,0.00040117964448019386,1.1422177515784705e-06,0.0001421898240646364,0.00011444001046715677,-1.0472967315787533e-05,3.6189108852972537e-06,0.00011486123159763168,-7.570593300858594e-06,2.0774795485572102e-05,6.340502895745658e-05,-2.711787803723886e-06,2.0050430661449413e-06,6.34313116094192e-05,-2.2652687245040504e-06,0.000376999475772936
dar_a0_r1,synthetic,L,384,1000,0.09956341390629662,0.09954664517428975,0.13115364583333333,0.0033807644314236118,0.02832942708333333,0.38479882706040053,0.024778992719433405,-0.0016529783708140178,0.0007835805511813917,0.02482170057034616,-0.0016529783708140178,0.08418332804344668,0.014031813777593653,0.0012230176883288035,0.00044372491240527286,0.014078021109415311,0.0012230176883288035,0.011496219342554504,0.005243915551216102,0.0001563208048045786,0.00016582716999420235,0.005243623542169341,0.0001563208048045786,0.000299803909436642,0.0009001009476948803,1.3855268642755294e-06,2.846369118791907e-05,0.0008996518515569628,1.3855268642755294e-06,0.008813721193789434,0.38623198792773633,0.028985515606992092,-0.0002198175034782146,0.0009166024847245299,0.02897185314444028,-0.0002198175034782146,0.08250529450833442,0.015742284754774606,-0.00045501584678345197,0.0004978147540003299,0.015740989460384398,-0.00045501584678345197,0.01076359448748393,0.005965281105300537,-0.0005763040502659959,0.00018863875175916426,0.0059900851784380595,-0.0005763040502659959,0.00024204941883970292,0.0007695412801974221,-5.636896373266355e-05,2.4335031989456833e-05,0.0007712191959606906,-5.636896373266355e-05,0.010186426280236418
dar_a0_r1,synthetic,4L,1536,1000,0.3375389435989257,0.3376840620592384,0.263611328125,0.0010956556532118057,0.028015950520833336,0.3852065745397981,0.011666066186476882,-0.0012452308914164267,0.00036891340483541563,0.01172653414867026,-0.0012452308914164267,0.08444468060258808,0.006610043131252449,0.0014843702474702097,0.00020902791726709063,0.006771435044242498,0.0014843702474702097,0.01170122382712707,0.002486074863698475,0.00036132528937714466,7.861659002979837e-05,0.002510964680044097,0.00036132528937714466,0.00033791659793820986,0.00043008892536204114,3.9498215365843384e-05,1.3600606005582082e-05,0.00043168462591623854,3.9498215365843384e-05,0.004291502441160095,0.3865596916769656,0.01447388668393488,0.00010788624575103212,0.00045770448516415854,0.014467050210242248,0.00010788624575103212,0.0827328659635536,0.00805957758492924,-0.00022744439156427432,0.0002548662214721556,0.00805875703864438,-0.00022744439156427432,0.011204818543881273,0.0031819865054775105,-0.00013507999386865206,0.0001006232484122878,0.003183262428337238,-0.00013507999386865206,0.0002689554401194345,0.0003936914444936906,-2.946294245293195e-05,1.2449616599218174e-05,0.000394596028226395,-2.946294245293195e-05,0.005179815864050106
dar_a08_r1,synthetic,L,208,1000,0.10086956521739131,0.09995665261890428,0.21923076923076923,0.007444665310650888,0.03894230769230769,0.7789744414492875,0.03056075066399174,-0.00549760824015344,0.0009664157910271705,0.031036256507957414,-0.00549760824015344,0.584211335607008,0.03380612752660216,-0.009577484268768366,0.0010690436185417733,0.035120358896301884,-0.009577484268768366,0.4074345198559104,0.03570351884126891,-0.009335666479493354,0.001129044400211455,0.036886598989436956,-0.009335666479493354,0.2965058985122336,0.03332824842469855,-0.00349410148776641,0.0010539317544596622,0.03349432961147565,-0.00349410148776641,0.027208707096943976,0.7843019287757084,0.03979823803123381,-0.00017012091373258542,0.0012585307904023424,0.03977869771329428,-0.00017012091373258542,0.5935129756943937,0.04588912600168036,-0.0002758441813827117,0.001451141579997657,0.045867005170659454,-0.0002758441813827117,0.41610520323172284,0.048211965555889545,-0.0006649831036809051,0.001524596216301969,0.04819244164459505,-0.0006649831036809051,0.29855690305706367,0.044738192465667105,-0.0014430969429363172,0.001414745865904924,0.04473909797947082,-0.0014430969429363172,0.03589215077346472
dar_a08_r1,synthetic,4L,832,1000,0.33430062111801245,0.3324415011037528,0.35309615384615384,0.0024513452292899414,0.039033052884615387,0.7815176771481528,0.013283505967086991,-0.002954372541288164,0.0004200613416843256,0.013601595360823514,-0.002954372541288164,0.5876366654912061,0.015852934332307653,-0.006152154384570285,0.0005013138008717282,0.016997447308025486,-0.006152154384570285,0.41048019692754073,0.01656508267782101,-0.006289989407863017,0.0005238339089091558,0.017711338992576257,-0.006289989407863017,0.29816376281526835,0.015594913231003723,-0.0018362371847316372,0.0004931544572266736,0.015694899947512997,-0.0018362371847316372,0.012839048826118611,0.7845214685218386,0.020140169596967575,4.941883239761857e-05,0.0006368880838849296,0.020130157654231574,4.941883239761857e-05,0.5943762195622114,0.02288886005197594,0.0005873996864350639,0.0007238093080908397,0.022884952544326702,0.0005873996864350639,0.41652793477427635,0.023565673785539542,-0.00024225156112739343,0.000745212037588273,0.023555133746263633,-0.00024225156112739343,0.299474535963867,0.021763302117486696,-0.0005254640361330165,0.0006882160409762336,0.021758763526248757,-0.0005254640361330165,0.017581793330594613
dar_a0_r2,synthetic,L,382,1000,0.10019274924471298,0.10029302325581395,0.13183769633507852,0.0034040322359584446,0.032769633507853405,0.3959580884564584,0.02562755588198679,-0.00011441909641168868,0.0008104144745032357,0.025614994448437716,-0.00011441909641168868,0.08712702838946268,0.014523516335128422,0.0007221945526046797,0.00045927391253667145,0.014534206520543774,0.0007221945526046797,0.011950017715434686,0.005415366863301084,0.0007717699812957134,0.00017124893653433127,0.005467403494338465,0.0007717699812957134,0.0003769612709113184,0.0009980383875005051,7.484646728594073e-05,3.15607449678332e-05,0.001000343209087196,7.484646728594073e-05,0.00923186609175835,0.3973273282459254,0.02927768227841372,0.0012548206930553252,0.0009258416061053536,0.029289931237335892,0.0012548206930553252,0.08608692407735269,0.01700999217365915,-0.000317909759505311,0.000537903182504013,0.017004457078348207,-0.000317909759505311,0.01105049984257608,0.0057877390531818704,-0.0001277478915628922,0.00018302437910761116,0.005786254829177299,-0.0001277478915628922,0.00033256257064662875,0.0009465011207660694,3.0447767021251108e-05,2.993099349522875e-05,0.0009465176035110995,3.0447767021251108e-05,0.010587357475412259
dar_a0_r2,synthetic,4L,1528,1000,0.33809516616314206,0.3381053589484328,0.2676079842931937,0.0011118613113675613,0.033144960732984285,0.3946261318246379,0.011583882374483278,-0.0014463757282321965,0.0003663145245084671,0.011668082416670597,-0.0014463757282321965,0.08707999797123357,0.006539596886256736,0.0006751641343755721,0.00020680021139916373,0.006571103995193743,0.0006751641343755721,0.011917902170478268,0.002574510843827309,0.0007396544363392956,8.141318127296344e-05,0.0026774179098705943,0.0007396544363392956,0.00037985833050533264,0.00044213047042827505,7.7743526879955e-05,1.3981393095150705e-05,0.00044869580954136503,7.7743526879955e-05,0.004268808143319662,0.39583591075256813,0.01452896200073108,-0.00023659680030196917,0.00045944611960347173,0.014523622968384373,-0.00023659680030196917,0.08632839248963944,0.00854093551020706,-7.6441347218556e-05,0.00027008809560866604,0.0085370062135207,-7.6441347218556e-05,0.01119117946361673,0.003064747882111223,1.293172947775846e-05,9.691583761648675e-05,0.0030632424211856964,1.293172947775846e-05,0.0003236673830269366,0.0004505372979367396,2.1552579401558944e-05,1.424724032337977e-05,0.00045082744665134,2.1552579401558944e-05,0.0053291269281939115
dar_a08_r2,synthetic,L,200,1000,0.09944380218368658,0.09990649244589629,0.22582999999999998,0.007839250000000002,0.045415000000000004,0.7744069192463713,0.031483600932622764,-0.00401311928927417,0.0009955988789088932,0.03172272114726138,-0.00401311928927417,0.6104504855780829,0.03635605762325265,0.008652155456053356,0.0011496794883380616,0.03735372748488529,0.008652155456053356,0.45532613707803227,0.03603099967573035,0.006385867328513983,0.001139400253480962,0.036574772811765084,0.006385867328513983,0.32019363129024986,0.032714255025115054,0.003559077661476562,0.0010345155783497248,0.03289102146736764,0.003559077661476562,0.02772336205055249,0.7785330625224894,0.04001220543340219,0.00011302398684398529,0.001265297033761156,0.039992354037774985,0.00011302398684398529,0.604424657309143,0.04683691655084825,0.0026263271871134197,0.0014811133487991803,0.04688710536739182,0.0026263271871134197,0.45278782212669005,0.04750676085327958,0.00384755237717177,0.0015022956855328773,0.04763863026724222,0.00384755237717177,0.32182267524179403,0.04358924470848522,0.005188121613020735,0.0013784129476525557,0.04387526453337283,0.005188121613020735,0.035733295378752215
dar_a08_r2,synthetic,4L,800,1000,0.3309203596660244,0.33189812168231936,0.35594625,0.0025730781250000003,0.0449775,0.7758213287628802,0.014350657291537929,-0.0025987097727652175,0.0004538076296176285,0.01457699268770953,-0.0025987097727652175,0.6084471858678616,0.016875204092787345,0.006648855745832072,0.0005336408091340342,0.018129948245622186,0.006648855745832072,0.4530059027590643,0.017919937779788328,0.0040656330095460436,0.0005666781891263198,0.018366611490140575,0.0040656330095460436,0.31782664268963,0.016223027637538263,0.0011920890608567158,0.0005130171787848145,0.016258675082294262,0.0011920890608567158,0.013498216606460325,0.7785611836318124,0.0200551492911664,0.00014114509616691695,0.0006341995057479722,0.020045616129619297,0.00014114509616691695,0.6026789178149329,0.024147737206066836,0.000880587692903334,0.0007636184991036195,0.02415171906192154,0.000880587692903334,0.45002598166270524,0.02511952251890549,0.0010857119131869597,0.0007943490489563137,0.02513042362405891,0.0010857119131869597,0.3183140028178543,0.023760430929231628,0.0016794491890810281,0.0007513707992348299,0.023807857304754432,0.0016794491890810281,0.018617857388065075
ad_memoryless_r1,synthetic,L,1136,1000,0.0973121946546604,0.09997018307050934,0.10577288732394366,0.0010908007463796866,0.1152737676056338,0.08110999250952744,0.008136943967288795,0.026219677345239674,0.0002573127612979922,0.027452051423493745,0.026219677345239674,0.0047648425526585015,0.0018048999465900047,0.0026573609931221476,5.707594779940673e-05,0.0032118489380963313,0.0026573609931221476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007235261605122359,0.05502048050963733,0.007395279124746763,0.00013016534534956298,0.00023385925966896255,0.007392726573917927,0.00013016534534956298,0.002183827212502532,0.0010767767584495365,7.634565296617789e-05,3.405067088233492e-05,0.0010789427223334826,7.634565296617789e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001686321988868516
ad_memoryless_r1,synthetic,4L,4544,1000,0.3154087556279337,0.3218144825086098,0.27540669014084507,0.0003937683650317397,0.11541120158450704,0.0745183863407074,0.003129699357575459,0.019628071176419633,9.896978361504203e-05,0.019875774227871842,0.019628071176419633,0.003948160611901063,0.0006369862102938261,0.001840679052364709,2.0143272626474835e-05,0.0019476768352287373,0.001840679052364709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005367745462813585,0.054726631502520155,0.003509840640721305,-0.00016368366176761073,0.00011099090648904055,0.0035119018612520107,-0.00016368366176761073,0.002142236841847626,0.0005457955203452296,3.4755282311272045e-05,1.725956981007696e-05,0.0005466285639512695,3.4755282311272045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008004032262484784
ad_memory_r1,synthetic,L,248,1000,0.09707877041306437,0.09982402088772846,0.18500806451612903,0.005827295785639958,0.05516532258064515,0.7980918803280681,0.027282806256124337,0.0017422165432458003,0.000862758087304441,0.027324759544698055,0.0017422165432458003,0.562017992330941,0.03352358998111398,0.01975094141835687,0.0010601089968592125,0.03889481894864652,0.01975094141835687,0.3302041566800611,0.031850188071552675,0.027610496737697998,0.0010071913821083243,0.04213976240815219,0.027610496737697998,0.14731953792571584,0.02301004367594781,0.029163918329174046,0.0007276414707594846,0.037141173650946886,0.029163918329174046,0.029531665887267685,0.7960887205056324,0.03271776817130862,-0.0002609432791899069,0.0010346266737869731,0.032702446286972754,-0.0002609432791899069,0.5420863269248366,0.04076557645497662,-0.00018072398774748866,0.0012891207172745865,0.0407455893642807,-0.00018072398774748866,0.30312885650542365,0.03745058489042601,0.0005351965630605582,0.0011842914795923364,0.03743568080972326,0.0005351965630605582,0.11790909922963334,0.02400713715112177,-0.00024652036690844814,0.0007591723349759073,0.023996396893072904,-0.00024652036690844814,0.026844921448382682
ad_memory_r1,synthetic,4L,992,1000,0.32461911623439005,0.331688772845953,0.3186925403225806,0.0019217591538761701,0.054827620967741936,0.7974951187519762,0.012477961687459915,0.0011454549671539027,0.0003945877948869142,0.012524212367555148,0.0011454549671539027,0.5568525869945868,0.015002658095690683,0.014585536082002748,0.0004744257053914693,0.020918712507840036,0.014585536082002748,0.32412568801959024,0.014168769217245296,0.02153202807722715,0.00044805582367776216,0.025771719000270914,0.02153202807722715,0.1410750853347692,0.010349162047265272,0.02291946573822741,0.00032726923943529417,0.025145575349378183,0.02291946573822741,0.018129458736955237,0.7960344116811043,0.016696272729823918,-0.00031525210371796675,0.0005279825026160071,0.016690899958794664,-0.00031525210371796675,0.5418590982576229,0.020651503073737497,-0.0004079526549611856,0.0006530578681897871,0.020645205738719936,-0.0004079526549611856,0.30231854377385303,0.018521214297780284,-0.00027511616851005893,0.0005856922221306177,0.0185139955868908,-0.00027511616851005893,0.11833823391069034,0.012226563722059379,0.000182614314148552,0.00038663789318893525,0.012221813268777299,0.000182614314148552,0.01357320219919965
ad_memoryless_r2,synthetic,L,1062,1000,0.09168486127864899,0.09983957823385427,0.14116666666666666,0.0012756391841424878,0.20033709981167608,0.13863788835806742,0.009828739563086384,0.07701746214174254,0.0003108120354796119,0.07764146438619202,0.07701746214174254,0.021916821081086283,0.003722833761932312,0.016187026147431276,0.00011772634037879158,0.016609197669526003,0.016187026147431276,0.0021971169492687073,0.0010240484190181824,0.0017950260767315139,3.238325438391946e-05,0.002066336155003652,0.0017950260767315139,0.0,0.0,0.0,0.0,0.0,0.0,0.02375932772698095,0.061613231926063515,0.007637137229978693,-7.194290261372527e-06,0.00024150748450001838,0.007633321096499836,-7.194290261372527e-06,0.005691857053646892,0.0013695210549736657,-3.7937880008113295e-05,4.330805837273454e-05,0.0013693617545541706,-3.7937880008113295e-05,0.00039586737415443047,0.00029300273831767533,-6.223498382762927e-06,9.265560137501463e-06,0.00029292232074240213,-6.223498382762927e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.001860393158846526
ad_memoryless_r2,synthetic,4L,4248,1000,0.2883945516686771,0.304328845791753,0.3246353578154426,0.0005136896148758161,0.2003586393596987,0.11034433404804293,0.0037385659125128037,0.048723907831718045,0.00011822383466206251,0.04886698366587482,0.048723907831718045,0.01520193141633907,0.0010552356042330465,0.009472136482684064,3.3369479774804444e-05,0.00953067564262131,0.009472136482684064,0.0012121083792415144,0.0002037032891488129,0.000810017506704321,6.441663605781109e-06,0.0008352136829264231,0.000810017506704321,0.0,0.0,0.0,0.0,0.0,0.0,0.01475151545527661,0.06161622226106949,0.003907935483166049,-4.203955255396852e-06,0.0001235797707579532,0.003905983289017948,-4.203955255396852e-06,0.005743201349964368,0.0007003866765071613,1.3406416309362512e-05,2.2148171405981736e-05,0.0007001647571324753,1.3406416309362512e-05,0.00039929034505463667,0.00014449488776555568,-2.800527482556725e-06,4.56932955589554e-06,0.00014444977248846986,-2.800527482556725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000936145167628164
ad_memory_r2,synthetic,L,247,1000,0.09747731755424063,0.10027448151487828,0.19965991902834007,0.00604301004769788,0.0899838056680162,0.7903570412946608,0.02637678206174511,0.007812662596435871,0.0008341070866098661,0.027496846985547538,0.007812662596435871,0.5668813478892999,0.03347793160433351,0.020530263076676603,0.001058665152210288,0.03925739210132891,0.020530263076676603,0.3237654005001475,0.03139688813799597,0.028400508981409833,0.0009928567795759024,0.04232455233748165,0.028400508981409833,0.13196844472858552,0.023371059074276418,0.022007892460340933,0.000739057780050598,0.03209373032847687,0.022007892460340933,0.028765230509541554,0.7822173464983913,0.034616969918036276,-0.0003270321998336545,0.0010946847063452692,0.034601202605684826,-0.0003270321998336545,0.545611975443279,0.043313963986897255,-0.0007391093693442929,0.001369707806891029,0.043298610363865335,-0.0007391093693442929,0.29483716522481584,0.038023637095118794,-0.0005277262939218375,0.0012024129814424385,0.038008284307564436,-0.0005277262939218375,0.10981510512181424,0.025924830647490286,-0.00014544714643034695,0.0008198151280020707,0.02591227319494288,-0.00014544714643034695,0.02806995537770491
