stratum,arm,config_id,mock,complete,planned,started,terminal,valid_answers,invalid_terminal,not_started,in_progress,empty_skips,technical_failures,limit_hits,fenced_valid,accuracy_condition,valid_fraction,valid_fraction_MCSE,AE2,AE2_MCSE,sources_with_valid_answers,ProfileAE,ProfileAE_MCSE,signed_rho2,signed_rho2_MCSE,budget_matched,budget_matched_MCSE,baseline_AE2_all,baseline_AE2_all_MCSE,baseline_AE2_matched,baseline_AE2_matched_MCSE,delta_AE2_vs_baseline,delta_AE2_vs_baseline_MCSE,baseline_ProfileAE_all,baseline_ProfileAE_all_MCSE,baseline_ProfileAE_matched,baseline_ProfileAE_matched_MCSE,delta_ProfileAE_vs_baseline,delta_ProfileAE_vs_baseline_MCSE,plugin_AE2_all,plugin_AE2_all_MCSE,plugin_AE2_matched,plugin_AE2_matched_MCSE,delta_AE2_vs_plugin,delta_AE2_vs_plugin_MCSE,plugin_ProfileAE_all,plugin_ProfileAE_all_MCSE,plugin_ProfileAE_matched,plugin_ProfileAE_matched_MCSE,delta_ProfileAE_vs_plugin,delta_ProfileAE_vs_plugin_MCSE,extratrees_AE2_all,extratrees_AE2_all_MCSE,extratrees_AE2_matched,extratrees_AE2_matched_MCSE,delta_AE2_vs_extratrees,delta_AE2_vs_extratrees_MCSE,extratrees_ProfileAE_all,extratrees_ProfileAE_all_MCSE,extratrees_ProfileAE_matched,extratrees_ProfileAE_matched_MCSE,delta_ProfileAE_vs_extratrees,delta_ProfileAE_vs_extratrees_MCSE,median_AE2_all,median_AE2_all_MCSE,median_AE2_matched,median_AE2_matched_MCSE,delta_AE2_vs_median,delta_AE2_vs_median_MCSE,median_ProfileAE_all,median_ProfileAE_all_MCSE,median_ProfileAE_matched,median_ProfileAE_matched_MCSE,delta_ProfileAE_vs_median,delta_ProfileAE_vs_median_MCSE,numeric_model_estimate
real,R,sol,False,False,72,0,0,0,0,72,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.014845009275264354,0.0032148157833341404,,,,,0.009929455545036332,0.0018985222642233708,,,,,0.014845009275264354,0.0032148157833341404,,,,,0.009929455545036332,0.0018985222642233708,,,,,0.04280109292002798,0.003176735868226181,,,,,0.02252735234107231,0.002184696096663177,,,,,0.23969876967603918,0.0,,,,,0.11015221734076833,1.635512977795599e-18,,,,,False
ad_memory,S2,qwen_thinking,False,True,18,18,18,18,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.02896895329283159,0.009269089056013372,2,0.03822822387061055,0.007680189607406784,0.005093795202299935,0.013203500404397578,1.0,0.0,0.03353217353631969,0.00801738338558605,0.03353217353631969,0.00801738338558605,-0.0045632202434880975,0.004510795246282791,0.03719516587227158,0.007095278489394087,0.03719516587227158,0.007095278489394087,0.0010330579983389774,0.009922260038055937,0.02984794152131178,0.011975690369446236,0.02984794152131178,0.011975690369446236,-0.0008789882284801857,0.0039055019038145757,0.03005320530900697,0.007590279402323197,0.03005320530900697,0.007590279402323197,0.008175018561603579,0.002606679785682346,0.02057987617098191,0.004985721121398584,0.02057987617098191,0.004985721121398584,0.008389077121849683,0.011782536361731828,0.02820442924758279,0.006073264009822149,0.02820442924758279,0.006073264009822149,0.010023794623027759,0.00973306763706229,0.43496156521329493,0.0,0.43496156521329493,0.0,-0.4059926119204633,0.009269089056013376,0.2981265188683012,0.0,0.2981265188683012,0.0,-0.2598982949976907,0.0076801896074067824,True
ad_memory,S2,qwen_nonthinking,False,True,18,18,18,18,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.08535724777861772,0.018742861166757243,2,0.11423180988890087,0.014470494985454167,0.07741964542514304,0.021629152709100288,1.0,0.0,0.03353217353631969,0.00801738338558605,0.03353217353631969,0.00801738338558605,0.051825074242298035,0.019490081281223048,0.03719516587227158,0.007095278489394087,0.03719516587227158,0.007095278489394087,0.0770366440166293,0.013192345366076483,0.02984794152131178,0.011975690369446236,0.02984794152131178,0.011975690369446236,0.05550930625730595,0.02357130317582661,0.03005320530900697,0.007590279402323197,0.03005320530900697,0.007590279402323197,0.0841786045798939,0.010879389769103288,0.02057987617098191,0.004985721121398584,0.02057987617098191,0.004985721121398584,0.06477737160763582,0.020899370620932025,0.02820442924758279,0.006073264009822149,0.02820442924758279,0.006073264009822149,0.08602738064131808,0.013017539062377603,0.43496156521329493,0.0,0.43496156521329493,0.0,-0.34960431743467724,0.018742861166757243,0.2981265188683012,0.0,0.2981265188683012,0.0,-0.18389470897940036,0.014470494985454165,True
ad_memory,H,sol,False,False,18,0,0,0,0,18,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.12932370067689525,0.0098603591595668,,,,,0.0897890722235454,0.009912454550806811,,,,,0.13649413708407046,0.015087233454358353,,,,,0.2071672247812143,0.008105617070258515,,,,,0.014520255068200094,0.005041469573595509,,,,,0.01904020458404053,0.0050741960902525515,,,,,0.43496156521329493,0.0,,,,,0.2981265188683012,0.0,,,,,False
ad_memory,H,deepseek,False,False,18,0,0,0,0,18,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.12932370067689525,0.0098603591595668,,,,,0.0897890722235454,0.009912454550806811,,,,,0.13649413708407046,0.015087233454358353,,,,,0.2071672247812143,0.008105617070258515,,,,,0.014520255068200094,0.005041469573595509,,,,,0.01904020458404053,0.0050741960902525515,,,,,0.43496156521329493,0.0,,,,,0.2981265188683012,0.0,,,,,False
ad_memory,H,qwen_thinking,False,True,18,18,18,18,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.14933729269443868,0.004544843919945071,2,0.12624468121732108,0.011652008199818665,0.11981186008878628,0.03234262127757195,1.0,0.0,0.12932370067689525,0.0098603591595668,0.12932370067689525,0.0098603591595668,0.020013592017543436,0.006869793570798261,0.0897890722235454,0.009912454550806811,0.0897890722235454,0.009912454550806811,0.0364556089937757,0.012037256257488962,0.13649413708407046,0.015087233454358353,0.13649413708407046,0.015087233454358353,0.012843155610368213,0.0191821837041413,0.2071672247812143,0.008105617070258515,0.2071672247812143,0.008105617070258515,-0.08092254356389321,0.01686778152750444,0.014520255068200094,0.005041469573595509,0.014520255068200094,0.005041469573595509,0.1348170376262386,0.006878407464493735,0.01904020458404053,0.0050741960902525515,0.01904020458404053,0.0050741960902525515,0.10720447663328059,0.015031661941479037,0.43496156521329493,0.0,0.43496156521329493,0.0,-0.28562427251885625,0.004544843919945071,0.2981265188683012,0.0,0.2981265188683012,0.0,-0.17188183765098014,0.011652008199818669,True
ad_memory,H,qwen_nonthinking,False,True,18,18,18,18,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.2744470212415236,0.03397529966982368,2,0.1910050140176498,0.017830919223275784,-0.2744470212415236,0.03397529966982368,1.0,0.0,0.12932370067689525,0.0098603591595668,0.12932370067689525,0.0098603591595668,0.14512332056462837,0.03566403993306815,0.0897890722235454,0.009912454550806811,0.0897890722235454,0.009912454550806811,0.1012159417941044,0.02156160115653493,0.13649413708407046,0.015087233454358353,0.13649413708407046,0.015087233454358353,0.13795288415745313,0.033697096955679726,0.2071672247812143,0.008105617070258515,0.2071672247812143,0.008105617070258515,-0.01616221076356451,0.01851537926815148,0.014520255068200094,0.005041469573595509,0.014520255068200094,0.005041469573595509,0.25992676617332355,0.030433203694679122,0.01904020458404053,0.0050741960902525515,0.01904020458404053,0.0050741960902525515,0.1719648094336093,0.016912179064127942,0.43496156521329493,0.0,0.43496156521329493,0.0,-0.16051454397177134,0.03397529966982368,0.2981265188683012,0.0,0.2981265188683012,0.0,-0.10712150485065144,0.01783091922327578,True
ad_memory,B,sol,False,False,18,0,0,0,0,18,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.1180962341146273,0.0226188906827993,,,,,0.0683748572132096,0.010749928579254359,,,,,0.6580046325462188,0.0054447836561105824,,,,,0.39974552941592667,0.0017422358915766929,,,,,0.0326533311376477,0.0046436756363375615,,,,,0.029961927649571805,0.0027329493524969398,,,,,0.43496156521329493,0.0,,,,,0.2981265188683012,0.0,,,,,False
ad_memory,B,deepseek,False,False,18,0,0,0,0,18,0,0,0,0,0,valid answers only; no imputation; equal source weights,,,,,0,,,,,,,0.1180962341146273,0.0226188906827993,,,,,0.0683748572132096,0.010749928579254359,,,,,0.6580046325462188,0.0054447836561105824,,,,,0.39974552941592667,0.0017422358915766929,,,,,0.0326533311376477,0.0046436756363375615,,,,,0.029961927649571805,0.0027329493524969398,,,,,0.43496156521329493,0.0,,,,,0.2981265188683012,0.0,,,,,False
ad_memory,B,qwen_thinking,False,True,18,18,18,18,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.46733244329256624,0.06815064177570056,2,0.31198657847995587,0.03634491474445438,-0.4056190820426681,0.09517561475955309,1.0,0.0,0.1180962341146273,0.0226188906827993,0.1180962341146273,0.0226188906827993,0.34923620917793896,0.08386947957523816,0.0683748572132096,0.010749928579254359,0.0683748572132096,0.010749928579254359,0.24361172126674627,0.042917382741918454,0.6580046325462188,0.0054447836561105824,0.6580046325462188,0.0054447836561105824,-0.19067218925365245,0.07296473541929974,0.39974552941592667,0.0017422358915766929,0.39974552941592667,0.0017422358915766929,-0.08775895093597082,0.03762807954192804,0.0326533311376477,0.0046436756363375615,0.0326533311376477,0.0046436756363375615,0.4346791121549186,0.07214690229139348,0.029961927649571805,0.0027329493524969398,0.029961927649571805,0.0027329493524969398,0.2820246508303841,0.035751268633675726,0.43496156521329493,0.0,0.43496156521329493,0.0,0.032370878079271324,0.06815064177570054,0.2981265188683012,0.0,0.2981265188683012,0.0,0.013860059611654641,0.03634491474445438,True
ad_memory,B,qwen_nonthinking,False,True,18,18,18,18,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.11431405251234553,0.014209647067271658,2,0.1738448587372052,0.03453276618800634,0.10916408986958749,0.01313510046392988,1.0,0.0,0.1180962341146273,0.0226188906827993,0.1180962341146273,0.0226188906827993,-0.003782181602281769,0.023976374543885477,0.0683748572132096,0.010749928579254359,0.0683748572132096,0.010749928579254359,0.1054700015239956,0.04161956336706915,0.6580046325462188,0.0054447836561105824,0.6580046325462188,0.0054447836561105824,-0.5436905800338732,0.014453570544503448,0.39974552941592667,0.0017422358915766929,0.39974552941592667,0.0017422358915766929,-0.2259006706787215,0.034865138958221804,0.0326533311376477,0.0046436756363375615,0.0326533311376477,0.0046436756363375615,0.08166072137469782,0.01575573190108435,0.029961927649571805,0.0027329493524969398,0.029961927649571805,0.0027329493524969398,0.1438829310876334,0.0345722587544944,0.43496156521329493,0.0,0.43496156521329493,0.0,-0.3206475127009494,0.01420964706727165,0.2981265188683012,0.0,0.2981265188683012,0.0,-0.12428166013109604,0.03453276618800634,True
