stratum,arm,config_id,mock,source,metric,value,MCSE,valid_fraction,limit_fraction,technical_failure_fraction,replacement_fraction,empty_fraction
real,B,qwen_nonthinking,False,copenhagen_bluetooth,delta_ProfileAE,0.039093385735839654,0.038810355300041344,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
real,B,qwen_nonthinking,False,snap_collegemsg,delta_ProfileAE,0.034623074521067145,0.010849225223801023,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
real,B,qwen_nonthinking,False,snap_email_eu,delta_ProfileAE,0.004170429098089111,0.010755453825634153,0.8,0.0,0.0,0.2,0.0
real,B,qwen_nonthinking,False,snap_mathoverflow,delta_ProfileAE,-0.0012026244815371886,0.004711951511143173,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
real,B,qwen_nonthinking,False,sp_highschool2013,delta_ProfileAE,0.03110947517105867,0.03109286159222328,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
real,B,qwen_nonthinking,False,sp_hospital,delta_ProfileAE,0.0032197468178908717,0.005560281344764054,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
dar_a0,R,qwen_thinking,False,dar_a0_r1,AE2,0.021699708799508326,0.007247138617042637,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_thinking,False,dar_a0_r2,AE2,0.01973877419456879,0.005992441104366911,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_thinking,False,dar_a0_r1,ProfileAE,0.008559542255627346,0.0016147921964704845,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_thinking,False,dar_a0_r2,ProfileAE,0.010375234760618723,0.002385587683345834,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_thinking,False,dar_a0_r1,delta_AE2,0.0003641152377671745,0.0003621316722550091,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_thinking,False,dar_a0_r2,delta_AE2,0.002459138831193967,0.002734978702094708,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_thinking,False,dar_a0_r1,delta_ProfileAE,0.0004073508800392196,0.00040847666732368395,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_thinking,False,dar_a0_r2,delta_ProfileAE,0.001435638574424689,0.0009533719594334657,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_nonthinking,False,dar_a0_r1,AE2,0.02114921302184586,0.007584817112217877,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_nonthinking,False,dar_a0_r2,AE2,0.017270821327233225,0.006329958478208409,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,R,qwen_nonthinking,False,dar_a0_r1,ProfileAE,0.008156910557184751,0.002049208865464458,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_nonthinking,False,dar_a0_r2,ProfileAE,0.00903970462817968,0.0020729081143593463,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,R,qwen_nonthinking,False,dar_a0_r1,delta_AE2,-0.00018638053989529225,0.00018939629317046573,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_nonthinking,False,dar_a0_r2,delta_AE2,-8.814036141598554e-06,1.3754621901639533e-05,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,R,qwen_nonthinking,False,dar_a0_r1,delta_ProfileAE,4.719181596623537e-06,0.000155342254714875,1.0,0.0,0.0,0.0,0.0
dar_a0,R,qwen_nonthinking,False,dar_a0_r2,delta_ProfileAE,0.00010010844198564518,0.00010160574090616288,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,S,qwen_thinking,False,dar_a0_r1,AE2,0.08589638670219353,0.01711027821091706,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_thinking,False,dar_a0_r2,AE2,0.0692398597250959,0.01651504643702637,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_thinking,False,dar_a0_r1,ProfileAE,0.032383247987671504,0.005903096873052952,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_thinking,False,dar_a0_r2,ProfileAE,0.02562311501172591,0.005916523332391109,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_thinking,False,dar_a0_r1,delta_AE2,0.05868417728218714,0.010072514350048845,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_thinking,False,dar_a0_r2,delta_AE2,0.044158965688118584,0.021235557587116614,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_thinking,False,dar_a0_r1,delta_ProfileAE,0.01965587166204946,0.003344338301678184,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_thinking,False,dar_a0_r2,delta_ProfileAE,0.015228266764250719,0.007400753114051071,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_nonthinking,False,dar_a0_r1,AE2,0.08848986256023608,0.009980200076618593,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,S,qwen_nonthinking,False,dar_a0_r2,AE2,0.06793354819456879,0.0058582601544558115,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_nonthinking,False,dar_a0_r1,ProfileAE,0.032534665882940066,0.0036347804305917803,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,S,qwen_nonthinking,False,dar_a0_r2,ProfileAE,0.025721016114592658,0.0030189220566876084,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_nonthinking,False,dar_a0_r1,delta_AE2,0.0612776531402297,0.015431923707660639,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,S,qwen_nonthinking,False,dar_a0_r2,delta_AE2,0.04285265415759145,0.004459172937643419,1.0,0.0,0.0,0.0,0.0
dar_a0,S,qwen_nonthinking,False,dar_a0_r1,delta_ProfileAE,0.019807289557318027,0.0054843941838377385,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,S,qwen_nonthinking,False,dar_a0_r2,delta_ProfileAE,0.01532616786711747,0.0020417947579512382,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_thinking,False,dar_a0_r1,AE2,0.26061927663734114,0.029438494854584402,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_thinking,False,dar_a0_r2,AE2,0.2061243728240326,0.010839465822840687,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_thinking,False,dar_a0_r1,ProfileAE,0.12090792063782989,0.01421562710944004,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_thinking,False,dar_a0_r2,ProfileAE,0.08477120212871779,0.0068109486951711444,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_thinking,False,dar_a0_r1,delta_AE2,0.24172065619959252,0.030688285855222933,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_thinking,False,dar_a0_r2,delta_AE2,0.1720178074753628,0.018793628615135314,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_thinking,False,dar_a0_r1,delta_ProfileAE,0.11380834862929433,0.015067807939402371,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_thinking,False,dar_a0_r2,delta_ProfileAE,0.07196240498441121,0.009724715442437823,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_nonthinking,False,dar_a0_r1,AE2,0.11711503945831248,0.031811167632288403,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,H,qwen_nonthinking,False,dar_a0_r2,AE2,0.14369311847209787,0.0345429178770095,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_nonthinking,False,dar_a0_r1,ProfileAE,0.04736957013089193,0.01294957088050979,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,H,qwen_nonthinking,False,dar_a0_r2,ProfileAE,0.06242112802148612,0.015274379799288987,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_nonthinking,False,dar_a0_r1,delta_AE2,0.09821641902056386,0.03993355151122897,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,H,qwen_nonthinking,False,dar_a0_r2,delta_AE2,0.10958655312342809,0.03022207036688656,1.0,0.0,0.0,0.0,0.0
dar_a0,H,qwen_nonthinking,False,dar_a0_r1,delta_ProfileAE,0.040269998122356356,0.015457089457033309,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a0,H,qwen_nonthinking,False,dar_a0_r2,delta_ProfileAE,0.04961233087717956,0.014042541777441691,1.0,0.0,0.0,0.0,0.0
dar_a0,B,qwen_thinking,False,dar_a0_r1,AE2,0.2802943973626588,0.023703951275511156,1.0,0.0,0.0,0.0,0.0
dar_a0,B,qwen_thinking,False,dar_a0_r2,AE2,0.2466571251628414,0.056777102576080436,1.0,0.0,0.0,0.0,0.0
dar_a0,B,qwen_thinking,False,dar_a0_r1,ProfileAE,0.09724856912658847,0.006747059931852235,1.0,0.0,0.0,0.0,0.0
dar_a0,B,qwen_thinking,False,dar_a0_r2,ProfileAE,0.09176268683801937,0.013763991995014638,1.0,0.0,0.0,0.0,0.0
dar_a0,B,qwen_thinking,False,dar_a0_r1,delta_AE2,0.26076289778429956,0.025844867149432755,1.0,0.0,0.0,0.0,0.0
dar_a0,B,qwen_thinking,False,dar_a0_r2,delta_AE2,0.1924023721098052,0.06913161715133109,1.0,0.0,0.0,0.0,0.0
dar_a0,B,qwen_thinking,False,dar_a0_r1,delta_ProfileAE,0.08911550981584519,0.008022195920278783,1.0,0.0,0.0,0.0,0.0
dar_a0,B,qwen_thinking,False,dar_a0_r2,delta_ProfileAE,0.06821482772030317,0.02213722497706944,1.0,0.0,0.0,0.0,0.0
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,AE2,0.22207579750995096,0.029983963638578474,0.7333333333333333,0.0,0.0,0.26666666666666666,0.0
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,AE2,0.2760610159265115,0.05791806887116898,0.8,0.0,0.0,0.2,0.0
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,ProfileAE,0.08295707873593326,0.008223977379699132,0.7333333333333333,0.0,0.0,0.26666666666666666,0.0
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,ProfileAE,0.11514084270717109,0.030789080892208418,0.8,0.0,0.0,0.2,0.0
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,delta_AE2,0.2025442979315917,0.03147302267350243,0.7333333333333333,0.0,0.0,0.26666666666666666,0.0
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,delta_AE2,0.22180626287347538,0.07959580876483412,0.8,0.0,0.0,0.2,0.0
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,delta_ProfileAE,0.07482401942518997,0.008096759439250697,0.7333333333333333,0.0,0.0,0.26666666666666666,0.0
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,delta_ProfileAE,0.0915929835894549,0.038987336725335234,0.8,0.0,0.0,0.2,0.0
dar_a08,R,qwen_thinking,False,dar_a08_r1,AE2,0.02802846116207951,0.011561556456574118,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_thinking,False,dar_a08_r2,AE2,0.036711155233711885,0.00469613267206949,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_thinking,False,dar_a08_r1,ProfileAE,0.02500228338430172,0.0018054533809841527,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_thinking,False,dar_a08_r2,ProfileAE,0.047793175276847975,0.0069382723216536366,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_thinking,False,dar_a08_r1,delta_AE2,-0.000422016898847688,0.0004248010718357901,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_thinking,False,dar_a08_r2,delta_AE2,-4.442055594785129e-06,8.759586373865101e-06,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_thinking,False,dar_a08_r1,delta_ProfileAE,0.002472645129723187,0.0010856815580940818,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_thinking,False,dar_a08_r2,delta_ProfileAE,0.0023151969228240523,0.002605257619095688,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,AE2,0.029702261162079524,0.011727422260179808,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,AE2,0.03684396656704522,0.004719838922987527,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,ProfileAE,0.023218541029561668,0.0014782947275078853,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,ProfileAE,0.04692326311018131,0.005128614551577666,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,delta_AE2,0.0012517831011523261,0.0012542246082732056,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,delta_AE2,0.00012836927773855292,0.00011869194970484594,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,delta_ProfileAE,0.000688902774983131,0.00043206606581330483,1.0,0.0,0.0,0.0,0.0
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,delta_ProfileAE,0.001445284756157388,0.0012198223228950397,1.0,0.0,0.0,0.0,0.0
dar_a08,S,qwen_thinking,False,dar_a08_r1,AE2,0.0648813349820265,0.01304898857684672,1.0,0.0,0.0,0.0,0.0
dar_a08,S,qwen_thinking,False,dar_a08_r2,AE2,0.08618023343295476,0.02130935357741648,1.0,0.0,0.0,0.0,0.0
dar_a08,S,qwen_thinking,False,dar_a08_r1,ProfileAE,0.07402003563500766,0.013034638510993207,1.0,0.0,0.0,0.0,0.0
dar_a08,S,qwen_thinking,False,dar_a08_r2,ProfileAE,0.08519590458258616,0.020832677297703397,1.0,0.0,0.0,0.0,0.0
dar_a08,S,qwen_thinking,False,dar_a08_r1,delta_AE2,0.017237211165071546,0.012502064375520568,1.0,0.0,0.0,0.0,0.0
dar_a08,S,qwen_thinking,False,dar_a08_r2,delta_AE2,0.04263178001751952,0.01429124139100263,1.0,0.0,0.0,0.0,0.0
dar_a08,S,qwen_thinking,False,dar_a08_r1,delta_ProfileAE,0.03091718339257238,0.01621556171676019,1.0,0.0,0.0,0.0,0.0
dar_a08,S,qwen_thinking,False,dar_a08_r2,delta_ProfileAE,0.045616070725032175,0.01405100420554589,1.0,0.0,0.0,0.0,0.0
dar_a08,S,qwen_nonthinking,False,dar_a08_r1,AE2,0.11031788825859262,0.04086129817600971,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,S,qwen_nonthinking,False,dar_a08_r2,AE2,0.07777122060171351,0.01755014352012211,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,S,qwen_nonthinking,False,dar_a08_r1,ProfileAE,0.0989965834947981,0.027278669848722976,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,S,qwen_nonthinking,False,dar_a08_r2,ProfileAE,0.07833809170153418,0.014868272370132518,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,S,qwen_nonthinking,False,dar_a08_r1,delta_AE2,0.06267376444163766,0.04476446824620161,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,S,qwen_nonthinking,False,dar_a08_r2,delta_AE2,0.034222767186278265,0.015963390835039434,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,S,qwen_nonthinking,False,dar_a08_r1,delta_ProfileAE,0.05589373125236284,0.032406594631316295,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,S,qwen_nonthinking,False,dar_a08_r2,delta_ProfileAE,0.038758257843980196,0.013787937252499754,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,H,qwen_thinking,False,dar_a08_r1,AE2,0.11753942038735984,0.018492913917655996,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_thinking,False,dar_a08_r2,AE2,0.10840761107790395,0.030281487227075198,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_thinking,False,dar_a08_r1,ProfileAE,0.18871554317023448,0.004573514016831618,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_thinking,False,dar_a08_r2,ProfileAE,0.19712476290097627,0.010905011744550795,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_thinking,False,dar_a08_r1,delta_AE2,-0.0898240905533853,0.019291483255946446,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_thinking,False,dar_a08_r2,delta_AE2,-0.109762169599025,0.03117208212938492,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_thinking,False,dar_a08_r1,delta_ProfileAE,0.00048134063580700657,0.003050774501656118,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_thinking,False,dar_a08_r2,delta_ProfileAE,0.0021965976394496415,0.00968398779311274,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_nonthinking,False,dar_a08_r1,AE2,0.17637981651376144,0.015320714002370098,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_nonthinking,False,dar_a08_r2,AE2,0.14053138872285317,0.01365702895562399,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_nonthinking,False,dar_a08_r1,ProfileAE,0.17775366972477064,0.010021105417093164,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_nonthinking,False,dar_a08_r2,ProfileAE,0.19021161386730423,0.017115691815697633,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_nonthinking,False,dar_a08_r1,delta_AE2,-0.030983694426983684,0.018572447683813553,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_nonthinking,False,dar_a08_r2,delta_AE2,-0.07763839195407579,0.0134338581418476,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_nonthinking,False,dar_a08_r1,delta_ProfileAE,-0.010480532809656804,0.013036223731771613,1.0,0.0,0.0,0.0,0.0
dar_a08,H,qwen_nonthinking,False,dar_a08_r2,delta_ProfileAE,-0.004716551394222405,0.01603887659964908,1.0,0.0,0.0,0.0,0.0
dar_a08,B,qwen_thinking,False,dar_a08_r1,AE2,0.40784689092762483,0.046282440760340215,1.0,0.0,0.0,0.0,0.0
dar_a08,B,qwen_thinking,False,dar_a08_r2,AE2,0.33257582334305635,0.04263087044132981,1.0,0.0,0.0,0.0,0.0
dar_a08,B,qwen_thinking,False,dar_a08_r1,ProfileAE,0.3879645310907237,0.02147572743093504,1.0,0.0,0.0,0.0,0.0
dar_a08,B,qwen_thinking,False,dar_a08_r2,ProfileAE,0.345946443540257,0.028786967350301902,1.0,0.0,0.0,0.0,0.0
dar_a08,B,qwen_thinking,False,dar_a08_r1,delta_AE2,0.2061818921325465,0.04937501118063743,1.0,0.0,0.0,0.0,0.0
dar_a08,B,qwen_thinking,False,dar_a08_r2,delta_AE2,0.13586159048436433,0.03915221684503088,1.0,0.0,0.0,0.0,0.0
dar_a08,B,qwen_thinking,False,dar_a08_r1,delta_ProfileAE,0.20796964645894775,0.029077183143898695,1.0,0.0,0.0,0.0,0.0
dar_a08,B,qwen_thinking,False,dar_a08_r2,delta_ProfileAE,0.1761921076021708,0.02477277240364288,1.0,0.0,0.0,0.0,0.0
dar_a08,B,qwen_nonthinking,False,dar_a08_r1,AE2,0.3867089985712251,0.0525738302140694,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,B,qwen_nonthinking,False,dar_a08_r2,AE2,0.4069073124429073,0.028619609996680482,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
dar_a08,B,qwen_nonthinking,False,dar_a08_r1,ProfileAE,0.3736931796328339,0.02709659729206422,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,B,qwen_nonthinking,False,dar_a08_r2,ProfileAE,0.3980364269264803,0.008583449007926711,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
dar_a08,B,qwen_nonthinking,False,dar_a08_r1,delta_AE2,0.1850439997761467,0.05014854509284345,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,B,qwen_nonthinking,False,dar_a08_r2,delta_AE2,0.2101930795842152,0.03978366262125381,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
dar_a08,B,qwen_nonthinking,False,dar_a08_r1,delta_ProfileAE,0.19369829500105792,0.023906028156372508,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
dar_a08,B,qwen_nonthinking,False,dar_a08_r2,delta_ProfileAE,0.22828209098839397,0.023067707481255906,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memoryless,R,qwen_thinking,False,ad_memoryless_r1,AE2,0.006069593031707335,0.0024073396924718152,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_thinking,False,ad_memoryless_r2,AE2,0.011162748449670405,0.0021634252277482886,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_thinking,False,ad_memoryless_r1,ProfileAE,0.0018524326076393939,0.0006012005396292958,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_thinking,False,ad_memoryless_r2,ProfileAE,0.003153942368074113,0.000605629079305963,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_thinking,False,ad_memoryless_r1,delta_AE2,-5.216159744067528e-07,4.358649938097868e-07,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_thinking,False,ad_memoryless_r2,delta_AE2,-0.00013359531777438807,0.0001306903793023897,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_thinking,False,ad_memoryless_r1,delta_ProfileAE,5.5440477087585866e-05,5.486775636221852e-05,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_thinking,False,ad_memoryless_r2,delta_ProfileAE,-4.968625324163429e-05,4.987651718418653e-05,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_nonthinking,False,ad_memoryless_r1,AE2,0.0062705411667715065,0.002538064957387189,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_nonthinking,False,ad_memoryless_r2,AE2,0.07376171911633705,0.06287728173131571,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_nonthinking,False,ad_memoryless_r1,ProfileAE,0.001848287676955492,0.0005997354582054191,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_nonthinking,False,ad_memoryless_r2,ProfileAE,0.01989976836807411,0.01654484491861082,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_nonthinking,False,ad_memoryless_r1,delta_AE2,0.00020042651908976593,0.000207123355135933,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_nonthinking,False,ad_memoryless_r2,delta_AE2,0.06246537534889227,0.06247577431425971,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_nonthinking,False,ad_memoryless_r1,delta_ProfileAE,5.129554640368407e-05,5.302255679649468e-05,1.0,0.0,0.0,0.0,0.0
ad_memoryless,R,qwen_nonthinking,False,ad_memoryless_r2,delta_ProfileAE,0.016696139746758366,0.01645408307543335,1.0,0.0,0.0,0.0,0.0
ad_memoryless,S,qwen_thinking,False,ad_memoryless_r1,AE2,0.01080314752391836,0.004196474445511613,1.0,0.0,0.0,0.0,0.0
ad_memoryless,S,qwen_thinking,False,ad_memoryless_r2,AE2,0.02103343150582722,0.007106854712985095,1.0,0.0,0.0,0.0,0.0
ad_memoryless,S,qwen_thinking,False,ad_memoryless_r1,ProfileAE,0.002991619145706087,0.0011167057439788143,1.0,0.0,0.0,0.0,0.0
ad_memoryless,S,qwen_thinking,False,ad_memoryless_r2,ProfileAE,0.005833260864149819,0.0017678031571548368,1.0,0.0,0.0,0.0,0.0
ad_memoryless,S,qwen_thinking,False,ad_memoryless_r1,delta_AE2,0.006288281378140318,0.0038535562849985926,1.0,0.0,0.0,0.0,0.0
ad_memoryless,S,qwen_thinking,False,ad_memoryless_r2,delta_AE2,0.013970981764456972,0.007872516265198196,1.0,0.0,0.0,0.0,0.0
ad_memoryless,S,qwen_thinking,False,ad_memoryless_r1,delta_ProfileAE,0.0016991141876445538,0.0010417026783986507,1.0,0.0,0.0,0.0,0.0
ad_memoryless,S,qwen_thinking,False,ad_memoryless_r2,delta_ProfileAE,0.003888797911758212,0.0020262154095585503,1.0,0.0,0.0,0.0,0.0
ad_memoryless,S,qwen_nonthinking,False,ad_memoryless_r1,AE2,0.018757446978699185,0.00576776609364543,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memoryless,S,qwen_nonthinking,False,ad_memoryless_r2,AE2,0.019416347376682196,0.002888274675893854,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
ad_memoryless,S,qwen_nonthinking,False,ad_memoryless_r1,ProfileAE,0.005115268557935986,0.001550631661971254,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memoryless,S,qwen_nonthinking,False,ad_memoryless_r2,ProfileAE,0.005103138337548239,0.0007443651188510859,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
ad_memoryless,S,qwen_nonthinking,False,ad_memoryless_r1,delta_AE2,0.014242580832921143,0.005082108599064863,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memoryless,S,qwen_nonthinking,False,ad_memoryless_r2,delta_AE2,0.01235389763531195,0.004723823300686994,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
ad_memoryless,S,qwen_nonthinking,False,ad_memoryless_r1,delta_ProfileAE,0.0038227635998744516,0.0013578881458289256,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memoryless,S,qwen_nonthinking,False,ad_memoryless_r2,delta_ProfileAE,0.003158675385156633,0.0012351479289485277,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
ad_memoryless,H,qwen_thinking,False,ad_memoryless_r1,AE2,0.12343472144540198,0.04808733566572842,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_thinking,False,ad_memoryless_r2,AE2,0.18557369046855515,0.09221167208345492,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_thinking,False,ad_memoryless_r1,ProfileAE,0.04639510908081542,0.018266439647600257,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_thinking,False,ad_memoryless_r2,ProfileAE,0.06347949889542133,0.032369812062450376,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_thinking,False,ad_memoryless_r1,delta_AE2,0.10942238056978176,0.05243560721126822,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_thinking,False,ad_memoryless_r2,delta_AE2,0.17926918705011896,0.09051228879620263,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_thinking,False,ad_memoryless_r1,delta_ProfileAE,0.04247361480685831,0.01938258095489038,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_thinking,False,ad_memoryless_r2,delta_ProfileAE,0.06172817435601106,0.03190811567914501,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_nonthinking,False,ad_memoryless_r1,AE2,0.08569773820648598,0.03967340122600653,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_nonthinking,False,ad_memoryless_r2,AE2,0.12981821862630058,0.05260795525175503,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memoryless,H,qwen_nonthinking,False,ad_memoryless_r1,ProfileAE,0.025771503391825004,0.012323039291157484,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_nonthinking,False,ad_memoryless_r2,ProfileAE,0.03881834257818048,0.01617230363533592,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memoryless,H,qwen_nonthinking,False,ad_memoryless_r1,delta_AE2,0.07168539733086575,0.03718635057570836,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_nonthinking,False,ad_memoryless_r2,delta_AE2,0.12351371520786447,0.05347385042579691,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
