stratum,arm,config_id,mock,valid_fraction,limit_fraction,technical_failure_fraction,fence_fraction,other_answer_error_fraction,replacement_fraction,started_logical_requests,valid_answers,fallback_only,numeric_model_estimate,not_started,in_progress,empty_observations,empty_fraction,deterministic_draw_sources,complete,AE2,AE2_MCSE,ProfileAE,ProfileAE_MCSE,delta_AE2,delta_AE2_MCSE,delta_ProfileAE,delta_ProfileAE_MCSE,delta_AE2_vs_plugin,delta_AE2_vs_plugin_MCSE,delta_AE2_vs_extratrees,delta_AE2_vs_extratrees_MCSE,delta_AE2_vs_median,delta_AE2_vs_median_MCSE,shrink_plugin_AE2,shrink_plugin_AE2_MCSE,shrink_median_AE2,shrink_median_AE2_MCSE,signed_rho2,signed_rho2_MCSE,baseline_AE2,baseline_AE2_MCSE,plugin_AE2,plugin_AE2_MCSE,extratrees_pooled_AE2,extratrees_pooled_AE2_MCSE,median_AE2,median_AE2_MCSE,AE2_MCSE_model_repeats,AE2_MCSE_sampler,AE2_between_source_SE,ProfileAE_MCSE_model_repeats,ProfileAE_MCSE_sampler,ProfileAE_between_source_SE,delta_AE2_MCSE_model_repeats,delta_AE2_MCSE_sampler,delta_AE2_between_source_SE,delta_ProfileAE_MCSE_model_repeats,delta_ProfileAE_MCSE_sampler,delta_ProfileAE_between_source_SE,delta_AE2_vs_plugin_MCSE_model_repeats,delta_AE2_vs_plugin_MCSE_sampler,delta_AE2_vs_plugin_between_source_SE,delta_AE2_vs_extratrees_MCSE_model_repeats,delta_AE2_vs_extratrees_MCSE_sampler,delta_AE2_vs_extratrees_between_source_SE,delta_AE2_vs_median_MCSE_model_repeats,delta_AE2_vs_median_MCSE_sampler,delta_AE2_vs_median_between_source_SE,shrink_plugin_AE2_MCSE_model_repeats,shrink_plugin_AE2_MCSE_sampler,shrink_plugin_AE2_between_source_SE,shrink_median_AE2_MCSE_model_repeats,shrink_median_AE2_MCSE_sampler,shrink_median_AE2_between_source_SE,signed_rho2_MCSE_model_repeats,signed_rho2_MCSE_sampler,signed_rho2_between_source_SE,baseline_AE2_MCSE_model_repeats,baseline_AE2_MCSE_sampler,baseline_AE2_between_source_SE,plugin_AE2_MCSE_model_repeats,plugin_AE2_MCSE_sampler,plugin_AE2_between_source_SE,extratrees_pooled_AE2_MCSE_model_repeats,extratrees_pooled_AE2_MCSE_sampler,extratrees_pooled_AE2_between_source_SE,median_AE2_MCSE_model_repeats,median_AE2_MCSE_sampler,median_AE2_between_source_SE,valid_rho2_below_lower_share,valid_rho2_at_lower_plugin_share,valid_rho2_inside_share,valid_rho2_at_upper_share,valid_rho2_above_upper_share
real,H,qwen_thinking,False,1.0,0.0,0.0,0.0,0.0,0.0,78,78,False,True,0,0,0,0.0,"[""sp_highschool2013""]",True,0.14024051370326254,0.004931364628392378,0.11068160875008182,0.0075598770174941194,0.105287142946219,0.005046653370773831,0.07046649209980262,0.007558581675428596,0.0010286758675610499,0.004807318061400097,0.1035573749088363,0.005244826816294334,-0.08860821437114952,0.004931364628392378,0.12616768124357705,0.005274982903636591,0.16813034241050798,0.005250589964588901,-0.0986732429069644,0.012346109707040679,0.03495337075704353,0.0005211668206072039,0.13921183783570149,0.0005638951943041656,0.036683138794426244,0.0008863745396118319,0.22884872807441203,2.3129646346357427e-18,0.004089864197484432,0.0037684750423499277,0.03799038183213679,0.0077400036006507284,0.004236323516523577,0.025815149544957647,0.004089864197484432,0.003914421354933375,0.03450888999994845,0.0077400036006507284,0.0043144323087490445,0.016866025133748727,0.004089864197484432,0.003623860406292579,0.006014137311186498,0.004089864197484432,0.004158828189157637,0.045595069087187606,0.004089864197484432,0.003768475042349928,0.06960753505986536,0.005180035292145969,0.0025769177441503557,0.03654909756420786,0.00458580204256539,0.003048035939701163,0.006757419161952357,0.011599437903987762,0.006096071879402324,0.03742605113408769,0.0,0.0005211668206072039,0.00879849174382337,0.0,0.0005638951943041656,0.042416360283959946,4.327160605265859e-19,0.0008863745396118319,0.00872122437205722,2.9256945571472508e-18,2.3129646346357427e-18,0.03196355813536749,0.07692307692307693,0.7051282051282052,0.038461538461538464,0.0,0.1794871794871795
real,H,qwen_nonthinking,False,0.8589743589743589,0.0,0.0,0.0,0.14102564102564102,0.14102564102564102,78,67,False,True,0,0,0,0.0,"[""sp_highschool2013""]",True,0.1357844655624281,0.012242006144199258,0.10057103251122096,0.007438713295972421,0.10083109480538459,0.012266768817528586,0.06035591586094171,0.0074247888521967375,-0.0034273722732733798,0.012304219404495373,0.09910132676800187,0.012224763928973573,-0.09306426251198396,0.012242006144199258,0.12048808329216953,0.009091684955089918,0.16655827932084089,0.007612169362088076,-0.06975504673449476,0.021196570415516786,0.03495337075704353,0.0005211668206072039,0.13921183783570149,0.0005638951943041656,0.036683138794426244,0.0008863745396118319,0.22884872807441203,2.3129646346357427e-18,0.013014174059278466,0.0,0.03182522100323476,0.0074278587458482875,0.0015580665395740834,0.02376596031032095,0.013014174059278467,0.0,0.029049957460347782,0.0074278587458482875,0.0015277466104567303,0.01654169097852411,0.013014174059278466,0.00011313783713562613,0.015719811915964776,0.013014174059278466,0.0,0.039016615976644776,0.013014174059278466,0.0,0.063019870102687,0.007009598347682011,0.006105486167304538,0.031042933204962018,0.007089506550678699,0.003916576965073823,0.004126866077181779,0.016343925206564445,0.014587423681225946,0.033419452207429756,0.0,0.0005211668206072039,0.00879849174382337,0.0,0.0005638951943041656,0.042416360283959946,4.327160605265859e-19,0.0008863745396118319,0.00872122437205722,2.9256945571472508e-18,2.3129646346357427e-18,0.03196355813536749,0.07462686567164178,0.5223880597014925,0.19402985074626866,0.029850746268656716,0.1791044776119403
real,B,sol,False,,,,,,,0,0,False,False,90,0,0,0.0,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real,B,deepseek,False,,,,,,,0,0,False,False,90,0,0,0.0,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real,B,qwen_thinking,False,1.0,0.0,0.0,0.0,0.0,0.0,90,90,False,True,0,0,0,0.0,[],True,0.12143515506908226,0.013175744723289811,0.06716596371190846,0.01007690935666805,0.06226001083509198,0.013362382108125103,0.030138285537647747,0.009982791985109525,0.03913154885052638,0.013337341961974275,0.07175308907491378,0.012972908235566688,-0.10741357300532979,0.013175744723289811,0.08892354225897176,0.005079662384494336,0.14660369733808928,0.008128947260012722,-0.01662294615098555,0.018563056640786488,0.05917514423399029,0.0011547609338806262,0.08230360621855588,0.0007393318525797747,0.049682065994168495,0.0006596949346640712,0.22884872807441203,2.3129646346357427e-18,0.01439616743115754,0.00229415561026265,0.012273264846997837,0.01047561033172141,0.0016366258919845939,0.008408356124390955,0.01439616743115754,0.002704167204672231,0.022873171781967957,0.01047561033172141,0.0016735135146381825,0.009635680927346573,0.01439616743115754,0.002432027775803866,0.015159904918533692,0.01439616743115754,0.00213612546894224,0.023340317887663282,0.01439616743115754,0.0022941556102626455,0.039087514453247756,0.006254524100032635,0.0020150828845737047,0.01125114866208588,0.007450541516740875,0.003674909986119558,0.013380955549648701,0.018569671782591116,0.007894179920683997,0.02393604622924985,0.0,0.0011547609338806262,0.01899869617515142,3.271025955591198e-19,0.0007393318525797747,0.0145961106473967,0.0,0.0006596949346640712,0.015630479240780246,2.9256945571472508e-18,2.3129646346357427e-18,0.03196355813536749,,,,,
real,B,qwen_nonthinking,False,0.9,0.0,0.0,0.0,0.1,0.1,90,81,False,True,0,0,0,0.0,[],True,0.11453368544679877,0.011367568531697014,0.06799228851003396,0.00874370526503702,0.0553585412128085,0.011535721238208669,0.030964610335773215,0.008841600720598147,0.03223007922824288,0.011193369635357178,0.06485161945263028,0.011612276799233705,-0.11431504262761329,0.011367568531697014,0.08736189860017073,0.004930625664703604,0.15534001507094533,0.00475269590808169,-0.039884676848951264,0.013927816937781471,0.05917514423399029,0.0011547609338806262,0.08230360621855588,0.0007393318525797747,0.049682065994168495,0.0006596949346640712,0.22884872807441203,2.3129646346357427e-18,0.010904133562140832,0.006854635098194811,0.014832183684641296,0.008909050572236163,0.004070678860670929,0.013550616715842014,0.010904133562140832,0.006971926509486697,0.022242981218629932,0.008909050572236163,0.004242916068478462,0.014014118733655325,0.010904133562140832,0.006692639884941255,0.010225815425674394,0.010904133562140832,0.007242863798111209,0.02165748713442192,0.010904133562140832,0.006854635098194812,0.04465082736855976,0.00452950632164414,0.003051962979572472,0.015529713995962145,0.005359706404120076,0.0019849969607727545,0.010212360956011635,0.015543312855935777,0.005618400278144181,0.02724400845418149,0.0,0.0011547609338806262,0.01899869617515142,3.271025955591198e-19,0.0007393318525797747,0.0145961106473967,0.0,0.0006596949346640712,0.015630479240780246,2.9256945571472508e-18,2.3129646346357427e-18,0.03196355813536749,,,,,
dar_a0,R,sol,False,,,,,,,0,0,False,False,30,0,0,0.0,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dar_a0,R,deepseek,False,,,,,,,0,0,False,False,30,0,0,0.0,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dar_a0,R,qwen_thinking,False,1.0,0.0,0.0,0.0,0.0,0.0,30,30,False,True,0,0,0,0.0,[],True,0.020719241497038555,0.004701871130835488,0.009467388508123033,0.0014403630126389418,0.0014116270344805707,0.001379424504001747,0.0009214947272319543,0.00051859697279821,0.0014116270344805707,0.001379424504001747,0.00011740150694982505,0.0066074525719369255,-0.01497042418305113,0.004701871130835488,0.02001342797979828,0.004749254684762907,0.01905139846087653,0.003911986031960929,-0.0009807128636932522,0.008611749614550964,0.019307614462557986,0.0048943491877491575,0.019307614462557986,0.0048943491877491575,0.02060183999008873,0.004569378696663774,0.03568966568008969,0.0,0.00135620133598706,0.004502033992236299,0.0009804673024697685,0.0005925280556458831,0.0013128427596063581,0.0009078462524956887,0.00135620133598706,0.00025205193127392976,0.001047511796713396,0.0005925280556458831,8.390137133504033e-06,0.0005141438471927347,0.00135620133598706,0.00025205193127392976,0.001047511796713396,0.00135620133598706,0.006466772566486531,0.003095725085666012,0.00135620133598706,0.004502033992236299,0.0005397532336620216,0.0006781006679935291,0.004700595658510647,0.0015042232008264653,0.0006781006679935308,0.003852767083321304,0.0012608629810279112,0.00135620133598706,0.0085042900562002,0.003584602109150699,0.0,0.0048943491877491575,0.0020279790991831626,0.0,0.0048943491877491575,0.0020279790991831626,0.0,0.004569378696663774,0.0021152577831962446,0.0,0.0,0.00044071406880774594,,,,,
dar_a0,R,qwen_nonthinking,False,0.9666666666666667,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,30,29,False,True,0,0,0,0.0,[],True,0.019210017174539542,0.004939580573328966,0.008598307592682215,0.001457412520948938,-9.75972880184454e-05,9.494754537423554e-05,5.241381179113436e-05,9.28102131839371e-05,-9.75972880184454e-05,9.494754537423554e-05,-0.0013918228155491911,0.007147221135359765,-0.016479648505550146,0.004939580573328966,0.01925267701111965,0.004919698545298466,0.01829004850717916,0.00379152201012874,0.0005456537103681529,0.008371548091267778,0.019307614462557986,0.0048943491877491575,0.019307614462557986,0.0048943491877491575,0.02060183999008873,0.004569378696663774,0.03568966568008969,0.0,9.773304854336199e-05,0.004938613620403132,0.0019391958473063164,6.094871841188289e-05,0.0014561375312595606,0.0004413970354974639,9.773304854336199e-05,6.734738343323312e-06,8.878325187684683e-05,6.094871841188289e-05,6.999278102202298e-05,4.769463019451083e-05,9.773304854336199e-05,6.734738343323312e-06,8.878325187684683e-05,9.773304854336199e-05,0.00714655288995721,0.004054453630502561,9.773304854336199e-05,0.004938613620403132,0.0014984817784985704,5.5004736659193766e-05,0.004919391045196234,0.001977448665815612,5.5004736659193766e-05,0.003791123004102575,0.0007869291677241527,0.00011000947331838385,0.00837082524965068,0.00264000114920986,0.0,0.0048943491877491575,0.0020279790991831626,0.0,0.0048943491877491575,0.0020279790991831626,0.0,0.004569378696663774,0.0021152577831962446,0.0,0.0,0.00044071406880774594,,,,,
