stratum,arm,method,MAE2,MCSE,between_source_SE,ProfileMAE,signed_plugin_error,valid_fraction,replacement_fraction,empty_fraction,sources
dar_a0,S,extratrees,0.025773780455348273,0.004753144219129302,0.000723096698536308,0.04547899945753619,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.025050683756811964, ""mcse"": 0.006695104502416901, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.006695104502416901, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.02649687715388458, ""mcse"": 0.006748710660051011, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.006748710660051011, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,H,plugin,0.01936753757889692,0.006985089247096052,0.006958656137757424,0.011974121260638381,-0.013213932608400935,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.012408881441139497, ""mcse"": 0.003854627397697311, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.003854627397697311, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.026326193716654345, ""mcse"": 0.013427871565684146, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.013427871565684146, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,H,corrector,0.018805731583373442,0.007109547493126651,0.003825421570805364,0.019987858292522108,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.014980310012568077, ""mcse"": 0.00438578100133063, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.00438578100133063, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.022631153154178806, ""mcse"": 0.01352581188825503, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.01352581188825503, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,H,median,0.03568966568008969,0.0,0.00044071406880774594,0.035394403363030257,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.036130379748897434, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.03524895161128194, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,H,extratrees,0.02472490478113923,0.0058805916404707885,0.004883358466720815,0.04614653310910256,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.019841546314418413, ""mcse"": 0.006135944194716687, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.006135944194716687, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.029608263247860044, ""mcse"": 0.010033724184330675, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.010033724184330675, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,B,plugin,0.35209788374776185,0.0014194254296114972,0.0008514099363703119,0.11118808012191413,-0.3520978837477618,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.3512464738113915, ""mcse"": 0.002072998588998024, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.002072998588998024, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.35294929368413214, ""mcse"": 0.0019395234081916448, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0019395234081916448, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,B,corrector,0.05970866335536924,0.015268383875478122,0.04068695095890641,0.024495724635857297,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.10039561431427566, ""mcse"": 0.02944269152315901, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.02944269152315901, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.01902171239646283, ""mcse"": 0.008100746912966842, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.008100746912966842, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,B,median,0.03568966568008969,0.0,0.00044071406880774594,0.035394403363030257,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.036130379748897434, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.03524895161128194, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a0,B,extratrees,0.05862099083123304,0.008069360806531544,0.008133122169744818,0.042726894885714316,,1.0,0.0,0.0,"{""dar_a0_r1"": {""mean"": 0.050487868661488224, ""mcse"": 0.015685810101113952, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.015685810101113952, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a0_r2"": {""mean"": 0.06675411300097786, ""mcse"": 0.0037965374719263934, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0037965374719263934, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,R,plugin,0.01906987463512454,0.0032154094083310936,0.005435385172073881,0.02719206702559295,0.004580314332934943,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.02450525980719842, ""mcse"": 0.00478628938739623, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.00478628938739623, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.013634489463050658, ""mcse"": 0.004294981321593223, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004294981321593223, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,R,corrector,0.01906987463512454,0.0032154094083310936,0.005435385172073881,0.02719206702559295,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.02450525980719842, ""mcse"": 0.00478628938739623, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.00478628938739623, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.013634489463050658, ""mcse"": 0.004294981321593223, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004294981321593223, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,R,median,0.4158076137926903,0.0,0.003407235989478507,0.39017798937917075,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.41921484978216883, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.4124003778032118, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,R,extratrees,0.23318779242206214,0.0002788386376313357,0.0032499269246897278,0.19714435695013616,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.23643771934675187, ""mcse"": 0.000515591419176296, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.000515591419176296, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.2299378654973724, ""mcse"": 0.00021253101377486145, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.00021253101377486145, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,S,plugin,0.1385327648266787,0.006294479512728063,0.016430180377592668,0.17328798323316938,0.1385327648266787,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.12210258444908603, ""mcse"": 0.010263164257710554, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.010263164257710554, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.15496294520427137, ""mcse"": 0.007290359988633333, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.007290359988633333, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,S,corrector,0.04797829569004092,0.00785606405636876,0.007754417069654774,0.04334727747778232,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.05573271275969569, ""mcse"": 0.009917387950305627, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.009917387950305627, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.04022387862038614, ""mcse"": 0.012186729917176693, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.012186729917176693, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,S,median,0.4158076137926903,0.0,0.003407235989478507,0.39017798937917075,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.41921484978216883, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.4124003778032118, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,S,extratrees,0.23268994669867618,0.0004984456326556301,0.0032372831572346212,0.1965259325716666,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.2359272298559108, ""mcse"": 0.0007137277839843788, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0007137277839843788, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.22945266354144156, ""mcse"": 0.0006959776183345506, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0006959776183345506, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,H,plugin,0.03158165788550342,0.006485565348256266,0.00547595795690412,0.21849498347486462,-0.007536892843328502,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.0261056999285993, ""mcse"": 0.009591809228721227, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.009591809228721227, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.03705761584240754, ""mcse"": 0.008731977282713693, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.008731977282713693, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,H,corrector,0.032668614407242544,0.005398648412022012,0.006562914478643244,0.07872482450148786,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.0261056999285993, ""mcse"": 0.007564840038157601, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.007564840038157601, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.03923152888588579, ""mcse"": 0.0077042075454649365, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0077042075454649365, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,H,median,0.4158076137926903,0.0,0.003407235989478507,0.39017798937917075,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.41921484978216883, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.4124003778032118, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,H,extratrees,0.24908959169716555,0.0007505937537389467,0.001726561589146011,0.22622987037336556,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.25081615328631157, ""mcse"": 0.0012289755031909034, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0012289755031909034, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.24736303010801955, ""mcse"": 0.0008620807068739888, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0008620807068739888, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,B,plugin,0.6340396961169242,0.0043220446079998975,0.007121430587532451,0.49232420131967053,-0.6340396961169242,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.6269182655293918, ""mcse"": 0.004208120111766034, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.004208120111766034, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.6411611267044567, ""mcse"": 0.007550629344572158, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.007550629344572158, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,B,corrector,0.20122439731884406,0.008460294538084227,0.002204872560776949,0.19984689276770734,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.1990195247580671, ""mcse"": 0.012385197156914171, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.012385197156914171, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.203429269879621, ""mcse"": 0.011528799853797284, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.011528799853797284, ""draws"": 5, ""deterministic_draw"": false}}"
dar_a08,B,median,0.4158076137926903,0.0,0.003407235989478507,0.39017798937917075,,1.0,0.0,0.0,"{""dar_a08_r1"": {""mean"": 0.41921484978216883, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}, ""dar_a08_r2"": {""mean"": 0.4124003778032118, ""mcse"": 0.0, ""mcse_model_repeats"": 0.0, ""mcse_sampler"": 0.0, ""draws"": 5, ""deterministic_draw"": false}}"
