case_id,family,substrate,n,rho_target,rep,strategy,budget,coverage,band,n_obs_edges,rho_true,r0.0,r0.5,r1.0,r1.5,r2.0,r2.5,r3.0,mle_uniform,mle_transfer_beta,mle_betacal_lofo,betacal_lofo_beta,floor_lofo,oracle_lofo
ba1500f1|t0.412|r0|time_respecting|b1600,ba1500f1,ba,1500,0.4117,0,time_respecting,1600,0.13586229946524064,mid,813,0.4119318181818182,0.1252247977526877,0.13104895413693696,0.15015720521976705,0.20108935612705603,0.29527388495743534,0.45712114293642736,0.7338745069743757,0.1252247977526877,0.29527388495743534,0.29527388495743534,2.0,0.2974806074497989,0.29820321126892657
ba1500f1|t0.412|r0|time_respecting|b3200,ba1500f1,ba,1500,0.4117,0,time_respecting,3200,0.22927807486631016,hi(>.15),1372,0.4119318181818182,0.1940072378771711,0.20405590502575865,0.2347197564591872,0.28826920125645616,0.40168099309762917,0.6006407450916995,0.896025132326033,0.1940072378771711,0.40168099309762917,0.40168099309762917,2.0,0.24636007130124782,0.4338953683897799
ba8000f0|t0.058|r0|time_agnostic_t|b400,ba8000f0,ba,8000,0.0581,0,time_agnostic_t,400,0.010536518259129565,lo(<.02),337,0.058341670835417705,0.036000749221997363,0.038065442081176126,0.04360690910063003,0.05556422763367197,0.08928588549495853,0.19987772515154534,0.423029037862411,0.036000749221997363,0.038065442081176126,0.038065442081176126,0.5,0.33917240497034856,0.15230470981887967
ba8000f0|t0.058|r0|time_agnostic_t|b1600,ba8000f0,ba,8000,0.0581,0,time_agnostic_t,1600,0.041176838419209605,mid,1317,0.058341670835417705,0.03681274913607524,0.03843187201815079,0.04473339349970207,0.059446328759905964,0.09030394865309121,0.17845671506692895,0.3868417753872211,0.03681274913607524,0.03843187201815079,0.04473339349970207,1.0,0.30551144419339227,0.042184514523435857
ba8000f0|t0.058|r0|time_agnostic_t|b3200,ba8000f0,ba,8000,0.0581,0,time_agnostic_t,3200,0.08257253626813407,mid,2641,0.058341670835417705,0.05536742192155397,0.05775670564742963,0.0673123327731252,0.08968422815251964,0.13538296783426884,0.25241669771595,0.4851006339948285,0.05536742192155397,0.05775670564742963,0.0673123327731252,1.0,0.30551144419339227,0.11387365141249023
ba8000f0|t0.058|r0|time_respecting|b400,ba8000f0,ba,8000,0.0581,0,time_respecting,400,0.007191095547773887,lo(<.02),230,0.058341670835417705,0.022907025259704894,0.02519547549569623,0.03174975756741416,0.04337160123288675,0.06326367006917288,0.10089748684242072,0.20551213000320745,0.022907025259704894,0.06326367006917288,0.04337160123288675,1.5,0.33917240497034856,0.10489239472379643
ba8000f0|t0.058|r0|time_respecting|b1600,ba8000f0,ba,8000,0.0581,0,time_respecting,1600,0.028139069534767382,mid,900,0.058341670835417705,0.006069824312915806,0.0066446566787712324,0.008277182513883097,0.011189378735021571,0.01626218321055739,0.02798687484772533,0.08346089806095025,0.006069824312915806,0.01626218321055739,0.01626218321055739,2.0,0.2899430835506935,0.03373140023443096
ba8000f0|t0.058|r0|time_respecting|b3200,ba8000f0,ba,8000,0.0581,0,time_respecting,3200,0.05262006003001501,mid,1683,0.058341670835417705,0.013561680180806057,0.014240832986382679,0.01622122282425209,0.0206150856061047,0.02931451936935836,0.04531120731448213,0.09066996184136167,0.013561680180806057,0.02931451936935836,0.02931451936935836,2.0,0.2899430835506935,0.04642242477395589
ba8000f0|t0.113|r0|time_agnostic_t|b400,ba8000f0,ba,8000,0.1131,0,time_agnostic_t,400,0.010536518259129565,lo(<.02),337,0.11330665332666333,0.07251757268266057,0.07666910207569089,0.087642398886987,0.11110585199494571,0.17164284278963293,0.3298490148765648,0.5734019213320118,0.07251757268266057,0.07666910207569089,0.07666910207569089,0.5,0.33917240497034856,0.15886365376548728
ba8000f0|t0.113|r0|time_agnostic_t|b1600,ba8000f0,ba,8000,0.1131,0,time_agnostic_t,1600,0.041176838419209605,mid,1317,0.11330665332666333,0.08529820075539385,0.08903001754467665,0.10080254697500135,0.13119010515346563,0.19585670638145825,0.3474325509475704,0.5982148418805987,0.08529820075539385,0.08903001754467665,0.10080254697500135,1.0,0.30551144419339227,0.05545405749426375
ba8000f0|t0.113|r0|time_agnostic_t|b3200,ba8000f0,ba,8000,0.1131,0,time_agnostic_t,3200,0.08257253626813407,mid,2641,0.11330665332666333,0.10767453777908165,0.11200926668578359,0.1275236676877073,0.1676654021820021,0.25091975268380406,0.434384535280251,0.6882061528013594,0.10767453777908165,0.11200926668578359,0.1275236676877073,1.0,0.30551144419339227,0.13304962182391744
ba8000f0|t0.113|r0|time_respecting|b400,ba8000f0,ba,8000,0.1131,0,time_respecting,400,0.0077538769384692344,lo(<.02),248,0.11330665332666333,8.254807060126268e-09,2.6336908209856347e-08,5.216950103026363e-07,2.441076508508111e-05,0.0010324582898968426,0.018545221947109614,0.12182350896395111,8.254807060126268e-09,0.0010324582898968426,2.441076508508111e-05,1.5,0.33917240497034856,0.18404438921803873
ba8000f0|t0.113|r0|time_respecting|b1600,ba8000f0,ba,8000,0.1131,0,time_respecting,1600,0.029202101050525262,mid,934,0.11330665332666333,0.03209656270672456,0.034019789613938256,0.03946944015447351,0.04931472781075541,0.07033407737719921,0.11599951561258182,0.2486312911015044,0.03209656270672456,0.07033407737719921,0.07033407737719921,2.0,0.2899430835506935,0.07465496470215943
ba8000f0|t0.113|r0|time_respecting|b3200,ba8000f0,ba,8000,0.1131,0,time_respecting,3200,0.05521510755377689,mid,1766,0.11330665332666333,0.052215870389582975,0.05433183952854992,0.062297351243015386,0.08160113449467699,0.11774835083995971,0.1835510159298268,0.3340093657827591,0.052215870389582975,0.11774835083995971,0.11774835083995971,2.0,0.2899430835506935,0.21028138962907297
ba8000f0|t0.165|r0|time_agnostic_t|b400,ba8000f0,ba,8000,0.1652,0,time_agnostic_t,400,0.010536518259129565,lo(<.02),337,0.16523886943471736,0.131759846555495,0.13705039984635792,0.15957523196533918,0.21403071839495702,0.32793096660693555,0.5564304363746332,0.7813250780981528,0.131759846555495,0.13705039984635792,0.13705039984635792,0.5,0.33917240497034856,0.256424127957599
ba8000f0|t0.165|r0|time_agnostic_t|b1600,ba8000f0,ba,8000,0.1652,0,time_agnostic_t,1600,0.041176838419209605,mid,1317,0.16523886943471736,0.1714393456212947,0.17845889425800032,0.20877759204937374,0.280274381804555,0.41958400770231175,0.6716457426357239,0.8734204107065764,0.1714393456212947,0.17845889425800032,0.20877759204937374,1.0,0.30551144419339227,0.23859331758946206
ba8000f0|t0.165|r0|time_agnostic_t|b3200,ba8000f0,ba,8000,0.1652,0,time_agnostic_t,3200,0.08257253626813407,mid,2641,0.16523886943471736,0.14810733988978975,0.15439676123256463,0.180618508014735,0.24229311593892444,0.36329340933532817,0.5978480131827743,0.8246532762821328,0.14810733988978975,0.15439676123256463,0.180618508014735,1.0,0.30551144419339227,0.21946118919508034
ba8000f0|t0.165|r0|time_respecting|b400,ba8000f0,ba,8000,0.1652,0,time_respecting,400,0.008160330165082542,lo(<.02),261,0.16523886943471736,2.3008107312705306e-06,5.111183201456093e-06,4.254141666193423e-05,0.0007207123436231422,0.010770496847885669,0.08027310443994151,0.26784967531218584,2.3008107312705306e-06,0.010770496847885669,0.0007207123436231422,1.5,0.33917240497034856,0.3622489679185086
ba8000f0|t0.165|r0|time_respecting|b1600,ba8000f0,ba,8000,0.1652,0,time_respecting,1600,0.030015007503751877,mid,960,0.16523886943471736,0.05293986047772825,0.05576604020262177,0.06357014662201643,0.08095954979874498,0.11762300717371688,0.20042316877141975,0.3999469130846165,0.05293986047772825,0.11762300717371688,0.11762300717371688,2.0,0.2899430835506935,0.20213626886612074
ba8000f0|t0.165|r0|time_respecting|b3200,ba8000f0,ba,8000,0.1652,0,time_respecting,3200,0.058279139569784894,mid,1864,0.16523886943471736,0.06092305079892135,0.06408780267130532,0.07292963080498771,0.09297762635472762,0.1340828070339355,0.2173772467124394,0.4117425510380346,0.06092305079892135,0.1340828070339355,0.1340828070339355,2.0,0.2899430835506935,0.21563044791749547
ba8000f0|t0.280|r0|time_agnostic_t|b400,ba8000f0,ba,8000,0.2796,0,time_agnostic_t,400,0.010536518259129565,lo(<.02),337,0.279796148074037,0.1931043934146316,0.2104403558261605,0.2632980610338541,0.36332331106475846,0.5526798730385558,0.8103672281534328,0.9337974874823222,0.1931043934146316,0.2104403558261605,0.2104403558261605,0.5,0.33917240497034856,0.30437281638716157
ba8000f0|t0.280|r0|time_agnostic_t|b1600,ba8000f0,ba,8000,0.2796,0,time_agnostic_t,1600,0.041176838419209605,mid,1317,0.279796148074037,0.20759390479188522,0.21714003062864706,0.2573639378300817,0.34777388792497943,0.5208741245617997,0.7872001311503133,0.9325523992666871,0.20759390479188522,0.21714003062864706,0.2573639378300817,1.0,0.30551144419339227,0.28573281069794987
ba8000f0|t0.280|r0|time_agnostic_t|b3200,ba8000f0,ba,8000,0.2796,0,time_agnostic_t,3200,0.08257253626813407,mid,2641,0.279796148074037,0.21699481891761196,0.22556767183737858,0.2630207839509112,0.35310818556403034,0.5291789599303586,0.79472194679668,0.9346205397544546,0.21699481891761196,0.22556767183737858,0.2630207839509112,1.0,0.30551144419339227,0.28189484267146897
ba8000f0|t0.280|r0|time_respecting|b400,ba8000f0,ba,8000,0.2796,0,time_respecting,400,0.007816408204102052,lo(<.02),250,0.279796148074037,0.033434653612519516,0.03653135271873831,0.045595060523315745,0.06229102499026906,0.09477267064646222,0.18482696508239138,0.3955420148233515,0.033434653612519516,0.09477267064646222,0.06229102499026906,1.5,0.33917240497034856,0.15629258355577666
ba8000f0|t0.280|r0|time_respecting|b1600,ba8000f0,ba,8000,0.2796,0,time_respecting,1600,0.030358929464732367,mid,971,0.279796148074037,0.10571336517953522,0.11069576665295544,0.1260293733548734,0.1628941237580157,0.23757992361952418,0.3930530225004184,0.6535760838830118,0.10571336517953522,0.23757992361952418,0.23757992361952418,2.0,0.2899430835506935,0.3151620490499791
ba8000f0|t0.280|r0|time_respecting|b3200,ba8000f0,ba,8000,0.2796,0,time_respecting,3200,0.057528764382191094,mid,1840,0.279796148074037,0.13246982674781937,0.13830210543893218,0.15762394188353146,0.20471915971886534,0.29544413473086206,0.465491328038787,0.737901444822668,0.13246982674781937,0.29544413473086206,0.29544413473086206,2.0,0.2899430835506935,0.30935368589187484
ba8000f0|t0.460|r0|time_agnostic_t|b400,ba8000f0,ba,8000,0.4602,0,time_agnostic_t,400,0.010536518259129565,lo(<.02),337,0.4603551775887944,0.5306017743042526,0.5569597661723057,0.6677657259063974,0.8892152443800045,0.9919703319624438,0.9989654423083281,0.9996917428239057,0.5306017743042526,0.5569597661723057,0.5569597661723057,0.5,0.33917240497034856,0.4984634322363515
ba8000f0|t0.460|r0|time_agnostic_t|b1600,ba8000f0,ba,8000,0.4602,0,time_agnostic_t,1600,0.041176838419209605,mid,1317,0.4603551775887944,0.35755505282385724,0.37358771428331783,0.4453371315894994,0.6074163455022287,0.8678077576870026,0.9811428690136043,0.9957499043718194,0.35755505282385724,0.37358771428331783,0.4453371315894994,1.0,0.30551144419339227,0.40647646436160184
ba8000f0|t0.460|r0|time_agnostic_t|b3200,ba8000f0,ba,8000,0.4602,0,time_agnostic_t,3200,0.08257253626813407,mid,2641,0.4603551775887944,0.3709663519873917,0.3847780520389251,0.4493111295638553,0.6071553630746691,0.8655000690191076,0.979900924981338,0.9953263984406368,0.3709663519873917,0.3847780520389251,0.4493111295638553,1.0,0.30551144419339227,0.4093015054687398
ba8000f0|t0.460|r0|time_respecting|b400,ba8000f0,ba,8000,0.4602,0,time_respecting,400,0.008097798899449725,lo(<.02),259,0.4603551775887944,0.12012581223611873,0.13029491435844043,0.16168506926234738,0.222122089717271,0.34427155417845934,0.5792173058022778,0.7926630134051664,0.12012581223611873,0.34427155417845934,0.222122089717271,1.5,0.33917240497034856,0.4338522276872707
ba8000f0|t0.460|r0|time_respecting|b1600,ba8000f0,ba,8000,0.4602,0,time_respecting,1600,0.030609054527263632,mid,979,0.4603551775887944,0.19873447952141043,0.20668872585096354,0.23559362518282712,0.30996713744396454,0.45740056800553364,0.7174951220648154,0.9084166731153291,0.19873447952141043,0.45740056800553364,0.45740056800553364,2.0,0.2899430835506935,0.38997744895865966
ba8000f0|t0.460|r0|time_respecting|b3200,ba8000f0,ba,8000,0.4602,0,time_respecting,3200,0.059467233616808404,mid,1902,0.4603551775887944,0.21937389015484876,0.22798042293127263,0.2611526402320501,0.3458667784980576,0.5072186348590327,0.7770157183987538,0.9443150896167251,0.21937389015484876,0.5072186348590327,0.5072186348590327,2.0,0.2899430835506935,0.42274020177866833
ba8000f0|t0.546|r0|time_agnostic_t|b400,ba8000f0,ba,8000,0.5464,0,time_agnostic_t,400,0.010536518259129565,lo(<.02),337,0.5463981990995498,0.5526878644948219,0.5813234903157649,0.6989039958762939,0.9195546643304007,0.9952820934496239,0.9993893119417786,0.9998144666827263,0.5526878644948219,0.5813234903157649,0.5813234903157649,0.5,0.33917240497034856,0.5046785989030182
ba8000f0|t0.546|r0|time_agnostic_t|b1600,ba8000f0,ba,8000,0.5464,0,time_agnostic_t,1600,0.041176838419209605,mid,1317,0.5463981990995498,0.5139242574573051,0.5324083940618273,0.6221951202785412,0.833252310886357,0.9867337885041957,0.9987810151952968,0.999714054254353,0.5139242574573051,0.5324083940618273,0.6221951202785412,1.0,0.30551144419339227,0.519617816098037
ba8000f0|t0.546|r0|time_agnostic_t|b3200,ba8000f0,ba,8000,0.5464,0,time_agnostic_t,3200,0.08257253626813407,mid,2641,0.5463981990995498,0.48724507763908165,0.5059920908379099,0.5943171122674664,0.8032789251825414,0.9800365753423746,0.9980352626111462,0.9995317013883397,0.48724507763908165,0.5059920908379099,0.5943171122674664,1.0,0.30551144419339227,0.46218813287753013
ba8000f0|t0.546|r0|time_respecting|b400,ba8000f0,ba,8000,0.5464,0,time_respecting,400,0.00819159579789895,lo(<.02),262,0.5463981990995498,0.3759998953792183,0.38860437725576036,0.4431163550410636,0.5960072164651053,0.8463601006413302,0.9648327034884184,0.9885670535041463,0.3759998953792183,0.8463601006413302,0.5960072164651053,1.5,0.33917240497034856,0.47240755204333357
ba8000f0|t0.546|r0|time_respecting|b1600,ba8000f0,ba,8000,0.5464,0,time_respecting,1600,0.032141070535267637,mid,1028,0.5463981990995498,0.35579934088370346,0.3680493901757963,0.4180783929867753,0.555477768512362,0.8031936704905935,0.9544456028407045,0.9862519335075464,0.35579934088370346,0.8031936704905935,0.8031936704905935,2.0,0.2899430835506935,0.5118866715523165
ba8000f0|t0.546|r0|time_respecting|b3200,ba8000f0,ba,8000,0.5464,0,time_respecting,3200,0.06049899949974988,mid,1935,0.5463981990995498,0.26860843777904075,0.28177404109521054,0.31789225887579997,0.4088821643536882,0.5995871122936374,0.8655567552306798,0.9691994056781815,0.26860843777904075,0.5995871122936374,0.5995871122936374,2.0,0.2899430835506935,0.46726980356428566
ba8000f1|t0.023|r0|time_agnostic_t|b400,ba8000f1,ba,8000,0.0229,0,time_agnostic_t,400,0.01078664332166083,lo(<.02),345,0.023074037018509255,0.03396753161775268,0.036244894832426544,0.04393807920888504,0.06062463591688927,0.10565253020434229,0.24469292197421,0.4760207748534838,0.03396753161775268,0.036244894832426544,0.036244894832426544,0.5,0.3336767594203008,0.11670488678943276
ba8000f1|t0.023|r0|time_agnostic_t|b1600,ba8000f1,ba,8000,0.0229,0,time_agnostic_t,1600,0.04245872936468234,mid,1358,0.023074037018509255,0.01558016857639899,0.01661052133336416,0.02004153897553751,0.027395333296003965,0.048587534932118204,0.13572811520621642,0.3410023928481861,0.01558016857639899,0.01661052133336416,0.02004153897553751,1.0,0.29687542975760295,0.06372560578497079
ba8000f1|t0.023|r0|time_agnostic_t|b3200,ba8000f1,ba,8000,0.0229,0,time_agnostic_t,3200,0.0823224112056028,mid,2633,0.023074037018509255,0.024811091353784342,0.026010332769031197,0.030536463485868914,0.04073086450327357,0.0624391148916662,0.13151668270907013,0.31937157877038036,0.024811091353784342,0.026010332769031197,0.030536463485868914,1.0,0.29687542975760295,0.04851180112368668
ba8000f1|t0.023|r0|time_respecting|b400,ba8000f1,ba,8000,0.0229,0,time_respecting,400,0.00784767383691846,lo(<.02),251,0.023074037018509255,0.031634494532387536,0.03455241455004676,0.043093465146319065,0.05878657565663681,0.08845632780623469,0.16797751454196175,0.36706244508847197,0.031634494532387536,0.08845632780623469,0.05878657565663681,1.5,0.3336767594203008,0.2994043800620883
ba8000f1|t0.023|r0|time_respecting|b1600,ba8000f1,ba,8000,0.0229,0,time_respecting,1600,0.028858179089544772,mid,923,0.023074037018509255,0.01257456804068302,0.013780702347367946,0.01723391995839807,0.023390764040273848,0.034081206166867606,0.05753731970618192,0.1436440433447672,0.01257456804068302,0.034081206166867606,0.034081206166867606,2.0,0.28322618343396844,0.06641984292292974
ba8000f1|t0.023|r0|time_respecting|b3200,ba8000f1,ba,8000,0.0229,0,time_respecting,3200,0.05365182591295648,mid,1716,0.023074037018509255,0.01732776666175584,0.01823388181360308,0.020847401256352538,0.026411954233470647,0.0375924303891938,0.05848451771328367,0.1175370708461243,0.01732776666175584,0.0375924303891938,0.0375924303891938,2.0,0.28322618343396844,0.08800015093783639
ba8000f1|t0.310|r0|time_agnostic_t|b400,ba8000f1,ba,8000,0.3104,0,time_agnostic_t,400,0.01078664332166083,lo(<.02),345,0.31049899949974985,0.2733659992948868,0.2838600428758614,0.3208112420654504,0.42794319542028825,0.6520297664709271,0.8693244395985584,0.9494581438763783,0.2733659992948868,0.2838600428758614,0.2838600428758614,0.5,0.3336767594203008,0.2557290570180923
ba8000f1|t0.310|r0|time_agnostic_t|b1600,ba8000f1,ba,8000,0.3104,0,time_agnostic_t,1600,0.04245872936468234,mid,1358,0.31049899949974985,0.2736693020734159,0.28459776263282244,0.3331475894508633,0.4515945441191137,0.6804556897253636,0.8989359052150944,0.9675410676353099,0.2736693020734159,0.28459776263282244,0.3331475894508633,1.0,0.29687542975760295,0.3553547588404305
ba8000f1|t0.310|r0|time_agnostic_t|b3200,ba8000f1,ba,8000,0.3104,0,time_agnostic_t,3200,0.0823224112056028,mid,2633,0.31049899949974985,0.2791876940066592,0.29113725526211764,0.34445235783966033,0.47058799171762145,0.705774218173896,0.9265002029049851,0.9819355590063894,0.2791876940066592,0.29113725526211764,0.34445235783966033,1.0,0.29687542975760295,0.30968171145239537
ba8000f1|t0.310|r0|time_respecting|b400,ba8000f1,ba,8000,0.3104,0,time_respecting,400,0.007878939469734867,lo(<.02),252,0.31049899949974985,0.15950233275913928,0.1722050671001918,0.21680400214878526,0.3034571026153132,0.4622420666466752,0.7265847528330036,0.9034044987942437,0.15950233275913928,0.4622420666466752,0.3034571026153132,1.5,0.3336767594203008,0.3768879572969576
ba8000f1|t0.310|r0|time_respecting|b1600,ba8000f1,ba,8000,0.3104,0,time_respecting,1600,0.030015007503751877,mid,960,0.31049899949974985,0.18198265520478352,0.1894975815166473,0.21997059189891977,0.2950662879945506,0.43466312815505526,0.6850935109403565,0.9008368027139148,0.18198265520478352,0.43466312815505526,0.43466312815505526,2.0,0.28322618343396844,0.3715679051481601
ba8000f1|t0.310|r0|time_respecting|b3200,ba8000f1,ba,8000,0.3104,0,time_respecting,3200,0.05637193596798399,mid,1803,0.31049899949974985,0.17313692063254482,0.1809394068282284,0.20547758803050054,0.26908874057999677,0.39178913408386584,0.6150448752210402,0.8731592991715883,0.17313692063254482,0.39178913408386584,0.39178913408386584,2.0,0.28322618343396844,0.3378750184963271
ba8000f1|t0.313|r0|time_agnostic_t|b400,ba8000f1,ba,8000,0.3125,0,time_agnostic_t,400,0.01078664332166083,lo(<.02),345,0.31262506253126565,0.3428653518893421,0.3549087348169988,0.4048540372368895,0.546430719164964,0.7953106797650528,0.9427249632979852,0.9794955026836207,0.3428653518893421,0.3549087348169988,0.3549087348169988,0.5,0.3336767594203008,0.32567339286126856
ba8000f1|t0.313|r0|time_agnostic_t|b1600,ba8000f1,ba,8000,0.3125,0,time_agnostic_t,1600,0.04245872936468234,mid,1358,0.31262506253126565,0.28740671753435054,0.29918515150440816,0.3514022994421723,0.477259771943785,0.7147944414951711,0.9174216368266039,0.9741654555536239,0.28740671753435054,0.29918515150440816,0.3514022994421723,1.0,0.29687542975760295,0.3647521107038622
ba8000f1|t0.313|r0|time_agnostic_t|b3200,ba8000f1,ba,8000,0.3125,0,time_agnostic_t,3200,0.0823224112056028,mid,2633,0.31262506253126565,0.2846052997521633,0.2979831035417627,0.35686247749631184,0.4909068293115645,0.7351301008357075,0.94039085734885,0.9857659974473173,0.2846052997521633,0.2979831035417627,0.35686247749631184,1.0,0.29687542975760295,0.3235941490260992
ba8000f1|t0.313|r0|time_respecting|b400,ba8000f1,ba,8000,0.3125,0,time_respecting,400,0.0080040020010005,lo(<.02),256,0.31262506253126565,0.11916766097086207,0.12395846292320989,0.1409336811646058,0.18555435828039757,0.2787619499478501,0.47884382793434666,0.7288722106920567,0.11916766097086207,0.2787619499478501,0.18555435828039757,1.5,0.3336767594203008,0.36298520004483253
ba8000f1|t0.313|r0|time_respecting|b1600,ba8000f1,ba,8000,0.3125,0,time_respecting,1600,0.030577788894447223,mid,978,0.31262506253126565,0.0887754392062976,0.09249632356607584,0.10478265682661814,0.13627657425132722,0.19899116629817304,0.3322642126913653,0.5807237668241001,0.0887754392062976,0.19899116629817304,0.19899116629817304,2.0,0.28322618343396844,0.233678394489877
ba8000f1|t0.313|r0|time_respecting|b3200,ba8000f1,ba,8000,0.3125,0,time_respecting,3200,0.058279139569784894,mid,1864,0.31262506253126565,0.12101989911684874,0.12610059995747647,0.14241300890848319,0.18411035590712865,0.2658522549444484,0.42315238636951213,0.6890847248786602,0.12101989911684874,0.2658522549444484,0.2658522549444484,2.0,0.28322618343396844,0.3048998077118578
ba8000f1|t0.385|r0|time_agnostic_t|b400,ba8000f1,ba,8000,0.3854,0,time_agnostic_t,400,0.01078664332166083,lo(<.02),345,0.3854739869934968,0.3428653518893421,0.3549087348169988,0.4048540372368895,0.546430719164964,0.7953106797650569,0.9427249632979852,0.9794955026836207,0.3428653518893421,0.3549087348169988,0.3549087348169988,0.5,0.3336767594203008,0.32567339286126856
ba8000f1|t0.385|r0|time_agnostic_t|b1600,ba8000f1,ba,8000,0.3854,0,time_agnostic_t,1600,0.04245872936468234,mid,1358,0.3854739869934968,0.3052117211658476,0.32194573318488795,0.3892709517848163,0.5373260976039809,0.7919499980437951,0.9513484835287873,0.985528289094918,0.3052117211658476,0.32194573318488795,0.3892709517848163,1.0,0.29687542975760295,0.37222506683199313
ba8000f1|t0.385|r0|time_agnostic_t|b3200,ba8000f1,ba,8000,0.3854,0,time_agnostic_t,3200,0.0823224112056028,mid,2633,0.3854739869934968,0.3119493362203245,0.328717373300935,0.400004228536073,0.555093324485721,0.818415728119859,0.9697332437732924,0.9931715305636722,0.3119493362203245,0.328717373300935,0.400004228536073,1.0,0.29687542975760295,0.3468185439774838
ba8000f1|t0.385|r0|time_respecting|b400,ba8000f1,ba,8000,0.3854,0,time_respecting,400,0.00784767383691846,lo(<.02),251,0.3854739869934968,0.2992532764047374,0.31083254385355386,0.3650303035374103,0.50028653461926,0.7461823630858666,0.9498000726517966,0.9893914459440558,0.2992532764047374,0.7461823630858666,0.50028653461926,1.5,0.3336767594203008,0.3057707263736429
ba8000f1|t0.385|r0|time_respecting|b1600,ba8000f1,ba,8000,0.3854,0,time_respecting,1600,0.031078039019509753,mid,994,0.3854739869934968,0.2060086392986431,0.215261586235596,0.24420192738807167,0.32092150878876924,0.4769431671666077,0.7411791476827562,0.9159219554749729,0.2060086392986431,0.4769431671666077,0.4769431671666077,2.0,0.28322618343396844,0.3685882313380807
ba8000f1|t0.385|r0|time_respecting|b3200,ba8000f1,ba,8000,0.3854,0,time_respecting,3200,0.05727863931965983,mid,1832,0.3854739869934968,0.1680505187736583,0.17704756921211884,0.20165872357185977,0.25595451097554767,0.36943144635569125,0.5828953319045759,0.8460580050602639,0.1680505187736583,0.36943144635569125,0.36943144635569125,2.0,0.28322618343396844,0.3436196036318829
ba8000f1|t0.410|r0|time_agnostic_t|b400,ba8000f1,ba,8000,0.41,0,time_agnostic_t,400,0.01078664332166083,lo(<.02),345,0.4100487743871936,0.2733659992948867,0.283860042875861,0.3208112420654585,0.4279431954202957,0.6520297664709269,0.869324439598564,0.949458143876378,0.2733659992948867,0.283860042875861,0.283860042875861,0.5,0.3336767594203008,0.2557290570180923
ba8000f1|t0.410|r0|time_agnostic_t|b1600,ba8000f1,ba,8000,0.41,0,time_agnostic_t,1600,0.04245872936468234,mid,1358,0.4100487743871936,0.33297428709498844,0.34665386870680837,0.40810188370664346,0.5555709346907722,0.8093589949050495,0.9570060174761754,0.987228731997384,0.33297428709498844,0.34665386870680837,0.40810188370664346,1.0,0.29687542975760295,0.38301818794309345
ba8000f1|t0.410|r0|time_agnostic_t|b3200,ba8000f1,ba,8000,0.41,0,time_agnostic_t,3200,0.0823224112056028,mid,2633,0.4100487743871936,0.3362747932144293,0.35087080733494047,0.4166904419061288,0.5701288841274292,0.8318903630824397,0.9730870935714694,0.9939569864291198,0.3362747932144293,0.35087080733494047,0.4166904419061288,1.0,0.29687542975760295,0.3514541362652593
ba8000f1|t0.410|r0|time_respecting|b400,ba8000f1,ba,8000,0.41,0,time_respecting,400,0.008097798899449725,lo(<.02),259,0.4100487743871936,2.843549736786244e-07,7.218060940061832e-07,8.29296228233023e-06,0.00020576221597901068,0.0045324576158383145,0.04710115609139154,0.20324247295765452,2.843549736786244e-07,0.0045324576158383145,0.00020576221597901068,1.5,0.3336767594203008,0.25916245335777577
ba8000f1|t0.410|r0|time_respecting|b1600,ba8000f1,ba,8000,0.41,0,time_respecting,1600,0.030452726363181592,mid,974,0.4100487743871936,0.14737967044488887,0.15369791819471523,0.17371341239979687,0.22570001563693376,0.3296546610902821,0.5350494979242475,0.7942894661826704,0.14737967044488887,0.3296546610902821,0.3296546610902821,2.0,0.28322618343396844,0.300568746502559
ba8000f1|t0.410|r0|time_respecting|b3200,ba8000f1,ba,8000,0.41,0,time_respecting,3200,0.058341670835417705,mid,1866,0.4100487743871936,0.1506080138665591,0.15701954986681776,0.17833601198806026,0.23373529900833512,0.3401823192679816,0.5398593038319812,0.8084023082263411,0.1506080138665591,0.3401823192679816,0.3401823192679816,2.0,0.28322618343396844,0.3043818190306289
ba8000f1|t0.544|r0|time_agnostic_t|b400,ba8000f1,ba,8000,0.5444,0,time_agnostic_t,400,0.01078664332166083,lo(<.02),345,0.5444284642321161,0.49262100043893553,0.5082870321976614,0.582418332776613,0.783017575359138,0.9581063093172326,0.9915194644596029,0.9969753483754387,0.49262100043893553,0.5082870321976614,0.5082870321976614,0.5,0.3336767594203008,0.4716954234518309
ba8000f1|t0.544|r0|time_agnostic_t|b1600,ba8000f1,ba,8000,0.5444,0,time_agnostic_t,1600,0.04245872936468234,mid,1358,0.5444284642321161,0.42966202938235576,0.44918020077668586,0.5349866891929265,0.7309311297268195,0.9469286625273483,0.9918925651848309,0.9976502418477657,0.42966202938235576,0.44918020077668586,0.5349866891929265,1.0,0.29687542975760295,0.4128379834955725
ba8000f1|t0.544|r0|time_agnostic_t|b3200,ba8000f1,ba,8000,0.5444,0,time_agnostic_t,3200,0.0823224112056028,mid,2633,0.5444284642321161,0.46793248836694135,0.4857208539971961,0.5707034462404075,0.7737140035196779,0.9728664947627507,0.9974361033045468,0.9994250552709467,0.46793248836694135,0.4857208539971961,0.5707034462404075,1.0,0.29687542975760295,0.46334467189738565
